501,,5/15/1996,Wednesday,Wed,4,15,136,3,20,,May,May,5,2,2,7,,2,,2,,,,1996,96,Spring,Spr,,N,N,T,N
502,,5/16/1996,Thursday,Thu,5,16,137,3,20,,May,May,5,2,2,7,,2,,2,,,,1996,96,Spring,Spr,,N,N,T,N
503,,5/17/1996,Friday,Fri,6,17,138,3,20,,May,May,5,2,2,7,,2,,2,,,,1996,96,Spring,Spr,,N,N,T,N
504,,5/18/1996,Saturday,Sat,7,18,139,3,20,,May,May,5,2,2,7,,2,,2,,,,1996,96,Spring,Spr,,N,N,T,N
505,,5/19/1996,Sunday,Sun,1,19,140,3,21,,May,May,5,2,2,8,,2,,2,,,,1996,96,Spring,Spr,,N,N,T,N
506,,5/20/1996,Monday,Mon,2,20,141,3,21,,May,May,5,2,2,8,,2,,2,,,,1996,96,Spring,Spr,,N,N,T,N
507,,5/21/1996,Tuesday,Tue,3,21,142,3,21,,May,May,5,2,2,8,,2,,2,,,,1996,96,Spring,Spr,,N,N,T,N
508,,5/22/1996,Wednesday,Wed,4,22,143,3,21,,May,May,5,2,2,8,,2,,2,,,,1996,96,Spring,Spr,,N,N,T,N
509,,5/23/1996,Thursday,Thu,5,23,144,3,21,,May,May,5,2,2,8,,2,,2,,,,1996,96,Spring,Spr,,N,N,T,N
510,,5/24/1996,Friday,Fri,6,24,145,3,21,,May,May,5,2,2,8,,2,,2,,,,1996,96,Spring,Spr,,N,N,T,N
511,,5/25/1996,Saturday,Sat,7,25,146,3,21,,May,May,5,2,2,8,,2,,2,,,,1996,96,Spring,Spr,,N,N,T,N
512,,5/26/1996,Sunday,Sun,1,26,147,3,22,,May,May,5,2,2,9,,2,,2,,,,1996,96,Spring,Spr,,N,N,T,N
513,,5/27/1996,Monday,Mon,2,27,148,3,22,,May,May,5,2,2,9,,2,,2,,,,1996,96,Spring,Spr,,N,N,T,N
514,,5/28/1996,Tuesday,Tue,3,28,149,3,22,,May,May,5,2,2,9,,2,,2,,,,1996,96,Spring,Spr,,N,N,T,N
515,,5/29/1996,Wednesday,Wed,4,29,150,3,22,,May,May,5,2,2,9,,2,,2,,,,1996,96,Spring,Spr,,N,N,T,N
516,,5/30/1996,Thursday,Thu,5,30,151,3,22,,May,May,5,2,2,9,,2,,2,,,,1996,96,Spring,Spr,,N,N,T,N
517,,5/31/1996,Friday,Fri,6,31,152,3,22,,May,May,5,2,2,9,,2,,2,,,,1996,96,Spring,Spr,,N,N,T,N
518,,6/1/1996,Saturday,Sat,7,1,153,1,22,,June,Jun,6,2,3,9,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
519,,6/2/1996,Sunday,Sun,1,2,154,1,23,,June,Jun,6,2,3,10,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
520,,6/3/1996,Monday,Mon,2,3,155,1,23,,June,Jun,6,2,3,10,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
521,,6/4/1996,Tuesday,Tue,3,4,156,1,23,,June,Jun,6,2,3,10,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
522,,6/5/1996,Wednesday,Wed,4,5,157,1,23,,June,Jun,6,2,3,10,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
523,,6/6/1996,Thursday,Thu,5,6,158,1,23,,June,Jun,6,2,3,10,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
524,,6/7/1996,Friday,Fri,6,7,159,1,23,,June,Jun,6,2,3,10,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
525,,6/8/1996,Saturday,Sat,7,8,160,2,23,,June,Jun,6,2,3,10,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
526,,6/9/1996,Sunday,Sun,1,9,161,2,24,,June,Jun,6,2,3,11,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
527,,6/10/1996,Monday,Mon,2,10,162,2,24,,June,Jun,6,2,3,11,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
528,,6/11/1996,Tuesday,Tue,3,11,163,2,24,,June,Jun,6,2,3,11,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
529,,6/12/1996,Wednesday,Wed,4,12,164,2,24,,June,Jun,6,2,3,11,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
530,,6/13/1996,Thursday,Thu,5,13,165,2,24,,June,Jun,6,2,3,11,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
531,,6/14/1996,Friday,Fri,6,14,166,2,24,,June,Jun,6,2,3,11,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
532,,6/15/1996,Saturday,Sat,7,15,167,3,24,,June,Jun,6,2,3,11,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
533,,6/16/1996,Sunday,Sun,1,16,168,3,25,,June,Jun,6,2,3,12,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
534,,6/17/1996,Monday,Mon,2,17,169,3,25,,June,Jun,6,2,3,12,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
535,,6/18/1996,Tuesday,Tue,3,18,170,3,25,,June,Jun,6,2,3,12,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
536,,6/19/1996,Wednesday,Wed,4,19,171,3,25,,June,Jun,6,2,3,12,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
537,,6/20/1996,Thursday,Thu,5,20,172,3,25,,June,Jun,6,2,3,12,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
538,,6/21/1996,Friday,Fri,6,21,173,3,25,,June,Jun,6,2,3,12,,2,,3,,,,1996,96,Spring,Spr,,N,N,T,N
539,,6/22/1996,Saturday,Sat,7,22,174,3,25,,June,Jun,6,2,3,12,,2,,3,,,,1996,96,Summer,Sum,,N,N,T,N
540,,6/23/1996,Sunday,Sun,1,23,175,3,26,,June,Jun,6,2,3,13,,2,,3,,,,1996,96,Summer,Sum,,N,N,T,N
541,,6/24/1996,Monday,Mon,2,24,176,3,26,,June,Jun,6,2,3,13,,2,,3,,,,1996,96,Summer,Sum,,N,N,T,N
542,,6/25/1996,Tuesday,Tue,3,25,177,3,26,,June,Jun,6,2,3,13,,2,,3,,,,1996,96,Summer,Sum,,N,N,T,N
543,,6/26/1996,Wednesday,Wed,4,26,178,3,26,,June,Jun,6,2,3,13,,2,,3,,,,1996,96,Summer,Sum,,N,N,T,N
544,,6/27/1996,Thursday,Thu,5,27,179,3,26,,June,Jun,6,2,3,13,,2,,3,,,,1996,96,Summer,Sum,,N,N,T,N
545,,6/28/1996,Friday,Fri,6,28,180,3,26,,June,Jun,6,2,3,13,,2,,3,,,,1996,96,Summer,Sum,,N,N,T,N
546,,6/29/1996,Saturday,Sat,7,29,181,3,26,,June,Jun,6,2,3,13,,2,,3,,,,1996,96,Summer,Sum,,N,N,T,N
547,,6/30/1996,Sunday,Sun,1,30,182,3,27,,June,Jun,6,2,3,14,,2,,3,,,,1996,96,Summer,Sum,,N,N,T,N
548,,7/1/1996,Monday,Mon,2,1,183,1,27,,July,Jul,7,3,1,1,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
549,,7/2/1996,Tuesday,Tue,3,2,184,1,27,,July,Jul,7,3,1,1,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
550,,7/3/1996,Wednesday,Wed,4,3,185,1,27,,July,Jul,7,3,1,1,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
551,,7/4/1996,Thursday,Thu,5,4,186,1,27,,July,Jul,7,3,1,1,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
552,,7/5/1996,Friday,Fri,6,5,187,1,27,,July,Jul,7,3,1,1,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
553,,7/6/1996,Saturday,Sat,7,6,188,1,27,,July,Jul,7,3,1,1,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
554,,7/7/1996,Sunday,Sun,1,7,189,1,28,,July,Jul,7,3,1,2,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
555,,7/8/1996,Monday,Mon,2,8,190,2,28,,July,Jul,7,3,1,2,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
556,,7/9/1996,Tuesday,Tue,3,9,191,2,28,,July,Jul,7,3,1,2,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
557,,7/10/1996,Wednesday,Wed,4,10,192,2,28,,July,Jul,7,3,1,2,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
558,,7/11/1996,Thursday,Thu,5,11,193,2,28,,July,Jul,7,3,1,2,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
559,,7/12/1996,Friday,Fri,6,12,194,2,28,,July,Jul,7,3,1,2,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
560,,7/13/1996,Saturday,Sat,7,13,195,2,28,,July,Jul,7,3,1,2,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
561,,7/14/1996,Sunday,Sun,1,14,196,2,29,,July,Jul,7,3,1,3,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
562,,7/15/1996,Monday,Mon,2,15,197,3,29,,July,Jul,7,3,1,3,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
563,,7/16/1996,Tuesday,Tue,3,16,198,3,29,,July,Jul,7,3,1,3,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
564,,7/17/1996,Wednesday,Wed,4,17,199,3,29,,July,Jul,7,3,1,3,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
565,,7/18/1996,Thursday,Thu,5,18,200,3,29,,July,Jul,7,3,1,3,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
566,,7/19/1996,Friday,Fri,6,19,201,3,29,,July,Jul,7,3,1,3,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
567,,7/20/1996,Saturday,Sat,7,20,202,3,29,,July,Jul,7,3,1,3,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
568,,7/21/1996,Sunday,Sun,1,21,203,3,30,,July,Jul,7,3,1,4,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
569,,7/22/1996,Monday,Mon,2,22,204,3,30,,July,Jul,7,3,1,4,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
570,,7/23/1996,Tuesday,Tue,3,23,205,3,30,,July,Jul,7,3,1,4,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
571,,7/24/1996,Wednesday,Wed,4,24,206,3,30,,July,Jul,7,3,1,4,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
572,,7/25/1996,Thursday,Thu,5,25,207,3,30,,July,Jul,7,3,1,4,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
573,,7/26/1996,Friday,Fri,6,26,208,3,30,,July,Jul,7,3,1,4,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
574,,7/27/1996,Saturday,Sat,7,27,209,3,30,,July,Jul,7,3,1,4,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
575,,7/28/1996,Sunday,Sun,1,28,210,3,31,,July,Jul,7,3,1,5,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
576,,7/29/1996,Monday,Mon,2,29,211,3,31,,July,Jul,7,3,1,5,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
577,,7/30/1996,Tuesday,Tue,3,30,212,3,31,,July,Jul,7,3,1,5,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
578,,7/31/1996,Wednesday,Wed,4,31,213,3,31,,July,Jul,7,3,1,5,,3,,1,,,,1996,96,Summer,Sum,,N,N,T,N
579,,8/1/1996,Thursday,Thu,5,1,214,1,31,,August,Aug,8,3,2,5,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
580,,8/2/1996,Friday,Fri,6,2,215,1,31,,August,Aug,8,3,2,5,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
581,,8/3/1996,Saturday,Sat,7,3,216,1,31,,August,Aug,8,3,2,5,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
582,,8/4/1996,Sunday,Sun,1,4,217,1,32,,August,Aug,8,3,2,6,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
583,,8/5/1996,Monday,Mon,2,5,218,1,32,,August,Aug,8,3,2,6,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
584,,8/6/1996,Tuesday,Tue,3,6,219,1,32,,August,Aug,8,3,2,6,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
585,,8/7/1996,Wednesday,Wed,4,7,220,1,32,,August,Aug,8,3,2,6,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
586,,8/8/1996,Thursday,Thu,5,8,221,2,32,,August,Aug,8,3,2,6,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
587,,8/9/1996,Friday,Fri,6,9,222,2,32,,August,Aug,8,3,2,6,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
588,,8/10/1996,Saturday,Sat,7,10,223,2,32,,August,Aug,8,3,2,6,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
589,,8/11/1996,Sunday,Sun,1,11,224,2,33,,August,Aug,8,3,2,7,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
590,,8/12/1996,Monday,Mon,2,12,225,2,33,,August,Aug,8,3,2,7,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
591,,8/13/1996,Tuesday,Tue,3,13,226,2,33,,August,Aug,8,3,2,7,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
592,,8/14/1996,Wednesday,Wed,4,14,227,2,33,,August,Aug,8,3,2,7,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
593,,8/15/1996,Thursday,Thu,5,15,228,3,33,,August,Aug,8,3,2,7,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
594,,8/16/1996,Friday,Fri,6,16,229,3,33,,August,Aug,8,3,2,7,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
595,,8/17/1996,Saturday,Sat,7,17,230,3,33,,August,Aug,8,3,2,7,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
596,,8/18/1996,Sunday,Sun,1,18,231,3,34,,August,Aug,8,3,2,8,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
597,,8/19/1996,Monday,Mon,2,19,232,3,34,,August,Aug,8,3,2,8,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
598,,8/20/1996,Tuesday,Tue,3,20,233,3,34,,August,Aug,8,3,2,8,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
599,,8/21/1996,Wednesday,Wed,4,21,234,3,34,,August,Aug,8,3,2,8,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
600,,8/22/1996,Thursday,Thu,5,22,235,3,34,,August,Aug,8,3,2,8,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
601,,8/23/1996,Friday,Fri,6,23,236,3,34,,August,Aug,8,3,2,8,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
602,,8/24/1996,Saturday,Sat,7,24,237,3,34,,August,Aug,8,3,2,8,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
603,,8/25/1996,Sunday,Sun,1,25,238,3,35,,August,Aug,8,3,2,9,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
604,,8/26/1996,Monday,Mon,2,26,239,3,35,,August,Aug,8,3,2,9,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
605,,8/27/1996,Tuesday,Tue,3,27,240,3,35,,August,Aug,8,3,2,9,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
606,,8/28/1996,Wednesday,Wed,4,28,241,3,35,,August,Aug,8,3,2,9,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
607,,8/29/1996,Thursday,Thu,5,29,242,3,35,,August,Aug,8,3,2,9,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
608,,8/30/1996,Friday,Fri,6,30,243,3,35,,August,Aug,8,3,2,9,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
609,,8/31/1996,Saturday,Sat,7,31,244,3,35,,August,Aug,8,3,2,9,,3,,2,,,,1996,96,Summer,Sum,,N,N,T,N
610,,9/1/1996,Sunday,Sun,1,1,245,1,36,,September,Sep,9,3,3,10,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
611,,9/2/1996,Monday,Mon,2,2,246,1,36,,September,Sep,9,3,3,10,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
612,,9/3/1996,Tuesday,Tue,3,3,247,1,36,,September,Sep,9,3,3,10,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
613,,9/4/1996,Wednesday,Wed,4,4,248,1,36,,September,Sep,9,3,3,10,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
614,,9/5/1996,Thursday,Thu,5,5,249,1,36,,September,Sep,9,3,3,10,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
615,,9/6/1996,Friday,Fri,6,6,250,1,36,,September,Sep,9,3,3,10,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
616,,9/7/1996,Saturday,Sat,7,7,251,1,36,,September,Sep,9,3,3,10,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
617,,9/8/1996,Sunday,Sun,1,8,252,2,37,,September,Sep,9,3,3,11,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
618,,9/9/1996,Monday,Mon,2,9,253,2,37,,September,Sep,9,3,3,11,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
619,,9/10/1996,Tuesday,Tue,3,10,254,2,37,,September,Sep,9,3,3,11,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
620,,9/11/1996,Wednesday,Wed,4,11,255,2,37,,September,Sep,9,3,3,11,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
621,,9/12/1996,Thursday,Thu,5,12,256,2,37,,September,Sep,9,3,3,11,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
622,,9/13/1996,Friday,Fri,6,13,257,2,37,,September,Sep,9,3,3,11,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
623,,9/14/1996,Saturday,Sat,7,14,258,2,37,,September,Sep,9,3,3,11,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
624,,9/15/1996,Sunday,Sun,1,15,259,3,38,,September,Sep,9,3,3,12,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
625,,9/16/1996,Monday,Mon,2,16,260,3,38,,September,Sep,9,3,3,12,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
626,,9/17/1996,Tuesday,Tue,3,17,261,3,38,,September,Sep,9,3,3,12,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
627,,9/18/1996,Wednesday,Wed,4,18,262,3,38,,September,Sep,9,3,3,12,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
628,,9/19/1996,Thursday,Thu,5,19,263,3,38,,September,Sep,9,3,3,12,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
629,,9/20/1996,Friday,Fri,6,20,264,3,38,,September,Sep,9,3,3,12,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
630,,9/21/1996,Saturday,Sat,7,21,265,3,38,,September,Sep,9,3,3,12,,3,,3,,,,1996,96,Summer,Sum,,N,N,T,N
631,,9/22/1996,Sunday,Sun,1,22,266,3,39,,September,Sep,9,3,3,13,,3,,3,,,,1996,96,Autumn,Aut,,N,N,T,N
632,,9/23/1996,Monday,Mon,2,23,267,3,39,,September,Sep,9,3,3,13,,3,,3,,,,1996,96,Autumn,Aut,,N,N,T,N
633,,9/24/1996,Tuesday,Tue,3,24,268,3,39,,September,Sep,9,3,3,13,,3,,3,,,,1996,96,Autumn,Aut,,N,N,T,N
634,,9/25/1996,Wednesday,Wed,4,25,269,3,39,,September,Sep,9,3,3,13,,3,,3,,,,1996,96,Autumn,Aut,,N,N,T,N
635,,9/26/1996,Thursday,Thu,5,26,270,3,39,,September,Sep,9,3,3,13,,3,,3,,,,1996,96,Autumn,Aut,,N,N,T,N
636,,9/27/1996,Friday,Fri,6,27,271,3,39,,September,Sep,9,3,3,13,,3,,3,,,,1996,96,Autumn,Aut,,N,N,T,N
637,,9/28/1996,Saturday,Sat,7,28,272,3,39,,September,Sep,9,3,3,13,,3,,3,,,,1996,96,Autumn,Aut,,N,N,T,N
638,,9/29/1996,Sunday,Sun,1,29,273,3,40,,September,Sep,9,3,3,14,,3,,3,,,,1996,96,Autumn,Aut,,N,N,T,N
639,,9/30/1996,Monday,Mon,2,30,274,3,40,,September,Sep,9,3,3,14,,3,,3,,,,1996,96,Autumn,Aut,,N,N,T,N
640,,10/1/1996,Tuesday,Tue,3,1,275,1,40,,October,Oct,10,4,1,1,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
641,,10/2/1996,Wednesday,Wed,4,2,276,1,40,,October,Oct,10,4,1,1,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
642,,10/3/1996,Thursday,Thu,5,3,277,1,40,,October,Oct,10,4,1,1,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
643,,10/4/1996,Friday,Fri,6,4,278,1,40,,October,Oct,10,4,1,1,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
644,,10/5/1996,Saturday,Sat,7,5,279,1,40,,October,Oct,10,4,1,1,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
645,,10/6/1996,Sunday,Sun,1,6,280,1,41,,October,Oct,10,4,1,2,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
646,,10/7/1996,Monday,Mon,2,7,281,1,41,,October,Oct,10,4,1,2,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
647,,10/8/1996,Tuesday,Tue,3,8,282,2,41,,October,Oct,10,4,1,2,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
648,,10/9/1996,Wednesday,Wed,4,9,283,2,41,,October,Oct,10,4,1,2,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
649,,10/10/1996,Thursday,Thu,5,10,284,2,41,,October,Oct,10,4,1,2,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
650,,10/11/1996,Friday,Fri,6,11,285,2,41,,October,Oct,10,4,1,2,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
651,,10/12/1996,Saturday,Sat,7,12,286,2,41,,October,Oct,10,4,1,2,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
652,,10/13/1996,Sunday,Sun,1,13,287,2,42,,October,Oct,10,4,1,3,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
653,,10/14/1996,Monday,Mon,2,14,288,2,42,,October,Oct,10,4,1,3,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
654,,10/15/1996,Tuesday,Tue,3,15,289,3,42,,October,Oct,10,4,1,3,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
655,,10/16/1996,Wednesday,Wed,4,16,290,3,42,,October,Oct,10,4,1,3,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
656,,10/17/1996,Thursday,Thu,5,17,291,3,42,,October,Oct,10,4,1,3,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
657,,10/18/1996,Friday,Fri,6,18,292,3,42,,October,Oct,10,4,1,3,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
658,,10/19/1996,Saturday,Sat,7,19,293,3,42,,October,Oct,10,4,1,3,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
659,,10/20/1996,Sunday,Sun,1,20,294,3,43,,October,Oct,10,4,1,4,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
660,,10/21/1996,Monday,Mon,2,21,295,3,43,,October,Oct,10,4,1,4,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
661,,10/22/1996,Tuesday,Tue,3,22,296,3,43,,October,Oct,10,4,1,4,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
662,,10/23/1996,Wednesday,Wed,4,23,297,3,43,,October,Oct,10,4,1,4,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
663,,10/24/1996,Thursday,Thu,5,24,298,3,43,,October,Oct,10,4,1,4,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
664,,10/25/1996,Friday,Fri,6,25,299,3,43,,October,Oct,10,4,1,4,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
665,,10/26/1996,Saturday,Sat,7,26,300,3,43,,October,Oct,10,4,1,4,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
666,,10/27/1996,Sunday,Sun,1,27,301,3,44,,October,Oct,10,4,1,5,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
667,,10/28/1996,Monday,Mon,2,28,302,3,44,,October,Oct,10,4,1,5,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
668,,10/29/1996,Tuesday,Tue,3,29,303,3,44,,October,Oct,10,4,1,5,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
669,,10/30/1996,Wednesday,Wed,4,30,304,3,44,,October,Oct,10,4,1,5,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
670,,10/31/1996,Thursday,Thu,5,31,305,3,44,,October,Oct,10,4,1,5,,4,,1,,,,1996,96,Autumn,Aut,,N,N,T,N
671,,11/1/1996,Friday,Fri,6,1,306,1,44,,November,Nov,11,4,2,5,,4,,2,,,,1996,96,Autumn,Aut,,N,N,T,N
672,,11/2/1996,Saturday,Sat,7,2,307,1,44,,November,Nov,11,4,2,5,,4,,2,,,,1996,96,Autumn,Aut,,N,N,T,N
673,,11/3/1996,Sunday,Sun,1,3,308,1,45,,November,Nov,11,4,2,6,,4,,2,,,,1996,96,Autumn,Aut,,N,N,T,N
674,,11/4/1996,Monday,Mon,2,4,309,1,45,,November,Nov,11,4,2,6,,4,,2,,,,1996,96,Autumn,Aut,,N,N,T,N
675,,11/5/1996,Tuesday,Tue,3,5,310,1,45,,November,Nov,11,4,2,6,,4,,2,,,,1996,96,Autumn,Aut,,N,N,T,N
676,,11/6/1996,Wednesday,Wed,4,6,311,1,45,,November,Nov,11,4,2,6,,4,,2,,,,1996,96,Autumn,Aut,,N,N,T,N
677,,11/7/1996,Thursday,Thu,5,7,312,1,45,,November,Nov,11,4,2,6,,4,,2,,,,1996,96,Autumn,Aut,,N,N,T,N
678,,11/8/1996,Friday,Fri,6,8,313,2,45,,November,Nov,11,4,2,6,,4,,2,,,,1996,96,Autumn,Aut,,N,N,T,N
679,,11/9/1996,Saturday,Sat,7,9,314,2,45,,November,Nov,11,4,2,6,,4,,2,,,,1996,96,Autumn,Aut,,N,N,T,N
680,,11/10/1996,Sunday,Sun,1,10,315,2,46,,November,Nov,11,4,2,7,,4,,2,,,,1996,96,Autumn,Aut,,N,N,T,N
681,,11/11/1996,Monday,Mon,2,11,316,2,46,,November,Nov,11,4,2,7,,4,,2,,,,1996,96,Autumn,Aut,,N,N,T,N
682,,11/12/1996,Tuesday,Tue,3,12,317,2,46,,November,Nov,11,4,2,7,,4,,2,,,,1996,96,Autumn,Aut,,N,N,T,N
683,,11/13/1996,Wednesday,Wed,4,13,318,2,46,,November,Nov,11,4,2,7,,4,,2,,,,1996,96,Autumn,Aut,,N,N,T,N
684,,11/14/1996,Thursday,Thu,5,14,319,2,46,,November,Nov,11,4,2,7,,4,,2,,,,1996,96,Autumn,Aut,,N,N,T,N
685,,11/15/1996,Friday,Fri,6,15,320,3,46,,November,Nov,11,4,2,7,,4,,2,,,,1996,96,Autumn,Aut,,N,N,T,N
686,,11/16/1996,Saturday,Sat,7,16,321,3,46,,November,Nov,11,4,2,7,,4,,2,,,,1996,96,Autumn,Aut,,N,N,T,N
