4426,278,3373,485069,260,124,30,3,6,1,1971,43,28491,1,4482,1789,,,,,PN                                 
4427,73,3374,455695,212,6,30,3,8,1,3152,158,28491,1,4483,1394,,,,,PN                                 
4429,419,3375,442477,231,78,30,2,2,4,3463,409,28491,1,4485,1154,,,,,PN                                 
4430,355,3376,488521,260,419,30,2,7,1,3341,16,28491,1,4486,1209,,,,,PN                                 
4432,222,3377,455697,218,243,30,3,3,1,542,5,28491,1,4488,1952,,,,,PN                                 
4433,365,3378,516689,99,386,30,1,5,2,121,427,28491,1,4489,1760,,,,,PN                                 
4434,244,3379,455699,79,156,30,2,1,1,3927,303,28491,1,4490,1137,,,,,PN                                 
4435,222,3380,483289,176,388,30,3,4,1,3543,342,28491,1,4491,1320,,,,,PN                                 
4437,204,3381,487297,289,330,30,2,3,1,2230,140,28491,1,4493,1369,,,,,PN                                 
4438,66,3382,499650,286,430,30,2,6,5,3466,187,28491,1,4494,2173,,,,,PN                                 
4439,159,3384,444309,148,268,30,2,2,4,217,23,28491,1,4496,1866,,,,,PN                                 
4441,309,3385,442561,274,404,30,1,2,4,4162,223,28491,1,4498,1923,,,,,PN                                 
4442,244,3386,471857,201,278,30,2,4,4,3898,413,28491,1,4499,1250,,,,,PN                                 
4444,53,3387,402773,184,328,30,3,3,3,784,325,28491,1,4501,1987,,,,,PN                                 
4445,38,3388,426945,232,194,30,2,5,3,3714,270,28491,1,4502,1658,,,,,PN                                 
4446,94,3389,427087,225,302,30,3,1,3,1310,10,28491,1,4503,1562,,,,,PN                                 
4447,419,3390,473601,286,322,30,3,4,4,4154,268,28491,1,4504,1831,,,,,PN                                 
4449,296,3391,453971,170,473,30,2,7,1,3759,465,28491,1,4506,1898,,,,,PN                                 
4450,172,3392,499651,112,198,30,3,1,5,4162,377,28491,1,4507,1328,,,,,PN                                 
4452,134,3393,473679,322,251,30,1,4,4,3587,135,28491,1,4509,2126,,,,,PN                                 
4453,419,3395,485041,260,128,30,2,1,1,3449,283,28491,1,4511,1685,,,,,PN                                 
4455,343,3396,481565,50,256,30,2,6,1,54,70,28491,1,4513,1309,,,,,PN                                 
4457,447,3397,483269,218,341,30,3,7,1,2743,369,28491,1,4515,1466,,,,,PN                                 
4459,445,3398,455683,289,268,30,3,7,1,4145,226,28491,1,4517,1424,,,,,PN                                 
4460,212,3399,471854,285,48,30,2,3,4,3340,469,28491,1,4518,1608,,,,,PN                                 
4461,356,3400,523711,9,338,30,2,2,2,3149,109,28491,1,4519,1917,,,,,PN                                 
4462,404,3401,414929,99,230,30,3,2,3,514,446,28491,1,4520,1180,,,,,PN                                 
4463,265,3402,486729,8,145,30,3,6,1,3963,381,28491,1,4521,1418,,,,,PN                                 
4465,194,3403,501383,280,409,30,2,5,5,3577,253,28491,1,4523,1123,,,,,PN                                 
4466,369,3404,418321,268,431,30,3,8,3,2234,101,28491,1,4524,2009,,,,,PN                                 
4468,220,3405,442629,231,399,30,2,2,4,2298,208,28491,1,4526,1759,,,,,PN                                 
4469,171,3406,402797,267,485,30,2,8,3,2994,60,28491,1,4527,2116,,,,,PN                                 
4470,155,3407,444313,274,60,30,2,5,4,995,264,28491,1,4528,1243,,,,,PN                                 
4471,295,3408,509353,225,457,30,2,1,2,659,117,28491,1,4529,1514,,,,,PN                                 
4472,225,3409,486777,247,426,30,3,5,1,3619,494,28491,1,4530,2179,,,,,PN                                 
4474,351,3410,486781,260,479,30,1,5,1,3527,109,28491,1,4532,1126,,,,,PN                                 
4475,206,3411,501245,286,203,30,3,3,5,913,239,28491,1,4533,1402,,,,,PN                                 
4476,63,3412,455681,247,42,30,2,2,1,3263,53,28491,1,4534,1529,,,,,PN                                 
4477,212,3413,501385,286,455,30,3,2,5,2112,384,28491,1,4535,2161,,,,,PN                                 
4478,31,3414,518429,267,277,30,3,2,2,432,359,28491,1,4536,1654,,,,,PN                                 
4480,44,3415,442585,273,175,30,1,5,4,2448,375,28491,1,4538,1606,,,,,PN                                 
4481,351,3417,481713,176,408,30,1,8,1,1652,182,28491,1,4540,1555,,,,,PN                                 
4482,144,3418,473679,28,492,30,1,8,4,467,429,28491,1,4541,1249,,,,,PN                                 
4484,397,3419,525461,267,166,30,3,6,2,1832,309,28491,1,4543,1435,,,,,PN                                 
4485,153,3420,511649,225,358,30,3,6,2,4103,87,28491,1,4544,1337,,,,,PN                                 
4486,312,3421,455671,289,406,30,3,1,1,3970,113,28491,1,4545,1337,,,,,PN                                 
4487,51,3422,433873,148,212,30,3,5,3,1895,200,28491,1,4546,1120,,,,,PN                                 
4489,423,3423,470271,280,104,30,2,8,4,2687,148,28491,1,4548,1598,,,,,PN                                 
4490,158,3424,485021,289,153,30,3,1,1,2711,37,28491,1,4549,1665,,,,,PN                                 
4491,413,3425,501239,112,309,30,1,8,5,1811,242,28491,1,4550,1404,,,,,PN                                 
4493,4,3426,470266,244,342,30,1,7,4,3271,84,28491,1,4552,1733,,,,,PN                                 
4494,198,3427,402785,267,211,30,2,8,3,2099,351,28491,1,4553,1288,,,,,PN                                 
4495,430,3428,471951,279,466,30,2,1,4,795,137,28491,1,4554,1847,,,,,PN                                 
4496,188,3429,485065,289,268,30,3,4,1,2186,234,28491,1,4555,1785,,,,,PN                                 
4498,409,3430,485021,289,263,30,2,7,1,3480,150,28491,1,4557,2021,,,,,PN                                 
4499,419,3431,432157,183,8,30,1,2,3,4071,2,28491,1,4558,1282,,,,,PN                                 
4501,320,3432,442595,226,42,30,2,8,4,3578,80,28491,1,4560,1102,,,,,PN                                 
4502,223,3433,472016,237,338,30,3,4,4,2593,40,28491,1,4561,2179,,,,,PN                                 
4503,32,3434,479843,170,37,30,1,1,1,2755,251,28491,1,4562,1942,,,,,PN                                 
4504,200,3435,487331,254,321,30,3,2,1,3437,238,28491,1,4563,1210,,,,,PN                                 
4505,224,3436,433877,232,229,30,3,6,3,1586,68,28491,1,4564,1540,,,,,PN                                 
4507,236,3437,504681,286,411,30,1,3,5,3859,378,28491,1,4566,2081,,,,,PN                                 
4508,20,3438,444291,142,460,30,3,3,4,1452,261,28491,1,4567,1806,,,,,PN                                 
4509,450,3439,426943,225,463,30,2,6,3,3911,252,28491,1,4568,1369,,,,,PN                                 
4511,248,3440,471859,279,73,30,2,4,4,2166,302,28491,1,4570,1548,,,,,PN                                 
4513,337,3441,486741,218,496,30,2,2,1,510,29,28491,1,4572,1574,,,,,PN                                 
4515,174,3442,511661,183,418,30,3,3,2,1816,62,28491,1,4574,1336,,,,,PN                                 
4516,257,3443,485067,212,12,30,1,2,1,2729,216,28491,1,4575,2119,,,,,PN                                 
4517,443,3444,486773,260,383,30,3,1,1,1980,272,28491,1,4576,1117,,,,,PN                                 
4518,113,3445,473693,286,346,30,3,6,4,2038,481,28491,1,4577,1105,,,,,PN                                 
4520,125,3446,509927,247,2,30,2,2,2,473,471,28491,1,4579,1340,,,,,PN                                 
4521,219,3447,501227,111,398,30,3,8,5,473,18,28491,1,4580,1596,,,,,PN                                 
4522,295,3448,485067,212,356,30,3,8,1,1474,239,28491,1,4581,1917,,,,,PN                                 
4523,200,3449,470262,285,417,30,3,5,4,2802,241,28491,1,4582,1311,,,,,PN                                 
4524,190,3450,470285,244,458,30,3,3,4,75,497,28491,1,4583,1352,,,,,PN                                 
4526,368,3451,516701,331,207,30,2,7,2,1466,267,28491,1,4585,1820,,,,,PN                                 
4527,346,3452,455693,260,328,30,3,4,1,2432,342,28491,1,4586,2063,,,,,PN                                 
4528,306,3453,455671,289,476,30,3,2,1,544,439,28491,1,4587,2033,,,,,PN                                 
4529,206,3454,399291,94,266,30,3,5,3,3656,486,28491,1,4588,1994,,,,,PN                                 
4530,245,3455,501393,328,239,30,3,6,5,1625,191,28491,1,4590,1388,,,,,PN                                 
4531,264,3456,481561,218,402,30,2,8,1,41,77,28491,1,4591,1463,,,,,PN                                 
4532,299,3457,485019,170,407,30,3,4,1,3903,67,28491,1,4592,2168,,,,,PN                                 
4533,44,3458,433889,316,464,30,1,4,3,3677,68,28491,1,4593,1547,,,,,PN                                 
4534,345,3459,399395,220,35,30,1,6,3,1414,67,28491,1,4594,1440,,,,,PN                                 
4536,363,3460,484997,247,402,30,3,6,1,1200,424,28491,1,4596,1175,,,,,PN                                 
4537,363,3461,470285,286,495,30,3,3,4,2233,222,28491,1,4597,1224,,,,,PN                                 
4539,303,3462,486791,254,1,30,1,6,1,3543,50,28491,1,4599,1158,,,,,PN                                 
4540,425,3463,471957,286,388,30,3,5,4,444,208,28491,1,4600,1983,,,,,PN                                 
4541,298,3464,473693,76,275,30,1,2,4,2646,189,28491,1,4601,1244,,,,,PN                                 
4543,284,3465,501379,280,266,30,1,7,5,3128,447,28491,1,4603,1532,,,,,PN                                 
4544,252,3466,402797,268,395,30,2,6,3,3455,357,28491,1,4604,1926,,,,,PN                                 
4545,381,3467,413261,225,343,30,1,4,3,3101,462,28491,1,4605,1294,,,,,PN                                 
4547,272,3468,402793,268,292,30,3,4,3,3037,210,28491,1,4607,1676,,,,,PN                                 
4549,357,3470,472003,237,67,30,3,5,4,2650,230,28491,1,4610,2061,,,,,PN                                 
4550,323,3471,428741,226,179,30,2,6,3,53,265,28491,1,4611,1870,,,,,PN                                 
4552,14,3472,486781,163,157,30,1,5,1,2041,310,28491,1,4613,2189,,,,,PN                                 
4553,12,3473,473689,34,138,30,3,3,4,3157,138,28491,1,4614,1722,,,,,PN                                 
4554,245,3474,483269,247,251,30,3,1,1,2848,33,28491,1,4615,1630,,,,,PN                                 
4555,144,3475,433901,316,29,30,2,7,3,1901,163,28491,1,4616,1231,,,,,PN                                 
4557,432,3476,487305,50,452,30,3,4,1,1826,175,28491,1,4618,1998,,,,,PN                                 
4558,175,3477,470113,34,104,30,3,5,4,3092,298,28491,1,4619,1538,,,,,PN                                 
4559,112,3478,442493,105,459,30,2,4,4,1445,478,28491,1,4620,1548,,,,,PN                                 
4560,200,3479,471857,286,86,30,2,6,4,3416,212,28491,1,4621,1298,,,,,PN                                 
4562,181,3480,501391,196,106,30,3,5,5,1006,315,28491,1,4623,2013,,,,,PN                                 
4563,75,3481,470129,286,144,30,2,2,4,1937,414,28491,1,4624,2076,,,,,PN                                 
4564,307,3482,455673,289,148,30,3,3,1,3487,138,28491,1,4625,1124,,,,,PN                                 
4565,433,3483,483295,37,23,30,3,1,1,1235,86,28491,1,4626,2121,,,,,PN                                 
4566,114,3484,418349,142,31,30,3,6,3,441,157,28491,1,4627,1519,,,,,PN                                 
4568,102,3485,503105,160,346,30,3,2,5,4164,302,28491,1,4629,1298,,,,,PN                                 
4570,17,3486,503097,243,229,30,2,4,5,1490,335,28491,1,4631,1218,,,,,PN                                 
4571,364,3487,455693,260,465,30,3,8,1,843,441,28491,1,4632,2075,,,,,PN                                 
4572,185,3488,418353,226,33,30,3,2,3,2083,462,28491,1,4633,1435,,,,,PN                                 
4573,18,3489,455689,260,376,30,3,2,1,3631,234,28491,1,4634,1413,,,,,PN                                 
4574,345,3490,426943,226,34,30,2,4,3,1347,314,28491,1,4635,1581,,,,,PN                                 
4576,356,3491,442585,106,160,30,3,2,4,1167,276,28491,1,4637,1139,,,,,PN                                 
4577,203,3492,499649,286,192,30,1,7,5,4246,443,28491,1,4638,1332,,,,,PN                                 
4578,191,3493,452241,176,462,30,1,1,1,142,329,28491,1,4639,2107,,,,,PN                                 
4580,1,3494,484997,289,19,30,3,4,1,3555,331,28491,1,4641,2111,,,,,PN                                 
4581,49,3496,485001,218,69,30,1,7,1,3296,14,28491,1,4643,1357,,,,,PN                                 
4582,199,3497,486725,37,222,30,3,5,1,426,295,28491,1,4644,1603,,,,,PN                                 
4583,400,3498,442479,16,378,30,2,8,4,271,119,28491,1,4645,2094,,,,,PN                                 
4585,411,3499,413257,16,400,30,2,6,3,3710,386,28491,1,4647,1881,,,,,PN                                 
4586,243,3500,486801,176,91,30,3,4,1,105,262,28491,1,4648,1484,,,,,PN                                 
4588,234,3501,499663,238,190,30,3,3,5,2977,255,28491,1,4650,1708,,,,,PN                                 
4589,326,3502,481561,176,26,30,2,7,1,1768,307,28491,1,4651,2165,,,,,PN                                 
4590,351,3503,399437,183,27,30,2,1,3,3885,131,28491,1,4652,2020,,,,,PN                                 
4591,365,3504,481549,247,4,30,2,1,1,694,404,28491,1,4653,1747,,,,,PN                                 
4593,280,3505,486779,121,239,30,3,8,1,694,1,28491,1,4655,2187,,,,,PN                                 
4594,267,3506,484997,289,332,30,3,6,1,4169,437,28491,1,4656,2110,,,,,PN                                 
4596,117,3507,525471,289,158,30,3,7,2,4169,5,28491,1,4658,1466,,,,,PN                                 
4597,167,3508,486755,44,40,30,3,8,1,4175,381,28491,1,4659,1409,,,,,PN                                 
4599,251,3509,523809,247,197,30,3,6,2,4061,9,28491,1,4661,1698,,,,,PN                                 
4600,108,3510,442473,232,410,30,2,2,4,4061,345,28491,1,4662,1572,,,,,PN                                 
4601,411,3511,509979,205,313,30,2,8,2,2993,346,28491,1,4663,1460,,,,,PN                                 
4603,359,3513,416617,267,93,30,3,2,3,1659,464,28491,1,4666,1488,,,,,PN                                 
4605,293,3514,499653,160,489,30,2,8,5,3531,35,28491,1,4668,1371,,,,,PN                                 
4606,151,3515,501385,286,284,30,2,6,5,3531,140,28491,1,4669,2146,,,,,PN                                 
4607,238,3516,471871,280,284,30,1,1,4,2354,171,28491,1,4670,1412,,,,,PN                                 
4609,110,3517,471857,244,474,30,2,7,4,654,168,28491,1,4672,2010,,,,,PN                                 
4610,366,3518,416625,226,84,30,3,5,3,486,411,28491,1,4673,1461,,,,,PN                                 
4612,408,3519,433873,232,346,30,3,8,3,1007,401,28491,1,4675,1557,,,,,PN                                 
4614,381,3520,485073,289,489,30,1,8,1,1943,292,28491,1,4677,1723,,,,,PN                                 
4615,317,3521,432161,268,473,30,2,4,3,504,416,28491,1,4678,1926,,,,,PN                                 
4617,317,3522,501393,117,85,30,3,6,5,1383,38,28491,1,4680,1909,,,,,PN                                 
4618,81,3523,485069,8,490,30,3,7,1,3143,82,28491,1,4681,2074,,,,,PN                                 
4619,396,3524,428767,16,499,30,2,2,3,2020,28,28491,1,4682,1660,,,,,PN                                 
4620,134,3525,486787,289,88,30,3,3,1,3451,189,28491,1,4683,1169,,,,,PN                                 
4622,289,3526,426931,226,280,30,2,7,3,2804,135,28491,1,4685,1530,,,,,PN                                 
4623,190,3527,473693,202,86,30,1,4,4,1759,422,28491,1,4686,1291,,,,,PN                                 
4624,68,3528,483283,212,322,30,2,2,1,3432,168,28491,1,4687,1174,,,,,PN                                 
4625,171,3529,485043,254,303,30,1,4,1,2447,7,28491,1,4688,2066,,,,,PN                                 
4626,25,3530,481567,205,407,30,2,8,1,3921,496,28491,1,4689,1900,,,,,PN                                 
4628,133,3531,471961,118,302,30,2,6,4,3940,152,28491,1,4691,1333,,,,,PN                                 
4629,139,3532,487327,254,495,30,3,6,1,2356,294,28491,1,4692,1392,,,,,PN                                 
4631,242,3533,501233,117,472,30,3,6,5,24,442,28491,1,4694,1304,,,,,PN                                 
4632,47,3534,444321,231,500,30,3,2,4,4283,166,28491,1,4695,2131,,,,,PN                                 
4633,159,3535,485017,260,289,30,3,8,1,3384,225,28491,1,4696,1442,,,,,PN                                 
4635,134,3536,470273,160,393,30,2,6,4,3372,266,28491,1,4698,2003,,,,,PN                                 
4637,352,3537,472001,285,223,30,2,6,4,3312,119,28491,1,4700,1235,,,,,PN                                 
4639,289,3538,473691,238,209,30,1,8,4,2468,401,28491,1,4702,1137,,,,,PN                                 
4640,57,3539,475417,327,24,30,2,2,4,534,375,28491,1,4703,1214,,,,,PN                                 
4641,142,3540,416621,58,291,30,2,8,3,3615,186,28491,1,4704,1463,,,,,PN                                 
4642,159,3541,470284,280,165,30,3,8,4,4098,182,28491,1,4705,1335,,,,,PN                                 
4644,10,3542,501235,279,336,30,1,3,5,2005,314,28491,1,4707,1658,,,,,PN                                 
4645,328,3543,499633,285,500,30,2,3,5,167,47,28491,1,4708,1715,,,,,PN                                 
4646,202,3544,501363,279,80,30,3,4,5,2195,421,28491,1,4709,1362,,,,,PN                                 
4648,419,3545,483297,260,63,30,3,3,1,3670,404,28491,1,4711,1756,,,,,PN                                 
4649,2,3546,470261,243,17,30,2,7,4,1189,251,28491,1,4712,1525,,,,,PN                                 
4650,3,3547,455681,247,318,30,2,6,1,356,342,28491,1,4713,1510,,,,,PN                                 
4651,231,3548,525483,289,340,30,3,5,2,219,30,28491,1,4714,1229,,,,,PN                                 
4652,276,3549,473681,327,286,30,1,4,4,219,242,28491,1,4715,1165,,,,,PN                                 
4654,374,3550,471969,286,248,30,3,4,4,3866,438,28491,1,4717,1506,,,,,PN                                 
4655,249,3551,428757,226,448,30,2,1,3,4207,52,28491,1,4718,1666,,,,,PN                                 
4657,144,3552,473697,286,109,30,3,5,4,2513,201,28491,1,4720,1235,,,,,PN                                 
4658,152,3553,470115,238,154,30,3,8,4,3677,441,28491,1,4721,1405,,,,,PN                                 
4659,370,3554,470135,280,17,30,2,7,4,2984,473,28491,1,4722,1461,,,,,PN                                 
4661,57,3555,481561,247,51,30,3,8,1,3359,56,28491,1,4724,1786,,,,,PN                                 
4662,78,3556,483267,247,474,30,3,3,1,387,287,28491,1,4725,1922,,,,,PN                                 
4663,318,3557,485067,289,206,30,3,6,1,2467,192,28491,1,4726,1213,,,,,PN                                 
4664,145,3558,442575,226,317,30,2,3,4,3907,46,28491,1,4727,1947,,,,,PN                                 
4665,454,3559,517837,331,415,30,1,5,2,258,456,28491,1,4728,1710,,,,,PN                                 
4667,180,3560,486727,37,187,30,3,3,1,3142,470,28491,1,4730,2153,,,,,PN                                 
4668,59,3561,518425,289,101,30,3,8,2,1528,366,28491,1,4731,1226,,,,,PN                                 
4669,157,3562,451185,232,427,30,1,5,4,4211,385,28491,1,4732,1130,,,,,PN                                 
4670,113,3563,483295,289,283,30,3,7,1,538,164,28491,1,4733,1407,,,,,PN                                 
4671,325,3564,501251,153,317,30,3,8,5,848,301,28491,1,4734,1286,,,,,PN                                 
4673,315,3565,486787,254,233,30,1,6,1,1262,335,28491,1,4736,1191,,,,,PN                                 
4674,103,3566,413211,220,105,30,2,4,3,187,250,28491,1,4737,2187,,,,,PN                                 
4675,250,3567,481561,218,464,30,2,3,1,1353,60,28491,1,4738,1151,,,,,PN                                 
4676,219,3568,483289,289,496,30,3,5,1,286,181,28491,1,4739,1528,,,,,PN                                 
4677,201,3569,490241,218,116,30,1,8,1,725,62,28491,1,4740,1274,,,,,PN                                 
4679,106,3570,485041,289,320,30,3,3,1,2423,378,28491,1,4742,1401,,,,,PN                                 
4680,208,3572,525487,93,177,30,3,4,2,3509,206,28491,1,4744,1460,,,,,PN                                 
4681,18,3573,504677,286,462,30,2,7,5,1342,255,28491,1,4745,1530,,,,,PN                                 
4682,157,3574,402781,100,277,30,2,3,3,576,409,28491,1,4746,2104,,,,,PN                                 
4684,449,3575,473585,118,255,30,1,7,4,942,43,28491,1,4748,1257,,,,,PN                                 
4685,373,3576,453967,247,452,30,2,2,1,1891,206,28491,1,4749,2101,,,,,PN                                 
4686,427,3577,402801,225,378,30,3,5,3,2410,397,28491,1,4750,1184,,,,,PN                                 
4688,125,3578,485075,254,180,30,2,5,1,1173,157,28491,1,4752,1697,,,,,PN                                 
4689,201,3579,501237,243,364,30,1,6,5,3347,82,28491,1,4753,1657,,,,,PN                                 
4691,56,3580,473679,322,461,30,1,8,4,119,324,28491,1,4755,2185,,,,,PN                                 
4692,50,3581,402771,261,258,30,3,8,3,1070,103,28491,1,4756,2024,,,,,PN                                 
4694,240,3582,455681,176,9,30,3,8,1,3044,184,28491,1,4758,1872,,,,,PN                                 
4695,84,3583,470137,202,283,30,3,2,4,2736,78,28491,1,4759,1498,,,,,PN                                 
4697,75,3584,399291,220,381,30,3,3,3,2692,446,28491,1,4761,1385,,,,,PN                                 
4698,257,3585,471865,286,303,30,3,4,4,1963,323,28491,1,4762,1542,,,,,PN                                 
4699,155,3586,471853,285,275,30,2,6,4,2706,134,28491,1,4763,1507,,,,,PN                                 
4701,102,3587,449437,316,105,30,1,5,4,413,365,28491,1,4765,1188,,,,,PN                                 
4702,419,3588,486769,289,327,30,2,6,1,2689,50,28491,1,4766,1630,,,,,PN                                 
4703,277,3589,472012,279,16,30,1,6,4,158,201,28491,1,4767,1507,,,,,PN                                 
4704,126,3590,485047,121,25,30,3,7,1,408,394,28491,1,4768,1152,,,,,PN                                 
4705,224,3591,394261,286,4,30,1,8,5,1533,295,28491,1,4769,1701,,,,,PN                                 
4707,432,3592,484999,212,71,30,1,2,1,1112,393,28491,1,4771,1620,,,,,PN                                 
4709,219,3593,444315,268,215,30,2,1,4,1732,487,28491,1,4773,1500,,,,,PN                                 
4710,405,3594,442641,232,153,30,3,3,4,1720,156,28491,1,4774,1358,,,,,PN                                 
4711,33,3595,444319,268,48,30,2,4,4,1720,129,28491,1,4775,1403,,,,,PN                                 
4712,405,3596,442465,232,401,30,3,7,4,3660,191,28491,1,4776,1394,,,,,PN                                 
4713,66,3597,402795,94,355,30,3,8,3,3301,357,28491,1,4777,2150,,,,,PN                                 
4715,78,3598,488513,218,208,30,1,7,1,3301,151,28491,1,4779,1237,,,,,PN                                 
4716,234,3599,442465,231,61,30,1,8,4,2052,252,28491,1,4780,1687,,,,,PN                                 
4717,170,3600,471870,243,313,30,3,5,4,879,9,28491,1,4781,1463,,,,,PN                                 
4718,288,3601,486797,260,110,30,3,7,1,515,143,28491,1,4782,1486,,,,,PN                                 
4719,351,3602,511665,225,335,30,3,2,2,3970,333,28491,1,4783,1519,,,,,PN                                 
4721,50,3603,479837,205,148,30,1,3,1,2724,12,28491,1,4785,1228,,,,,PN                                 
4722,216,3604,432147,304,450,30,3,1,3,2738,122,28491,1,4786,2148,,,,,PN                                 
4723,422,3605,442579,267,422,30,2,8,4,3347,237,28491,1,4787,1750,,,,,PN                                 
4724,356,3606,502945,75,33,30,3,5,5,2307,126,28491,1,4788,1369,,,,,PN                                 
4725,291,3607,523809,225,411,30,2,6,2,2514,283,28491,1,4789,1794,,,,,PN                                 
4727,320,3608,399293,99,363,30,2,8,3,1286,445,28491,1,4791,1661,,,,,PN                                 
4728,143,3609,501235,154,14,30,1,1,5,1934,191,28491,1,4792,1708,,,,,PN                                 
4729,258,3610,487301,260,422,30,3,3,1,4080,65,28491,1,4793,2099,,,,,PN                                 
4731,132,3611,488521,163,133,30,2,1,1,2681,123,28491,1,4795,1570,,,,,PN                                 
4732,52,3612,418337,267,58,30,1,8,3,518,182,28491,1,4796,1624,,,,,PN                                 
4733,373,3613,485073,289,169,30,2,5,1,2479,34,28491,1,4797,1420,,,,,PN                                 
4734,313,3614,486797,302,166,30,3,6,1,1541,320,28491,1,4798,1498,,,,,PN                                 
4735,223,3615,399289,226,265,30,2,8,3,3911,13,28491,1,4799,1816,,,,,PN                                 
4737,420,3616,471859,280,458,30,2,5,4,3048,71,28491,1,4801,2174,,,,,PN                                 
4738,247,3617,402789,226,369,30,2,4,3,4136,80,28491,1,4802,1364,,,,,PN                                 
4740,132,3618,471941,160,364,30,3,3,4,3299,369,28491,1,4804,1412,,,,,PN                                 
4741,353,3619,485021,8,115,30,1,6,1,1628,419,28491,1,4805,2150,,,,,PN                                 
4742,95,3620,485073,260,210,30,2,7,1,3650,469,28491,1,4806,1137,,,,,PN                                 
4744,381,3621,501219,279,328,30,3,5,5,4150,426,28491,1,4808,1543,,,,,PN                                 
4745,249,3622,486737,8,145,30,2,1,1,3076,149,28491,1,4809,1944,,,,,PN                                 
4747,428,3623,501385,243,380,30,3,2,5,568,437,28491,1,4811,1229,,,,,PN                                 
4749,330,3624,481709,218,237,30,2,3,1,1871,24,28491,1,4813,1902,,,,,PN                                 
4750,107,3625,453957,247,108,30,3,2,1,4156,428,28491,1,4814,2189,,,,,PN                                 
4751,238,3626,452239,170,166,30,1,2,1,1960,238,28491,1,4815,1659,,,,,PN                                 
4752,314,3627,473695,27,248,30,3,2,4,512,452,28491,1,4816,1360,,,,,PN                                 
4753,445,3628,432153,310,437,30,3,2,3,2687,282,28491,1,4817,1353,,,,,PN                                 
4755,217,3629,432177,309,391,30,3,1,3,3322,61,28491,1,4819,2081,,,,,PN                                 
4757,341,3630,501393,160,234,30,2,3,5,564,262,28491,1,4821,1821,,,,,PN                                 
4759,192,3631,511657,247,309,30,3,3,2,421,258,28491,1,4823,1100,,,,,PN                                 
4760,128,3632,413263,94,136,30,3,4,3,2880,335,28491,1,4824,1519,,,,,PN                                 
4761,397,3633,511649,247,244,30,2,7,2,3656,381,28491,1,4825,2120,,,,,PN                                 
4763,409,3634,501385,286,496,30,3,3,5,495,411,28491,1,4827,2033,,,,,PN                                 
4764,45,3635,471866,285,171,30,3,6,4,48,130,28491,1,4828,1368,,,,,PN                                 
4765,74,3636,482285,218,374,30,2,3,1,178,480,28491,1,4829,1674,,,,,PN                                 
4766,72,3637,473695,196,443,30,3,5,4,2391,166,28491,1,4830,1950,,,,,PN                                 
4768,359,3638,453961,247,238,30,2,2,1,3593,449,28491,1,4832,1274,,,,,PN                                 
4769,107,3639,523803,51,443,30,2,7,2,1045,496,28491,1,4833,1421,,,,,PN                                 
4770,159,3640,418349,16,352,30,3,7,3,3815,64,28491,1,4834,1384,,,,,PN                                 
4771,302,3641,508153,205,24,30,1,4,2,1872,304,28491,1,4835,1885,,,,,PN                                 
4772,452,3642,502973,328,218,30,2,1,5,3007,191,28491,1,4836,1375,,,,,PN                                 
4774,49,3643,455679,212,26,30,2,2,1,2400,311,28491,1,4838,1928,,,,,PN                                 
4776,222,3644,486727,254,492,30,3,8,1,1487,46,28491,1,4840,1266,,,,,PN                                 
4777,429,3645,481707,170,298,30,2,4,1,231,276,28491,1,4841,1680,,,,,PN                                 
4778,258,3646,486749,260,188,30,3,8,1,3650,438,28491,1,4842,1446,,,,,PN                                 
4779,106,3647,473687,279,43,30,1,5,4,1022,419,28491,1,4843,1865,,,,,PN                                 
4781,281,3648,516689,99,357,30,1,6,2,3408,274,28491,1,4845,1568,,,,,PN                                 
4782,215,3649,486737,92,311,30,1,3,1,1256,447,28491,1,4846,2131,,,,,PN                                 
4784,291,3650,455683,212,485,30,2,3,1,4217,214,28491,1,4848,1940,,,,,PN                                 
4785,389,3651,442469,231,32,30,1,3,4,3771,452,28491,1,4849,1329,,,,,PN                                 
4787,359,3652,525481,289,472,30,3,8,2,4154,418,28491,1,4851,1156,,,,,PN                                 
4788,110,3653,503113,327,367,30,2,5,5,2059,467,28491,1,4852,1666,,,,,PN                                 
4789,423,3654,470285,243,244,30,1,5,4,1479,352,28491,1,4853,1792,,,,,PN                                 
4790,349,3655,501367,279,228,30,3,7,5,3846,80,28491,1,4854,1451,,,,,PN                                 
4791,108,3656,471986,202,77,30,3,7,4,2149,378,28491,1,4855,1458,,,,,PN                                 
4793,222,3657,455681,260,387,30,1,6,1,1255,98,28491,1,4857,2188,,,,,PN                                 
4795,121,3658,485023,254,459,30,3,8,1,1260,288,28491,1,4859,1123,,,,,PN                                 
4796,267,3659,501385,118,153,30,3,7,5,2376,396,28491,1,4860,1589,,,,,PN                                 
4797,375,3660,428759,226,62,30,1,5,3,3592,298,28491,1,4861,1752,,,,,PN                                 
4798,31,3661,475419,69,322,30,2,6,4,3378,232,28491,1,4862,1393,,,,,PN                                 
4799,329,3662,471848,280,499,30,3,5,4,1217,146,28491,1,4863,1804,,,,,PN                                 
4801,16,3663,516693,309,412,30,1,8,2,3026,496,28491,1,4865,1415,,,,,PN                                 
4802,15,3664,481561,218,144,30,2,7,1,3064,120,28491,1,4866,1502,,,,,PN                                 
4804,229,3665,444307,267,315,30,2,2,4,681,87,28491,1,4868,1688,,,,,PN                                 
