265,10,8611,1417,2003,1525,2776,342,215,688,340,387,4376,7641,DEFAULT
115,7,8612,3381,1475,3286,862,87,145,1841,205,359,4772,9629,DEFAULT
430,10,8613,4389,1788,113,4452,64,159,517,2,117,4521,9173,DEFAULT
58,10,8614,2237,254,3011,1425,48,95,1760,479,99,4394,7326,DEFAULT
376,4,8615,1550,1428,3461,3490,149,225,781,268,119,4453,2790,DEFAULT
259,4,8616,4156,1887,4319,1125,57,398,933,310,465,4409,8001,DEFAULT
394,4,8617,4232,1431,554,2467,305,68,214,275,215,4519,9724,DEFAULT
427,4,8618,2738,3101,3131,3503,486,299,1274,204,392,4325,294,DEFAULT
351,2,8619,2110,811,4355,233,501,245,978,343,110,4727,5331,DEFAULT
493,5,8620,1147,4336,3415,1656,299,103,2073,196,20,4641,472,DEFAULT
433,4,8621,1916,101,1670,3297,264,49,985,161,156,4703,568,DEFAULT
327,4,8622,3820,972,4893,3994,90,221,64,37,142,4591,5968,DEFAULT
74,5,8623,3244,1114,3689,3246,56,385,522,233,466,4609,7056,DEFAULT
114,2,8624,3359,4099,4406,2777,166,395,434,156,80,4570,5665,DEFAULT
229,1,8625,1410,3888,4304,4501,185,423,1005,430,91,4519,8458,DEFAULT
97,3,8626,2508,1897,267,1557,163,348,530,287,386,4438,4437,DEFAULT
336,7,8627,4681,1648,2510,3374,155,147,59,262,168,4608,1001,DEFAULT
258,7,8628,4263,3111,4151,1550,510,48,638,161,396,4537,9806,DEFAULT
88,3,8629,2863,3835,1049,631,318,96,865,154,229,4775,3101,DEFAULT
360,5,8630,2005,413,2916,4970,287,239,1908,143,446,4749,2800,DEFAULT
8,6,8631,4293,957,3985,983,174,44,416,427,416,4408,4432,DEFAULT
35,6,8632,1702,2026,3759,3639,264,63,328,276,6,4502,4515,DEFAULT
102,8,8607,691,456,1828,412,103,263,1296,292,187,4321,348,DEFAULT
305,3,8582,3820,4147,3855,4925,200,458,1640,29,144,4495,2330,DEFAULT
180,4,8583,4748,2051,1952,2047,444,368,1351,194,289,4409,4727,DEFAULT
97,10,8584,1269,348,2816,2371,111,215,873,232,182,4751,6208,DEFAULT
138,9,8585,3234,3980,3009,2366,352,373,818,87,280,4741,1610,DEFAULT
58,9,8586,2196,1738,385,2972,41,102,695,373,138,4717,7780,DEFAULT
197,5,8587,1895,1823,4333,2796,461,465,869,8,135,4673,1381,DEFAULT
231,10,8588,1595,3326,1416,1972,267,277,830,98,238,4788,6747,DEFAULT
20,9,8589,3693,1755,3895,1844,375,477,782,451,357,4613,7038,DEFAULT
129,3,8590,4486,4233,499,2357,363,156,1207,443,412,4602,5129,DEFAULT
196,5,8591,3913,1,2555,1700,104,484,1764,20,351,4641,8602,DEFAULT
231,8,8592,2042,1323,3373,2178,154,84,9,345,360,4542,4715,DEFAULT
411,5,8593,199,3285,295,3612,451,442,556,408,489,4684,355,DEFAULT
458,8,8594,4751,1257,912,4668,321,243,991,82,43,4780,7006,DEFAULT
177,5,8595,547,789,2134,4787,471,496,2004,215,242,4706,1241,DEFAULT
429,9,8596,4853,3502,714,1016,119,347,1633,98,449,4436,6958,DEFAULT
29,7,8597,3569,4403,4476,4473,359,142,1327,252,159,4792,8067,DEFAULT
28,9,8598,2930,1984,2895,2429,298,498,1026,10,96,4296,3545,DEFAULT
360,10,8599,4173,1467,1953,1877,464,317,1762,268,464,4525,9077,DEFAULT
452,4,8600,2399,2308,1455,2142,461,161,727,72,94,4474,7074,DEFAULT
37,1,8601,99,1739,2069,4288,126,208,1613,328,173,4482,2859,DEFAULT
155,9,8602,1564,3028,1225,2452,257,429,277,419,140,4756,6470,DEFAULT
147,9,8603,3709,3512,3231,820,104,254,2151,258,259,4595,835,DEFAULT
364,5,8604,1304,1363,3402,4811,167,355,1333,213,299,4479,721,DEFAULT
270,8,8605,2162,3356,4089,1175,312,504,925,410,319,4648,6774,DEFAULT
370,4,8606,3144,4189,869,575,145,476,941,328,157,4406,8518,DEFAULT
203,6,8581,2777,2177,3403,461,223,191,851,218,413,4452,5676,DEFAULT
106,9,8556,795,893,1309,3813,400,205,1606,192,480,4381,507,DEFAULT
139,8,8557,2981,3183,2861,4953,313,240,905,462,78,4576,7499,DEFAULT
89,4,8558,1955,4530,1378,1005,245,21,1437,31,221,4722,8301,DEFAULT
88,5,8559,3320,433,2446,1072,316,408,707,149,322,4526,2280,DEFAULT
432,1,8560,3398,4833,4060,4017,157,134,699,90,281,4637,4098,DEFAULT
290,2,8561,1848,2244,4836,3593,316,97,1338,131,118,4298,6460,DEFAULT
353,9,8562,3437,4698,3304,3403,238,46,1108,225,262,4646,5724,DEFAULT
375,3,8563,3071,636,314,4096,245,289,826,70,400,4424,1663,DEFAULT
303,9,8564,2119,3211,2560,662,225,379,1988,444,410,4642,8469,DEFAULT
140,9,8565,2010,4677,1203,1959,236,344,1582,311,365,4703,5956,DEFAULT
474,4,8566,4572,2135,2349,3090,519,214,1274,69,200,4674,5981,DEFAULT
432,2,8567,2627,1435,4518,3507,262,15,591,11,84,4485,25,DEFAULT
458,8,8568,613,2804,3172,747,128,318,637,142,339,4417,3959,DEFAULT
432,8,8569,1476,3559,2575,1748,55,97,1821,492,438,4489,9286,DEFAULT
355,5,8570,706,4220,444,1713,247,414,2114,67,30,4440,5815,DEFAULT
127,2,8571,4544,1377,1948,3813,210,194,624,235,136,4377,2344,DEFAULT
231,6,8572,595,3867,4960,3505,376,113,1906,169,98,4347,7920,DEFAULT
162,8,8573,2773,719,2326,976,139,225,1851,94,364,4609,8939,DEFAULT
235,2,8574,2310,1904,4297,1854,309,393,1248,208,278,4358,9418,DEFAULT
52,2,8575,2080,2878,226,1458,504,366,1887,42,7,4689,1583,DEFAULT
225,7,8576,3477,255,3117,1123,446,205,305,177,59,4791,9108,DEFAULT
5,5,8577,71,994,1323,4728,225,420,707,200,183,4575,649,DEFAULT
135,5,8578,554,3707,4277,1663,403,445,1926,250,118,4363,834,DEFAULT
323,4,8579,2189,3129,2467,3378,318,73,766,487,365,4531,9003,DEFAULT
9,2,8580,375,3588,3504,1379,205,262,1483,379,80,4305,371,DEFAULT
329,1,8555,3332,242,4711,1528,293,107,1452,356,138,4611,7009,DEFAULT
387,2,8530,3465,1272,4304,3211,193,305,481,296,377,4488,8469,DEFAULT
125,9,8531,3775,1339,4248,3199,318,427,1470,490,476,4539,4805,DEFAULT
133,9,8532,1611,3623,3529,3818,127,191,1368,385,142,4786,5713,DEFAULT
17,10,8533,4930,3742,2165,4782,454,198,221,149,70,4596,3192,DEFAULT
216,8,8534,245,2634,4837,584,103,360,429,133,45,4559,6696,DEFAULT
120,2,8535,2797,2241,653,2596,476,193,471,305,441,4330,7431,DEFAULT
391,10,8536,1406,3085,1796,185,298,306,297,136,42,4358,2442,DEFAULT
390,6,8537,1048,3123,1668,1152,51,192,62,197,94,4428,6535,DEFAULT
224,5,8538,458,468,2322,3658,341,316,690,246,458,4778,861,DEFAULT
149,4,8539,3106,789,4976,486,390,412,756,6,437,4447,5323,DEFAULT
143,10,8540,476,953,4392,702,56,430,1178,66,9,4508,1417,DEFAULT
41,3,8541,4582,1462,585,2747,76,434,1985,438,320,4572,3931,DEFAULT
298,4,8542,1500,350,1339,547,316,10,1859,84,489,4540,5748,DEFAULT
127,6,8543,4091,4098,4448,846,57,477,1551,240,27,4336,5654,DEFAULT
39,2,8544,3308,2160,2665,1003,423,165,111,58,97,4448,5145,DEFAULT
398,4,8545,4496,1987,2294,854,105,186,1104,9,303,4645,7570,DEFAULT
128,3,8546,2805,4175,4012,2079,232,207,363,205,336,4546,2280,DEFAULT
115,10,8547,908,3297,2498,931,132,433,801,123,443,4787,2245,DEFAULT
333,3,8548,4612,302,4500,1299,30,502,411,225,29,4623,3620,DEFAULT
83,9,8549,3268,2420,1612,160,476,218,812,481,367,4772,9682,DEFAULT
110,6,8550,1662,2562,1872,2718,309,176,1837,82,160,4599,1969,DEFAULT
275,7,8551,3306,2022,3648,1244,378,166,16,321,431,4414,2850,DEFAULT
12,3,8552,2161,585,1288,3831,306,61,1497,18,187,4708,6714,DEFAULT
286,1,8553,1071,3860,4549,2415,193,441,2109,35,176,4523,3822,DEFAULT
22,6,8554,752,591,2805,2089,403,268,1300,378,99,4505,3903,DEFAULT
373,10,8529,4452,3465,1303,4905,264,463,1059,347,35,4793,6515,DEFAULT
41,4,8504,4995,3501,4116,3220,267,223,290,99,139,4780,5111,DEFAULT
334,10,8505,3431,1997,3312,267,314,270,670,374,322,4772,1145,DEFAULT
487,6,8506,4895,2969,709,570,51,461,1479,362,272,4468,6595,DEFAULT
418,9,8507,2126,4201,2284,980,170,351,285,133,333,4719,8480,DEFAULT
194,2,8508,1614,840,971,3753,329,96,169,257,250,4558,1570,DEFAULT
360,4,8509,2733,2913,2263,4861,30,265,1886,130,218,4602,8723,DEFAULT
386,6,8510,2581,316,1920,3997,488,267,671,30,27,4562,9960,DEFAULT
174,7,8511,2954,2178,3116,2915,41,131,758,128,439,4379,2636,DEFAULT
252,9,8512,1960,1227,4627,629,382,109,1510,484,422,4705,3286,DEFAULT
362,1,8513,4998,87,4985,3757,198,457,1100,307,332,4489,7337,DEFAULT
405,3,8514,2497,3688,842,22,513,370,932,197,281,4337,3373,DEFAULT
469,3,8515,4486,2111,3578,2411,39,15,21,136,305,4303,3187,DEFAULT
189,10,8516,2973,2142,3316,1217,369,199,1204,499,264,4460,5906,DEFAULT
361,2,8517,1124,1680,3569,945,55,121,121,147,365,4512,7144,DEFAULT
156,2,8518,1032,4532,4448,3828,98,327,27,84,191,4298,9237,DEFAULT
316,3,8519,2007,3423,3537,4131,400,118,1747,152,188,4519,3094,DEFAULT
317,3,8520,4472,2560,2073,4751,306,121,2121,14,102,4536,4447,DEFAULT
441,10,8521,2594,1311,4999,3428,176,39,165,386,294,4768,868,DEFAULT
258,1,8522,4281,2345,4166,1495,388,394,1544,364,238,4349,4743,DEFAULT
73,5,8523,1263,1572,3193,3991,359,44,705,472,187,4322,2641,DEFAULT
110,3,8524,586,3615,1662,4765,63,139,1411,11,20,4665,1955,DEFAULT
297,5,8525,3909,4135,1574,2792,507,335,1876,93,434,4462,4391,DEFAULT
118,9,8526,3644,2885,1127,4392,239,406,2040,494,299,4399,6528,DEFAULT
89,7,8527,3555,2269,3468,1874,185,496,1895,258,346,4621,7387,DEFAULT
356,1,8528,1904,16,2203,3909,87,86,362,203,365,4559,6166,DEFAULT
338,6,8503,1108,1672,1364,3522,95,296,1204,5,153,4617,3011,DEFAULT
151,1,8478,1330,2125,3623,328,287,307,1952,386,142,4365,7312,DEFAULT
54,10,8479,3179,1582,1884,4662,316,252,592,149,390,4448,4167,DEFAULT
180,2,8480,4144,1516,599,3663,381,69,684,104,267,4694,3848,DEFAULT
113,2,8481,1466,4478,2698,2261,293,84,148,86,447,4498,786,DEFAULT
187,1,8482,1635,4345,4361,3362,361,410,1281,330,188,4556,3709,DEFAULT
480,1,8483,616,3080,2202,4951,123,180,1556,365,336,4506,4207,DEFAULT
386,9,8484,4990,2916,3405,1258,46,267,1299,95,234,4751,4073,DEFAULT
222,3,8485,3640,4277,3880,1620,145,43,755,150,119,4593,3080,DEFAULT
451,7,8486,1103,3620,1626,3058,433,190,255,246,299,4511,9942,DEFAULT
473,5,8487,3917,4745,3640,1417,38,112,1173,393,155,4789,2955,DEFAULT
278,6,8488,996,2012,1415,1410,41,409,208,457,183,4442,9650,DEFAULT
347,2,8489,2187,4227,2461,126,350,451,1000,235,102,4520,1318,DEFAULT
281,5,8490,60,1715,3396,117,204,33,771,495,287,4486,4196,DEFAULT
18,2,8491,1314,219,2014,2903,347,288,508,397,54,4355,5267,DEFAULT
437,1,8492,465,1356,2449,1948,137,412,887,229,22,4589,1607,DEFAULT
393,6,8493,2638,4518,3824,1938,343,31,2096,319,368,4530,9215,DEFAULT
458,9,8494,874,4856,999,2749,486,102,1909,289,390,4408,3663,DEFAULT
53,6,8495,4986,1771,2758,2272,281,478,1721,191,340,4300,4778,DEFAULT
93,7,8496,2193,3043,2445,4498,120,310,1584,386,272,4464,8584,DEFAULT
304,6,8497,636,2303,1356,1918,481,133,782,132,377,4740,4327,DEFAULT
243,10,8498,1135,2062,926,2819,359,22,1794,391,492,4339,933,DEFAULT
388,7,8499,4962,1954,661,4151,361,450,1829,87,2,4594,9766,DEFAULT
374,8,8500,1535,4405,3869,3342,141,408,877,246,399,4704,377,DEFAULT
150,5,8501,1108,840,4080,1043,472,466,282,158,321,4445,5260,DEFAULT
99,4,8502,2168,4778,1574,4323,345,116,447,281,434,4458,5093,DEFAULT
461,5,8477,4402,2556,1539,2097,361,114,2180,435,413,4654,9346,DEFAULT
435,1,8452,2856,4713,4624,1079,398,199,1767,52,279,4636,5277,DEFAULT
239,1,8453,139,4689,2934,2392,383,397,379,500,170,4328,1569,DEFAULT
333,9,8454,4955,2920,1105,992,318,249,1976,44,60,4487,2704,DEFAULT
433,6,8455,382,884,3010,1464,398,432,115,452,378,4302,1495,DEFAULT
116,5,8456,4689,465,4465,2117,208,265,142,477,331,4588,7876,DEFAULT
388,5,8457,3764,3159,3322,1135,468,476,831,7,147,4465,7809,DEFAULT
184,2,8458,1776,448,4581,160,446,188,1408,448,242,4733,3967,DEFAULT
20,9,8459,4888,4498,2940,1138,275,493,71,122,217,4521,8439,DEFAULT
485,7,8460,2583,2258,50,2009,519,435,2115,160,38,4302,289,DEFAULT
215,4,8461,2362,4393,4178,372,155,357,34,195,152,4435,2535,DEFAULT
176,1,8462,3874,528,4905,2091,269,103,1919,140,254,4352,6376,DEFAULT
349,7,8463,1266,1609,4486,3092,252,474,1577,493,178,4452,6874,DEFAULT
186,9,8464,4052,867,3334,461,197,503,716,233,304,4464,4324,DEFAULT
370,5,8465,2558,1770,4935,2906,357,215,543,390,359,4351,7765,DEFAULT
184,7,8466,4157,181,342,4240,297,149,2047,122,473,4306,6620,DEFAULT
392,8,8467,4717,443,814,4163,372,38,1506,429,216,4399,2208,DEFAULT
186,8,8468,2756,3506,234,1627,96,232,867,494,324,4434,4461,DEFAULT
414,4,8469,1354,369,4447,246,200,177,494,313,495,4618,6709,DEFAULT
296,5,8470,1469,4396,1430,4502,179,364,886,357,186,4704,3386,DEFAULT
12,5,8471,2266,3922,4686,3320,185,160,1012,170,291,4419,44,DEFAULT
150,3,8472,1756,183,831,4643,99,497,1540,462,210,4617,9862,DEFAULT
329,1,8473,2774,4404,4752,767,244,121,376,283,378,4635,3720,DEFAULT
449,2,8474,4500,4957,4615,3015,278,126,2080,334,86,4788,5817,DEFAULT
409,5,8475,120,2974,3372,591,402,95,850,134,198,4372,7088,DEFAULT
178,3,8476,2334,32,373,4541,334,485,1336,237,431,4298,9052,DEFAULT
6,3,8451,2774,3619,4393,839,298,428,1484,106,124,4588,4250,DEFAULT
140,7,8426,4519,2322,1963,2110,103,319,197,417,366,4484,3576,DEFAULT
201,5,8427,4171,1630,2269,1730,489,453,316,96,352,4400,2272,DEFAULT
353,9,8428,1748,2746,2253,1129,121,194,2037,257,15,4660,9143,DEFAULT
441,4,8429,3302,3980,2987,2484,235,112,804,354,386,4717,3978,DEFAULT
168,10,8430,1778,4520,4410,4214,511,109,550,34,167,4663,4144,DEFAULT
363,6,8431,4327,859,4851,2813,324,495,1282,414,183,4481,7656,DEFAULT
133,7,8432,2428,1220,2326,3506,527,190,1030,227,405,4622,1678,DEFAULT
498,1,8433,1905,2533,262,52,484,332,1542,353,273,4478,8759,DEFAULT
48,8,8434,1645,775,4879,2763,460,94,1319,116,454,4579,6844,DEFAULT
128,8,8435,1906,3676,494,601,176,13,1815,37,57,4528,4353,DEFAULT
431,9,8436,3792,2154,685,594,339,445,934,234,452,4716,277,DEFAULT
80,9,8437,3508,1883,1545,3304,502,124,1841,163,296,4371,1149,DEFAULT
310,9,8438,3181,1848,933,2096,182,188,1099,470,135,4459,6602,DEFAULT
88,1,8439,4257,4589,685,1682,391,9,930,58,380,4324,3372,DEFAULT
415,1,8440,2220,44,1542,1281,122,385,929,49,476,4756,9905,DEFAULT
79,10,8441,2760,2223,1514,3231,445,54,1459,12,99,4774,8926,DEFAULT
493,7,8442,1162,1692,3202,4840,314,43,980,98,280,4592,9142,DEFAULT
359,9,8443,1383,2377,2272,4772,269,366,1422,478,109,4353,2978,DEFAULT
95,9,8444,3615,3313,4683,4483,227,44,1997,138,51,4729,4846,DEFAULT
79,4,8445,3797,3031,3371,639,384,148,1370,197,92,4577,895,DEFAULT
77,2,8446,2427,628,1686,3443,317,476,996,259,105,4715,5878,DEFAULT
144,6,8447,2559,3186,3435,737,320,157,562,451,477,4690,3448,DEFAULT
94,6,8448,4728,2870,1082,795,245,407,730,455,4,4502,2465,DEFAULT
7,3,8449,3325,2000,2012,4093,379,432,1059,162,400,4705,2819,DEFAULT
277,8,8450,3632,275,4319,3248,283,257,2142,222,58,4601,699,DEFAULT
89,4,8425,772,1312,2249,3988,486,428,1424,453,53,4427,7037,DEFAULT
384,3,8400,2421,2617,781,2372,82,224,1753,243,158,4453,4247,DEFAULT
257,9,8401,4897,2917,3838,4443,157,122,1761,82,491,4617,3303,DEFAULT
255,5,8402,4122,1021,2023,1964,191,217,582,16,333,4422,735,DEFAULT
356,3,8403,1176,2428,25,989,427,339,1403,383,171,4322,4990,DEFAULT
175,4,8404,819,4860,4688,1699,232,407,2113,216,207,4496,449,DEFAULT
308,9,8405,2443,94,4436,2534,195,365,994,337,259,4352,1253,DEFAULT
471,6,8406,1242,2025,4265,3862,70,376,234,496,132,4714,2580,DEFAULT
24,7,8407,3351,678,1462,955,435,461,417,135,397,4436,9397,DEFAULT
485,2,8408,2074,779,4761,1990,429,469,67,74,298,4539,3764,DEFAULT
428,8,8409,1597,4989,2405,2145,226,390,786,476,398,4583,5489,DEFAULT
79,9,8410,3174,469,791,3171,342,396,1943,106,497,4315,4993,DEFAULT
274,10,8411,992,1582,2549,4133,279,31,492,87,345,4372,4548,DEFAULT
146,1,8412,4093,3748,2390,4522,177,301,911,237,499,4559,247,DEFAULT
338,5,8413,2158,2135,3502,3081,363,296,220,337,268,4608,7529,DEFAULT
473,7,8414,4460,208,4002,3031,319,325,1661,19,197,4708,6547,DEFAULT
338,4,8415,2167,4266,2484,3450,68,52,794,384,252,4768,5241,DEFAULT
218,8,8416,3734,913,484,4750,65,312,707,467,147,4669,81,DEFAULT
43,7,8417,4528,2148,2789,887,151,383,1230,183,25,4783,2397,DEFAULT
52,7,8418,3306,2640,620,4115,179,296,753,10,156,4448,9565,DEFAULT
174,8,8419,217,52,706,2520,301,403,1974,105,462,4506,8821,DEFAULT
49,2,8420,1419,2902,3236,4869,279,65,732,45,127,4457,6986,DEFAULT
376,4,8421,1979,2546,1904,4877,360,357,1109,288,387,4418,5753,DEFAULT
468,9,8422,4574,58,3240,3997,399,191,57,221,66,4301,8958,DEFAULT
396,1,8423,1029,3142,2727,290,162,246,1011,443,358,4656,9336,DEFAULT
2,4,8424,3659,221,279,2213,267,361,73,91,87,4587,9993,DEFAULT
495,4,8399,4382,4,2085,2572,302,444,1268,405,135,4309,2668,DEFAULT
437,10,8374,3499,4350,3268,2337,198,420,1617,75,41,4787,1972,DEFAULT
295,7,8375,4095,603,1144,1143,117,22,1737,67,273,4375,6087,DEFAULT
463,2,8376,2162,862,2902,2657,382,163,905,143,176,4758,5275,DEFAULT
363,5,8377,2031,4892,4514,902,96,467,774,419,268,4600,6202,DEFAULT
247,8,8378,237,613,1858,3418,436,323,852,325,149,4467,9609,DEFAULT
423,1,8379,4805,3670,2296,4438,272,93,454,338,391,4407,6756,DEFAULT
238,7,8380,63,2683,3391,138,371,361,467,447,57,4696,6867,DEFAULT
253,4,8381,2754,2821,3453,3420,520,255,1754,356,283,4375,2467,DEFAULT
479,4,8382,4924,4781,1122,4557,179,107,1021,305,219,4767,3015,DEFAULT
43,8,8383,1356,3510,780,2766,154,34,2031,2,220,4360,5874,DEFAULT
228,1,8384,1341,2050,2120,282,195,302,15,460,348,4689,2955,DEFAULT
358,7,8385,3560,2075,3173,3185,508,334,1418,124,230,4547,2546,DEFAULT
470,4,8386,1880,4631,3329,3675,335,363,1819,343,15,4653,3341,DEFAULT
373,10,8387,2984,2606,1229,2597,203,386,337,63,343,4482,9987,DEFAULT
145,5,8388,3181,1135,1911,1347,59,12,2141,393,400,4762,6981,DEFAULT
488,9,8389,2546,2639,2740,2096,119,366,748,181,468,4456,7837,DEFAULT
350,2,8390,851,2192,1042,4220,463,405,119,287,425,4358,2948,DEFAULT
80,5,8391,3768,4229,907,1573,92,118,339,179,50,4462,8663,DEFAULT
63,7,8392,1171,4365,1818,4069,445,194,686,210,131,4507,2178,DEFAULT
115,5,8393,1188,4550,2189,124,63,138,1323,153,25,4374,9760,DEFAULT
397,1,8394,4788,3146,4940,4737,52,336,1345,112,186,4712,354,DEFAULT
448,1,8395,2133,2741,829,2863,162,104,1686,216,342,4336,3443,DEFAULT
345,1,8396,426,2527,3251,20,372,256,1226,117,287,4720,9621,DEFAULT
143,6,8397,2713,3652,1382,4068,325,359,820,7,496,4309,2232,DEFAULT
160,1,8398,2627,980,3737,1695,277,21,462,226,420,4600,9262,DEFAULT
147,4,8373,60,4868,2963,1661,51,224,1270,42,245,4600,8759,DEFAULT
477,7,8348,472,4746,3988,1338,510,408,107,326,396,4752,6625,DEFAULT
229,1,8349,888,3198,528,2059,526,484,297,331,307,4397,7992,DEFAULT
61,8,8350,218,2792,1254,4272,422,276,330,18,485,4646,1794,DEFAULT
185,8,8351,2762,1007,2099,1304,248,90,1246,62,338,4660,3234,DEFAULT
255,3,8352,2886,3468,3211,4177,259,222,588,143,402,4506,2655,DEFAULT
230,7,8353,3437,1588,4589,434,48,196,1350,285,4,4450,353,DEFAULT
65,8,8354,1986,1472,2662,2924,431,249,2167,389,430,4348,2874,DEFAULT
262,2,8355,1892,416,579,3826,398,301,2170,131,468,4507,6378,DEFAULT
343,5,8356,3302,1344,4724,3764,122,268,419,54,108,4298,3354,DEFAULT
320,1,8357,2259,4912,3176,3477,158,131,1547,426,437,4428,9088,DEFAULT
302,3,8358,3587,1009,180,4589,437,483,1000,13,261,4389,1733,DEFAULT
217,8,8359,4789,3259,2695,1643,529,500,1770,180,361,4348,3222,DEFAULT
377,10,8360,646,1764,953,2088,234,89,815,134,285,4368,5926,DEFAULT
272,10,8361,2521,1393,4372,4889,61,453,240,14,342,4412,800,DEFAULT
285,4,8362,486,761,3066,90,64,102,1184,257,495,4468,9445,DEFAULT
414,9,8363,2521,2864,3981,2883,296,21,1951,336,272,4438,5193,DEFAULT
469,3,8364,3737,4586,3643,3925,215,266,1694,474,79,4742,3487,DEFAULT
279,3,8365,4882,3941,1277,2325,122,425,947,442,239,4536,5050,DEFAULT
203,4,8366,3368,3589,4766,2892,269,442,1913,236,320,4751,6833,DEFAULT
161,9,8367,4926,931,1449,1161,69,112,395,121,265,4370,9018,DEFAULT
343,6,8368,4290,4354,3966,2829,100,287,266,46,287,4429,943,DEFAULT
354,1,8369,2285,3900,449,1073,377,242,343,465,462,4400,1453,DEFAULT
299,8,8370,3514,125,4413,3695,223,332,1698,481,276,4678,5233,DEFAULT
98,10,8371,2955,1381,4257,3006,109,117,626,395,402,4385,9468,DEFAULT
184,3,8372,2669,4415,3116,925,151,53,303,326,406,4419,7915,DEFAULT
341,4,8347,4462,626,4138,1609,412,200,1031,59,433,4701,1122,DEFAULT
451,1,8322,2660,417,3996,1137,36,195,1705,329,467,4743,6825,DEFAULT
262,8,8323,3542,1522,2906,4121,112,211,1630,417,236,4334,3188,DEFAULT
466,5,8324,4600,3742,2158,4902,371,138,198,127,154,4517,4512,DEFAULT
9,6,8325,3569,4467,1726,4853,426,125,1446,347,148,4706,9836,DEFAULT
473,5,8326,1486,2729,3978,3814,388,222,1335,440,212,4456,5183,DEFAULT
57,9,8327,3563,754,267,4488,389,235,822,168,151,4456,8326,DEFAULT
477,7,8328,664,2064,3459,2706,394,202,1831,53,12,4644,8038,DEFAULT
7,3,8329,1809,3015,3308,2535,46,233,1242,275,364,4787,9043,DEFAULT
210,2,8330,924,39,1053,3499,296,436,1316,94,353,4380,3806,DEFAULT
16,1,8331,4865,938,1616,287,222,420,596,260,429,4581,7322,DEFAULT
434,10,8332,4458,192,434,2618,110,446,314,205,10,4692,2819,DEFAULT
200,3,8333,1126,535,366,861,275,405,2121,27,199,4612,9245,DEFAULT
179,7,8334,4854,559,2029,1944,335,181,576,350,191,4533,4776,DEFAULT
294,5,8335,2736,1936,239,30,85,183,330,421,256,4616,5375,DEFAULT
364,9,8336,3447,1506,1055,2678,87,388,865,291,157,4470,5993,DEFAULT
138,9,8337,4350,4121,3159,3842,345,360,1984,220,212,4603,7329,DEFAULT
255,4,8338,3155,4328,4846,3093,181,205,843,185,212,4770,5092,DEFAULT
145,10,8339,3454,4121,2575,4487,31,91,1553,453,301,4591,9697,DEFAULT
432,1,8340,829,1893,3247,3790,491,401,1608,94,255,4337,5923,DEFAULT
37,10,8341,294,1228,2749,816,292,294,1667,64,442,4544,4463,DEFAULT
193,5,8342,1702,2776,2435,840,66,13,1792,115,244,4323,8242,DEFAULT
392,9,8343,4323,4182,894,4905,318,92,1199,224,391,4775,2969,DEFAULT
403,4,8344,3483,4550,2287,1200,105,206,1353,250,253,4661,3585,DEFAULT
11,7,8345,1335,1781,3210,1801,270,140,620,415,278,4501,7917,DEFAULT
113,7,8346,3460,3481,1034,4271,61,414,1061,238,412,4639,7040,DEFAULT
80,7,8321,1707,3152,1742,987,76,398,1917,300,414,4588,6968,DEFAULT
349,3,8296,4958,693,4016,4387,448,15,1060,48,413,4762,632,DEFAULT
408,5,8297,625,3250,1789,1220,285,357,1984,497,29,4390,7435,DEFAULT
155,1,8298,1819,2883,3768,3577,300,108,2048,377,83,4655,4206,DEFAULT
439,3,8299,4476,4810,3157,3734,96,158,1008,248,305,4407,6196,DEFAULT
152,1,8300,3023,3896,2037,404,32,97,1977,328,86,4734,8,DEFAULT
149,7,8301,4793,4276,2124,4691,386,159,961,207,287,4641,693,DEFAULT
296,9,8302,1845,4632,2719,3773,458,248,684,118,369,4688,3820,DEFAULT
342,2,8303,2868,2719,2777,3283,390,230,1164,366,248,4515,1971,DEFAULT
258,3,8304,463,4934,128,1753,311,366,1616,25,272,4454,8935,DEFAULT
99,5,8305,907,4872,3315,555,466,163,1581,390,348,4641,9111,DEFAULT
275,10,8306,2786,1899,1275,3573,81,55,1660,317,337,4697,2877,DEFAULT
51,3,8307,4663,3142,3893,3426,332,145,1390,389,121,4575,4152,DEFAULT
93,6,8308,4444,1648,3768,341,158,44,419,188,352,4303,8035,DEFAULT
312,6,8309,4112,4354,199,1536,95,428,1254,265,368,4504,8227,DEFAULT
55,1,8310,1511,789,3920,3472,310,53,1482,287,138,4299,7668,DEFAULT
322,9,8311,144,2637,3903,2557,493,457,109,179,88,4787,1136,DEFAULT
316,5,8312,2193,1882,3145,2571,489,166,1856,282,311,4448,3154,DEFAULT
137,4,8313,1314,3158,2146,1046,164,279,685,362,78,4605,1550,DEFAULT
373,3,8314,355,2458,3111,2702,70,214,235,343,227,4499,9148,DEFAULT
330,3,8315,2384,3342,234,1724,194,137,1467,33,360,4761,5731,DEFAULT
176,10,8316,1926,2846,1890,2663,311,203,712,70,77,4542,1754,DEFAULT
63,2,8317,3891,1531,2812,809,507,211,1202,418,337,4583,5450,DEFAULT
14,1,8318,649,2219,260,4205,213,493,638,326,325,4422,2208,DEFAULT
202,2,8319,2302,3257,2252,4342,102,100,416,23,19,4376,6771,DEFAULT
380,10,8320,3861,3133,4882,251,142,245,319,118,244,4522,6064,DEFAULT
362,9,8295,2843,3641,2830,1753,169,57,208,66,234,4446,845,DEFAULT
