2,3836,2069,2180,1,low,,business
2,3837,2037,1,1,low,,business
1,3839,1521,1,1,medium,,private
1,3840,1481,1,1,low,,private
2,3841,2139,1,1,low,,business
3,3842,1388,1505,1,low,,private comfort
28,3844,1835,1898,1,low,,HS Premium
1,3844,1305,1,1,low,,private
1,3845,1663,1,1,low,,private
26,3845,1727,1,1,low,,WAP XXL
1,3846,1380,1682,1,low,,private
1,3847,2129,1,1,medium,,private
1,3851,1694,2060,1,low,,private
9,3851,1808,2158,1,low,,1000
9,3851,2111,1,1,low,,1000
1,3853,1687,1938,1,low,,private
14,3853,1786,1,1,low,,business
24,3853,2138,1,1,low,,250
1,3854,2039,1,1,low,,private
1,3856,1149,1227,1,low,,private
1,3858,1351,1989,1,medium,,private
24,3858,2077,1,1,medium,,250
14,3858,1367,1,1,medium,,business
21,3858,1472,1,1,medium,,time rated
9,3859,1997,1,1,low,,1000
1,3859,1591,1,1,low,,private
26,3861,1635,1822,1,medium,,WAP XXL
1,3861,1457,1,1,medium,,private
27,3861,1829,1,1,medium,,HS XL
10,3861,1520,1,1,medium,,standard
1,3863,1665,1,1,low,,private
7,3864,2093,1,1,low,,180
2,3864,1989,1,1,low,,business
4,3865,1783,2092,1,medium,,regular
1,3865,1540,2140,1,medium,,private
27,3865,1829,1,1,medium,,HS XL
22,3865,1719,1,1,medium,,80
15,3865,2029,1,1,medium,,standard
15,3865,2145,1,1,medium,,standard
7,3865,2107,1,1,medium,,180
1,3866,1401,2018,1,low,,private
2,3869,1829,2045,1,low,,business
25,3873,1546,1609,1,low,,Snice
6,3873,1648,2172,1,low,,60
11,3873,1495,1,1,low,,stock messaging
1,3873,1427,1,1,low,,private
1,3875,1565,1,1,medium,,private
19,3876,1698,2048,1,medium,,private comfort
1,3876,1510,1,1,medium,,private
28,3876,1853,1,1,medium,,HS Premium
19,3876,1626,1,1,medium,,private comfort
28,3877,1831,1,1,medium,,HS Premium
1,3877,1222,1,1,medium,,private
1,3878,1469,1607,1,low,,private
4,3878,1675,1,1,low,,regular
13,3878,1855,1,1,low,,privat
11,3878,1944,1,1,low,,stock messaging
5,3878,1480,1,1,low,,kids
21,3879,1750,2170,1,low,,time rated
2,3879,1621,1,1,low,,business
25,3881,1722,1744,1,medium,,Snice
6,3881,2010,2109,1,medium,,60
1,3881,1338,1,1,medium,,private
27,3881,1837,1,1,medium,,HS XL
15,3881,2116,1,1,medium,,standard
2,3882,2090,1,1,low,,business
2,3884,2128,1,1,low,,business
23,3885,1794,1891,1,low,,120
12,3885,2022,2100,1,low,,sports messaging
1,3885,1503,1,1,low,,private
27,3887,1843,1,1,low,,HS XL
1,3887,1234,1,1,low,,private
1,3889,2144,1,1,low,,private
8,3890,2028,1,1,low,,500
2,3890,1958,1,1,low,,business
23,3891,2029,1,1,low,,120
27,3891,1884,1,1,low,,HS XL
1,3891,1303,1,1,low,,private
27,3892,1842,2040,1,medium,,HS XL
3,3892,1654,1,1,medium,,private comfort
26,3893,1789,1933,1,low,,WAP XXL
1,3893,1578,1,1,low,,private
17,3893,1999,1,1,low,,business
2,3896,1829,1992,1,medium,,business
28,3896,1853,1,1,medium,,HS Premium
1,3897,1292,1804,1,medium,,private
1,3898,1192,1,1,low,,private
27,3898,1870,1,1,low,,HS XL
1,3899,1104,1168,1,medium,,private
1,3901,1400,2115,1,medium,,private
1,3902,1927,2007,1,low,,private
1,3903,1454,1594,1,medium,,private
1,3904,1907,2029,1,low,,private
1,3905,1106,1,1,low,,private
1,3906,1278,1388,1,high,,private
28,3907,1840,2178,1,low,,HS Premium
11,3907,1703,1,1,low,,stock messaging
1,3907,1513,1,1,low,,private
1,3908,1278,1,1,high,,private
28,3908,1863,1,1,high,,HS Premium
3,3909,1713,1,1,low,,private comfort
6,3909,1714,1,1,low,,60
28,3910,1828,2149,1,high,,HS Premium
2,3910,1672,1,1,high,,business
21,3911,1526,1822,1,low,,time rated
1,3911,1454,1843,1,low,,private
8,3911,1758,2166,1,low,,500
15,3911,2042,1,1,low,,standard
28,3911,1831,1,1,low,,HS Premium
1,3912,1209,1540,1,medium,,private
27,3913,1864,1,1,low,,HS XL
2,3913,1755,1,1,low,,business
17,3914,2036,1,1,low,,business
2,3914,1694,1,1,low,,business
2,3915,1802,1,1,low,,business
1,3916,1258,1332,1,medium,,private
7,3916,2094,1,1,medium,,180
24,3916,1282,1,1,medium,,250
28,3917,1853,1,1,medium,,HS Premium
1,3917,1675,1,1,medium,,private
2,3918,1845,1,1,medium,,business
3,3924,2130,1,1,low,,private comfort
1,3927,1205,1,1,low,,private
28,3927,1834,1,1,low,,HS Premium
1,3929,1249,1620,1,medium,,private
3,3931,1137,1,1,medium,,private comfort
22,3932,1186,1344,1,low,,80
6,3932,1262,1512,1,low,,60
1,3932,1158,1840,1,low,,private
28,3932,1830,1999,1,low,,HS Premium
10,3932,1380,2022,1,low,,standard
21,3932,1391,2149,1,low,,time rated
26,3932,1591,1,1,low,,WAP XXL
1,3933,1558,1824,1,medium,,private
1,3934,1959,2189,1,low,,private
2,3935,1916,1,1,low,,business
21,3937,1811,2118,1,medium,,time rated
1,3937,1500,1,1,medium,,private
28,3937,1879,1,1,medium,,HS Premium
4,3937,1751,1,1,medium,,regular
10,3938,1352,1466,1,low,,standard
1,3938,1201,1810,1,low,,private
13,3938,1236,1942,1,low,,privat
12,3938,2124,1,1,low,,sports messaging
23,3938,1961,1,1,low,,120
6,3938,1307,1,1,low,,60
14,3938,1651,1,1,low,,business
1,3940,1158,1549,1,medium,,private
18,3940,1669,1960,1,medium,,private
19,3940,1220,1,1,medium,,private comfort
27,3940,1834,1,1,medium,,HS XL
2,3941,1891,1,1,low,,business
2,3942,2110,2178,1,medium,,business
2,3943,1890,1,1,low,,business
7,3943,2189,1,1,low,,180
2,3948,1369,1,1,low,,business
1,3949,1671,1842,1,low,,private
2,3955,1228,1455,1,medium,,business
1,3956,1119,1442,1,medium,,private
1,3959,1244,1,1,medium,,private
28,3959,1831,1,1,medium,,HS Premium
1,3961,1476,1720,1,low,,private
27,3966,1832,1858,1,low,,HS XL
12,3966,1731,1,1,low,,sports messaging
1,3966,1593,1,1,low,,private
1,3967,1334,1488,1,low,,private
1,3970,1716,2045,1,medium,,private
16,3971,1446,1461,1,low,,standard
10,3971,1542,1786,1,low,,standard
23,3971,1365,1830,1,low,,120
1,3971,1178,2107,1,low,,private
23,3971,1314,1,1,low,,120
11,3971,2043,1,1,low,,stock messaging
19,3971,2001,1,1,low,,private comfort
16,3971,2113,1,1,low,,standard
1,3973,2111,1,1,medium,,private
1,3977,1152,1703,1,medium,,private
3,3978,2089,1,1,medium,,private comfort
1,3979,1387,1587,1,medium,,private
3,3980,1290,2104,1,low,,private comfort
27,3980,1853,1,1,low,,HS XL
2,3982,2024,1,1,low,,business
7,3982,2187,1,1,low,,180
1,3984,1699,1,1,low,,private
2,3985,2022,1,1,low,,business
15,3987,1623,1729,1,medium,,standard
18,3987,1778,1,1,medium,,private
19,3987,1850,1,1,medium,,private comfort
1,3987,1589,1,1,medium,,private
2,3990,2070,1,1,low,,business
1,3991,2155,1,1,low,,private
1,3995,2115,2166,1,high,,private
2,3996,1959,2184,1,low,,business
12,3996,1990,1,1,low,,sports messaging
18,3998,1990,1,1,low,,private
2,3998,1850,1,1,low,,business
5,3999,1839,1973,1,low,,kids
1,3999,1486,1,1,low,,private
1,4000,1247,1,1,medium,,private
27,4000,1833,1,1,medium,,HS XL
1,4001,1857,2162,1,medium,,private
1,4002,1643,2130,1,high,,private
2,4004,1953,2030,1,low,,business
2,4005,1767,1,1,low,,business
2,4008,1970,1,1,low,,business
2,4012,2050,1,1,medium,,business
1,4014,1443,1747,1,low,,private
2,4015,1926,1,1,low,,business
2,4017,1935,1,1,medium,,business
1,4018,1348,1670,1,medium,,private
1,4021,1109,2009,1,low,,private
3,4022,2074,1,1,low,,private comfort
2,4024,2124,1,1,low,,business
3,4025,1974,1,1,low,,private comfort
2,4028,2120,2125,1,low,,business
1,4030,1400,1590,1,low,,private
2,4032,2003,1,1,low,,business
1,4034,1677,1,1,high,,private
20,4034,1943,1,1,high,,flatrate
12,4034,2044,1,1,high,,sports messaging
20,4034,1738,1,1,high,,flatrate
21,4039,2077,2100,1,low,,time rated
1,4039,1889,1,1,low,,private
21,4039,2152,1,1,low,,time rated
2,4040,2061,2119,1,low,,business
26,4041,1698,2166,1,medium,,WAP XXL
1,4041,1636,1,1,medium,,private
1,4042,1253,2043,1,low,,private
11,4042,1777,1,1,low,,stock messaging
1,4044,1162,1384,1,low,,private
20,4044,1259,1903,1,low,,flatrate
12,4044,2102,1,1,low,,sports messaging
26,4044,1683,1,1,low,,WAP XXL
2,4046,1157,1298,1,low,,business
1,4047,1518,1678,1,high,,private
2,4049,1891,1,1,low,,business
28,4050,1857,2152,1,low,,HS Premium
1,4050,1493,1,1,low,,private
3,4051,2168,1,1,medium,,private comfort
27,4052,1831,1,1,medium,,HS XL
3,4052,1491,1,1,medium,,private comfort
3,4054,2055,1,1,low,,private comfort
1,4055,1448,1513,1,high,,private
1,4056,1490,1,1,low,,private
1,4058,1555,1,1,medium,,private
3,4059,1182,2145,1,high,,private comfort
27,4059,1915,1,1,high,,HS XL
1,4061,1214,1414,1,medium,,private
1,4062,1386,1465,1,medium,,private
2,4063,1852,1943,1,low,,business
2,4064,1998,1,1,low,,business
23,4064,2166,1,1,low,,120
8,4064,2072,1,1,low,,500
1,4065,1324,1974,1,low,,private
28,4065,1841,1,1,low,,HS Premium
1,4068,1655,1807,1,low,,private
1,4069,1194,1236,1,medium,,private
1,4070,1358,1849,1,low,,private
1,4071,1171,1523,1,low,,private
7,4071,1523,2065,1,low,,180
11,4071,1379,1,1,low,,stock messaging
27,4071,1845,1,1,low,,HS XL
1,4075,1468,1847,1,low,,private
15,4075,1904,1,1,low,,standard
12,4075,1857,1,1,low,,sports messaging
9,4075,1473,1,1,low,,1000
1,4077,1275,1,1,low,,private
1,4078,1534,1,1,low,,private
28,4078,1860,1,1,low,,HS Premium
9,4078,1645,1,1,low,,1000
1,4079,1728,1,1,medium,,private
1,4081,1467,1637,1,medium,,private
23,4081,1524,1793,1,medium,,120
27,4082,1831,2118,1,low,,HS XL
1,4082,1410,1,1,low,,private
1,4083,1566,1,1,medium,,private
27,4083,1877,1,1,medium,,HS XL
1,4085,1251,1674,1,high,,private
1,4086,1524,1,1,high,,private
27,4088,1869,2114,1,low,,HS XL
3,4088,1711,1,1,low,,private comfort
22,4088,2161,1,1,low,,80
2,4089,1882,1,1,medium,,business
1,4090,1714,2064,1,low,,private
28,4090,1830,1,1,low,,HS Premium
1,4091,1255,1419,1,high,,private
1,4092,1340,1807,1,medium,,private
1,4094,1201,1416,1,medium,,private
1,4097,1377,1489,1,low,,private
18,4098,2021,1,1,low,,private
1,4098,1522,1,1,low,,private
1,4099,1355,1457,1,low,,private
14,4099,1578,1770,1,low,,business
17,4099,1357,1,1,low,,business
28,4099,1856,1,1,low,,HS Premium
1,4101,1244,1478,1,medium,,private
2,4106,1846,1952,1,medium,,business
1,4107,1134,1382,1,medium,,private
1,4108,1567,2033,1,high,,private
17,4109,1767,2065,1,low,,business
28,4109,1841,1,1,low,,HS Premium
3,4109,1730,1,1,low,,private comfort
1,4110,1405,1955,1,medium,,private
1,4111,1360,1,1,low,,private
3,4112,1322,1947,1,low,,private comfort
1,4114,1445,1687,1,low,,private
3,4117,1673,1762,1,low,,private comfort
2,4120,1616,1670,1,medium,,business
1,4121,1354,1523,1,low,,private
1,4122,1202,1,1,medium,,private
2,4123,2125,1,1,low,,business
1,4124,1296,1,1,high,,private
1,4125,1876,1,1,medium,,private
1,4127,1365,1,1,medium,,private
27,4128,1835,1,1,low,,HS XL
1,4128,1352,1,1,low,,private
2,4129,2041,1,1,low,,business
12,4129,2097,1,1,low,,sports messaging
1,4132,1245,1376,1,low,,private
2,4135,1284,2189,1,high,,business
18,4136,1723,1824,1,medium,,private
23,4136,1620,1892,1,medium,,120
2,4136,1561,1,1,medium,,business
8,4136,2003,1,1,medium,,500
23,4136,1923,1,1,medium,,120
6,4136,1676,1,1,medium,,60
1,4137,1514,2099,1,low,,private
27,4137,1854,1,1,low,,HS XL
2,4139,2026,1,1,low,,business
1,4140,1172,1,1,low,,private
27,4140,1851,1,1,low,,HS XL
1,4141,1485,1,1,low,,private
27,4141,1833,1,1,low,,HS XL
1,4144,1271,1459,1,high,,private
2,4145,1763,1,1,high,,business
28,4145,1865,1,1,high,,HS Premium
1,4147,1403,1505,1,medium,,private
3,4150,2035,1,1,low,,private comfort
2,4153,1818,2169,1,low,,business
27,4153,1874,1,1,low,,HS XL
28,4154,1896,1961,1,medium,,HS Premium
2,4154,1862,2169,1,medium,,business
1,4158,1295,1689,1,medium,,private
23,4158,1351,1,1,medium,,120
1,4159,1351,1776,1,low,,private
15,4159,1826,1,1,low,,standard
9,4159,1710,1,1,low,,1000
6,4160,1803,1915,1,medium,,60
2,4160,1521,1,1,medium,,business
2,4162,1957,1,1,medium,,business
1,4164,1459,1,1,low,,private
27,4164,1850,1,1,low,,HS XL
3,4165,1903,1,1,medium,,private comfort
1,4166,1385,1,1,low,,private
2,4167,2062,2104,1,high,,business
3,4169,1961,1,1,medium,,private comfort
2,4170,2038,1,1,low,,business
1,4171,1765,1914,1,low,,private
28,4171,1850,1918,1,low,,HS Premium
1,4173,1395,1,1,low,,private
1,4174,1422,1703,1,high,,private
15,4174,1528,1835,1,high,,standard
17,4174,1808,1863,1,high,,business
19,4174,1614,1945,1,high,,private comfort
24,4174,1915,1979,1,high,,250
20,4174,2059,2120,1,high,,flatrate
27,4174,1834,2187,1,high,,HS XL
25,4174,1952,1,1,high,,Snice
16,4174,1585,1,1,high,,standard
27,4175,1876,1,1,low,,HS XL
2,4175,1210,1,1,low,,business
1,4178,1915,2185,1,high,,private
22,4178,2139,1,1,high,,80
2,4179,2078,1,1,low,,business
1,4180,1676,2001,1,medium,,private
26,4180,1937,1,1,medium,,WAP XXL
1,4182,1220,1902,1,low,,private
1,4183,1530,1,1,low,,private
3,4184,1958,1,1,medium,,private comfort
24,4184,2186,1,1,medium,,250
1,4185,1221,1384,1,low,,private
9,4185,1305,1624,1,low,,1000
2,4190,1995,1,1,low,,business
1,4191,1871,1,1,low,,private
1,4196,1125,2101,1,low,,private
1,4197,1360,1,1,low,,private
1,4200,1384,1749,1,high,,private
1,4201,1152,1,1,low,,private
28,4201,1829,1,1,low,,HS Premium
3,4202,2103,1,1,high,,private comfort
2,4204,1885,2046,1,low,,business
13,4206,1630,1917,1,low,,privat
3,4206,1500,1,1,low,,private comfort
10,4206,1515,1,1,low,,standard
1,4208,1304,1503,1,low,,private
3,4209,1758,1,1,low,,private comfort
1,4212,1987,1,1,medium,,private
2,4213,2088,1,1,low,,business
1,4216,1129,1554,1,medium,,private
5,4216,1170,1,1,medium,,kids
12,4216,2183,1,1,medium,,sports messaging
27,4219,1833,1841,1,low,,HS XL
2,4219,1569,1965,1,low,,business
24,4220,1836,2188,1,medium,,250
1,4220,1577,1,1,medium,,private
1,4222,1620,1,1,low,,private
27,4222,1869,1,1,low,,HS XL
1,4223,1140,1877,1,low,,private
10,4223,1341,1,1,low,,standard
17,4223,2127,1,1,low,,business
1,4226,1703,2041,1,high,,private
28,4230,1903,1961,1,low,,HS Premium
1,4230,1248,1,1,low,,private
27,4231,1838,1978,1,low,,HS XL
3,4231,1800,1,1,low,,private comfort
12,4234,1954,2016,1,medium,,sports messaging
2,4234,1574,1,1,medium,,business
4,4234,1775,1,1,medium,,regular
12,4234,2154,1,1,medium,,sports messaging
1,4235,1439,2125,1,low,,private
1,4236,1140,2037,1,medium,,private
3,4239,1218,1846,1,high,,private comfort
3,4240,2116,1,1,low,,private comfort
1,4241,1589,1,1,medium,,private
1,4244,1418,1520,1,low,,private
1,4245,1490,1,1,medium,,private
1,4246,1859,1,1,low,,private
1,4247,1197,2008,1,low,,private
28,4247,1853,1,1,low,,HS Premium
27,4248,1891,1,1,medium,,HS XL
1,4248,1466,1,1,medium,,private
1,4250,1372,1487,1,low,,private
1,4251,1280,2098,1,high,,private
1,4254,1703,1,1,low,,private
1,4255,1404,1570,1,low,,private
3,4256,1900,2131,1,high,,private comfort
2,4257,1833,1,1,medium,,business
28,4257,1897,1,1,medium,,HS Premium
2,4258,1785,1952,1,medium,,business
18,4259,1720,2150,1,medium,,private
9,4259,1452,1,1,medium,,1000
15,4259,2164,1,1,medium,,standard
1,4259,1405,1,1,medium,,private
13,4259,1775,1,1,medium,,privat
2,4261,1410,2056,1,medium,,business
1,4263,1370,1940,1,low,,private
1,4264,1512,1,1,medium,,private
1,4267,1615,1809,1,low,,private
1,4268,1406,2150,1,medium,,private
1,4271,2050,1,1,medium,,private
3,4272,1129,2129,1,low,,private comfort
2,4273,2175,1,1,low,,business
2,4274,2082,1,1,low,,business
5,4275,1818,2153,1,medium,,kids
1,4275,1609,1,1,medium,,private
6,4276,1363,1810,1,low,,60
26,4276,1824,2114,1,low,,WAP XXL
13,4276,1672,2126,1,low,,privat
1,4276,1199,1,1,low,,private
27,4276,1843,1,1,low,,HS XL
18,4276,1592,1,1,low,,private
1,4279,2044,2144,1,medium,,private
7,4283,2129,2175,1,low,,180
2,4283,1916,1,1,low,,business
2,4285,2170,1,1,medium,,business
1,4292,1523,1644,1,medium,,private
1,4295,1196,1,1,medium,,private
2,4296,2095,1,1,high,,business
28,4297,1847,1,1,low,,HS Premium
1,4297,1490,1,1,low,,private
19,4297,1495,1,1,low,,private comfort
1,4299,1847,2018,1,low,,private
25,4299,2072,1,1,low,,Snice
14,4299,1953,1,1,low,,business
1,4300,1505,1916,1,medium,,private
18,4300,1824,1,1,medium,,private
28,4300,1840,1,1,medium,,HS Premium
3,4302,1898,1,1,low,,private comfort
28,4303,1832,1,1,low,,HS Premium
1,4303,1473,1,1,low,,private
1,4305,1594,1653,1,medium,,private
28,4306,1852,2144,1,low,,HS Premium
1,4306,1430,1,1,low,,private
17,4306,1600,1,1,low,,business
3,4307,1714,1788,1,low,,private comfort
1,4308,1498,1807,1,low,,private
28,4308,1888,2041,1,low,,HS Premium
8,4308,2052,1,1,low,,500
19,4308,1682,1,1,low,,private comfort
27,4309,1835,1,1,low,,HS XL
1,4309,1337,1,1,low,,private
9,4309,1706,1,1,low,,1000
28,4310,1832,1994,1,medium,,HS Premium
1,4310,1483,1,1,medium,,private
3,4311,1982,1,1,low,,private comfort
17,4313,1919,2135,1,low,,business
4,4313,1906,1,1,low,,regular
28,4313,1848,1,1,low,,HS Premium
18,4313,1868,1,1,low,,private
1,4313,1581,1,1,low,,private
1,4314,1454,1691,1,medium,,private
1,4317,1828,1,1,low,,private
27,4318,1847,1,1,low,,HS XL
3,4318,1434,1,1,low,,private comfort
13,4319,1710,1925,1,low,,privat
28,4319,1875,2035,1,low,,HS Premium
21,4319,2115,1,1,low,,time rated
1,4319,1604,1,1,low,,private
15,4319,1785,1,1,low,,standard
8,4321,2020,1,1,medium,,500
2,4321,1893,1,1,medium,,business
4,4321,1910,1,1,medium,,regular
1,4322,1238,2036,1,high,,private
28,4322,1890,1,1,high,,HS Premium
1,4323,1434,1510,1,low,,private
1,4326,1775,1,1,low,,private
27,4326,1851,1,1,low,,HS XL
2,4328,2091,1,1,low,,business
28,4335,1866,2091,1,high,,HS Premium
1,4335,1202,1,1,high,,private
25,4335,1215,1,1,high,,Snice
1,4336,1252,1535,1,medium,,private
1,4338,1677,1,1,medium,,private
21,4338,1679,1,1,medium,,time rated
1,4339,1424,1786,1,medium,,private
17,4339,1666,1,1,medium,,business
1,4341,1935,1,1,low,,private
1,4342,1669,1,1,low,,private
1,4344,1208,2078,1,medium,,private
25,4344,1210,1,1,medium,,Snice
3,4345,1483,1563,1,medium,,private comfort
1,4346,1260,1708,1,medium,,private
2,4347,1571,2141,1,medium,,business
20,4347,2105,1,1,medium,,flatrate
16,4347,1978,1,1,medium,,standard
24,4347,2176,1,1,medium,,250
18,4347,2000,1,1,medium,,private
1,4350,1192,1811,1,low,,private
24,4350,1278,1916,1,low,,250
4,4350,1850,1,1,low,,regular
21,4350,1918,1,1,low,,time rated
26,4351,1721,2143,1,medium,,WAP XXL
1,4351,1485,1,1,medium,,private
27,4351,1860,1,1,medium,,HS XL
1,4353,1463,1522,1,medium,,private
1,4356,1417,2053,1,medium,,private
28,4356,1829,1,1,medium,,HS Premium
1,4358,1966,1,1,medium,,private
2,4359,1145,1697,1,low,,business
23,4360,1452,1747,1,low,,120
1,4360,1346,1,1,low,,private
14,4360,1827,1,1,low,,business
25,4361,2002,2009,1,medium,,Snice
5,4361,2067,1,1,medium,,kids
18,4361,2175,1,1,medium,,private
2,4361,1978,1,1,medium,,business
19,4363,1373,2084,1,medium,,private comfort
3,4363,1340,2122,1,medium,,private comfort
23,4363,1695,1,1,medium,,120
2,4364,1522,2151,1,medium,,business
15,4365,1296,1420,1,low,,standard
2,4365,1135,1764,1,low,,business
16,4365,1485,1,1,low,,standard
16,4365,1803,1,1,low,,standard
27,4366,1889,2153,1,low,,HS XL
1,4366,1184,1,1,low,,private
2,4368,1508,2017,1,medium,,business
28,4369,1915,2080,1,medium,,HS Premium
2,4369,1560,1,1,medium,,business
2,4370,2154,1,1,low,,business
2,4371,2077,1,1,medium,,business
2,4372,2102,1,1,low,,business
1,4373,1224,1889,1,high,,private
27,4373,1849,1,1,high,,HS XL
27,4374,1847,2118,1,low,,HS XL
1,4374,1289,1,1,low,,private
1,4375,1602,2047,1,medium,,private
27,4375,1838,1,1,medium,,HS XL
1,4376,1634,1855,1,low,,private
1,4377,1257,1550,1,low,,private
2,4378,2069,1,1,low,,business
1,4380,1303,1982,1,low,,private
4,4380,1550,1997,1,low,,regular
28,4380,1847,1,1,low,,HS Premium
21,4380,2130,1,1,low,,time rated
1,4382,1513,1753,1,low,,private
3,4383,2125,1,1,low,,private comfort
3,4384,2166,1,1,low,,private comfort
1,4385,1332,2042,1,low,,private
1,4386,1166,1379,1,medium,,private
4,4386,1844,1997,1,medium,,regular
5,4386,1232,2076,1,medium,,kids
4,4386,2001,1,1,medium,,regular
25,4386,2138,1,1,medium,,Snice
1,4387,1372,1623,1,high,,private
3,4388,2170,1,1,low,,private comfort
2,4389,1980,2160,1,medium,,business
2,4393,1621,1667,1,medium,,business
3,4395,1556,2134,1,medium,,private comfort
1,4396,1295,1,1,medium,,private
1,4398,1621,1657,1,medium,,private
2,4399,1858,1,1,medium,,business
6,4400,1366,1,1,medium,,60
28,4400,1840,1,1,medium,,HS Premium
1,4400,1226,1,1,medium,,private
21,4401,1320,1655,1,low,,time rated
28,4401,1885,2057,1,low,,HS Premium
11,4401,2115,1,1,low,,stock messaging
1,4401,1208,1,1,low,,private
1,4402,1538,1,1,medium,,private
2,4403,1870,2019,1,medium,,business
2,4405,1504,1,1,medium,,business
27,4406,1881,1905,1,high,,HS XL
3,4406,1776,1,1,high,,private comfort
12,4406,2163,1,1,high,,sports messaging
27,4407,1841,1,1,medium,,HS XL
1,4407,1315,1,1,medium,,private
1,4409,1401,2049,1,low,,private
28,4409,1832,2097,1,low,,HS Premium
1,4411,1520,1,1,medium,,private
2,4412,1956,2115,1,low,,business
5,4412,2104,1,1,low,,kids
8,4412,2136,1,1,low,,500
1,4413,2083,1,1,low,,private
1,4415,1630,2099,1,medium,,private
27,4415,1836,1,1,medium,,HS XL
28,4417,1833,1931,1,low,,HS Premium
14,4417,1807,1,1,low,,business
2,4417,1652,1,1,low,,business
1,4421,1737,1,1,low,,private
1,4422,1455,1746,1,low,,private
3,4423,2103,1,1,medium,,private comfort
2,4425,1684,1848,1,high,,business
1,4426,1280,1297,1,low,,private
1,4427,1454,1656,1,medium,,private
1,4428,1109,1110,1,medium,,private
1,4429,1541,1744,1,low,,private
2,4430,1136,1163,1,medium,,business
1,4431,1786,1875,1,low,,private
3,4434,2061,1,1,high,,private comfort
28,4437,1836,2007,1,medium,,HS Premium
1,4437,1600,1,1,medium,,private
6,4437,2186,1,1,medium,,60
1,4440,1380,1,1,medium,,private
27,4440,1872,1,1,medium,,HS XL
14,4441,1472,1549,1,low,,business
28,4441,1867,2118,1,low,,HS Premium
15,4441,1823,1,1,low,,standard
1,4441,1133,1,1,low,,private
24,4441,1334,1,1,low,,250
1,4443,1312,1595,1,low,,private
12,4443,1497,1,1,low,,sports messaging
7,4443,1596,1,1,low,,180
1,4444,1373,1946,1,low,,private
1,4445,1301,1,1,low,,private
1,4446,1406,1448,1,low,,private
1,4447,1473,1,1,medium,,private
1,4449,1704,1,1,low,,private
28,4452,1841,1890,1,high,,HS Premium
19,4452,1759,2180,1,high,,private comfort
1,4452,1530,1,1,high,,private
1,4455,1144,1276,1,low,,private
20,4455,1215,2100,1,low,,flatrate
8,4455,1984,1,1,low,,500
1,4456,1412,1872,1,low,,private
28,4456,1835,1978,1,low,,HS Premium
24,4456,2007,2188,1,low,,250
5,4456,2093,1,1,low,,kids
24,4456,1594,1,1,low,,250
8,4456,1484,1,1,low,,500
9,4456,1750,1,1,low,,1000
1,4457,1295,1317,1,low,,private
27,4459,1873,2088,1,medium,,HS XL
1,4459,1342,1,1,medium,,private
28,4460,1831,1,1,low,,HS Premium
1,4460,1389,1,1,low,,private
6,4461,1272,1297,1,high,,60
1,4461,1154,1711,1,high,,private
27,4461,1844,1,1,high,,HS XL
10,4461,1556,1,1,high,,standard
17,4461,1208,1,1,high,,business
3,4462,1820,1,1,low,,private comfort
2,4463,1969,1,1,medium,,business
2,4465,2143,1,1,low,,business
1,4466,1662,1,1,low,,private
1,4469,1701,1,1,medium,,private
1,4470,1155,1561,1,low,,private
2,4472,1718,2032,1,low,,business
1,4474,1140,1159,1,low,,private
1,4478,1372,2121,1,medium,,private
1,4479,1227,1,1,low,,private
1,4480,1407,2055,1,high,,private
1,4482,1789,1938,1,low,,private
1,4485,1154,1,1,medium,,private
1,4486,1209,1,1,medium,,private
2,4487,2039,1,1,medium,,business
1,4488,1952,2038,1,low,,private
1,4489,1760,2025,1,high,,private
28,4489,1853,1,1,high,,HS Premium
21,4491,1409,1763,1,low,,time rated
1,4491,1320,1,1,low,,private
4,4491,1855,1,1,low,,regular
2,4494,2173,1,1,medium,,business
2,4496,1866,1,1,medium,,business
1,4499,1250,2147,1,medium,,private
21,4499,2181,1,1,medium,,time rated
26,4499,1358,1,1,medium,,WAP XXL
2,4501,1987,1,1,low,,business
27,4502,1859,1945,1,medium,,HS XL
1,4502,1658,1,1,medium,,private
11,4504,1892,2095,1,low,,stock messaging
10,4504,1979,2112,1,low,,standard
3,4504,1831,2151,1,low,,private comfort
4,4504,2110,1,1,low,,regular
1,4506,1898,1,1,medium,,private
1,4508,1654,2123,1,medium,,private
3,4509,2126,1,1,high,,private comfort
28,4512,1844,1,1,high,,HS Premium
1,4512,1705,1,1,high,,private
1,4513,1309,1479,1,medium,,private
25,4513,1859,2073,1,medium,,Snice
10,4513,1381,1,1,medium,,standard
1,4515,1466,1756,1,low,,private
13,4518,1685,1865,1,medium,,privat
1,4518,1608,1,1,medium,,private
27,4518,1835,1,1,medium,,HS XL
23,4521,1949,1,1,low,,120
1,4521,1418,1,1,low,,private
20,4521,1770,1,1,low,,flatrate
1,4522,1166,1,1,medium,,private
18,4526,1771,2124,1,medium,,private
27,4526,1832,1,1,medium,,HS XL
1,4526,1759,1,1,medium,,private
1,4529,1514,1,1,medium,,private
3,4530,2179,1,1,low,,private comfort
1,4531,1918,1,1,medium,,private
1,4532,1126,1655,1,high,,private
1,4533,1402,1535,1,low,,private
2,4535,2161,1,1,low,,business
1,4537,1734,1904,1,high,,private
27,4537,1841,1,1,high,,HS XL
1,4541,1249,1,1,high,,private
1,4542,1407,1807,1,low,,private
3,4543,1435,1981,1,low,,private comfort
