3639,1233,trvchk                             
3640,754,debit                              
3641,1452,credit                             
3642,1237,MO                                 
3643,1842,MO                                 
3644,1494,MO                                 
3645,1642,cash                               
3646,783,MC                                 
3647,1490,trvchk                             
3648,1468,cash                               
3649,1010,trvchk                             
3650,1928,MO                                 
3651,252,check                              
3652,143,check                              
3653,262,cash                               
3654,1579,MO                                 
3655,1350,debit                              
3656,1993,MO                                 
3657,895,cash                               
3658,157,credit                             
3659,214,trvchk                             
3660,157,MC                                 
3661,429,trvchk                             
3662,1282,MC                                 
3663,1223,MO                                 
3664,915,credit                             
3665,2163,check                              
3666,1862,MC                                 
3667,744,check                              
3668,1315,MC                                 
3669,2182,MC                                 
3670,1097,cash                               
3671,33,check                              
3672,1052,cash                               
3673,1851,MC                                 
3674,2077,credit                             
3675,1975,cash                               
3676,368,trvchk                             
3677,1951,check                              
3678,1600,cash                               
3679,422,MC                                 
3680,1515,cash                               
3681,373,MC                                 
3682,1095,cash                               
3683,1594,trvchk                             
3684,631,cash                               
3685,2148,debit                              
3686,1367,debit                              
3687,810,credit                             
3688,712,credit                             
3689,152,MC                                 
3690,913,MO                                 
3691,53,credit                             
3692,1842,check                              
3693,1028,check                              
3694,2181,debit                              
3695,595,trvchk                             
3696,1562,check                              
3697,2056,credit                             
3698,1663,MO                                 
3699,1383,MC                                 
3700,990,trvchk                             
3613,721,credit                             
3526,632,MO                                 
3527,932,debit                              
3528,692,trvchk                             
3529,717,MO                                 
3530,1563,MO                                 
3531,233,check                              
3532,2136,MC                                 
3533,1785,MC                                 
3534,1797,MO                                 
3535,1533,trvchk                             
3536,1948,trvchk                             
3537,398,cash                               
3538,1008,MC                                 
3539,744,cash                               
3540,1726,MO                                 
3541,1641,credit                             
3542,340,trvchk                             
3543,40,credit                             
3544,505,trvchk                             
3545,1904,check                              
3546,1811,debit                              
3547,206,trvchk                             
3548,1427,credit                             
3549,555,trvchk                             
3550,329,trvchk                             
3551,945,cash                               
3552,59,MO                                 
3553,2018,MC                                 
3554,1183,cash                               
3555,349,MO                                 
3556,373,credit                             
3557,1692,check                              
3558,1643,check                              
3559,134,credit                             
3560,1418,cash                               
3561,1725,trvchk                             
3562,230,trvchk                             
3563,1280,credit                             
3564,701,cash                               
3565,1868,MC                                 
3566,789,debit                              
3567,1045,cash                               
3568,1131,cash                               
3569,454,debit                              
3570,385,trvchk                             
3571,112,credit                             
3572,1796,MC                                 
3573,1140,MO                                 
3574,497,MO                                 
3575,153,MO                                 
3576,1075,trvchk                             
3577,1286,debit                              
3578,2042,MC                                 
3579,560,trvchk                             
3580,1112,MC                                 
3581,1436,MO                                 
3582,1770,credit                             
3583,942,check                              
3584,513,check                              
3585,818,check                              
3586,992,cash                               
3587,601,trvchk                             
3588,1568,check                              
3589,800,MC                                 
3590,325,cash                               
3591,1573,check                              
3592,1297,debit                              
3593,941,MO                                 
3594,205,debit                              
3595,2073,cash                               
3596,1415,trvchk                             
3597,793,check                              
3598,564,cash                               
3599,91,credit                             
3600,2116,check                              
3601,895,cash                               
3602,1887,MO                                 
3603,533,debit                              
3604,1628,cash                               
3605,735,MC                                 
3606,1056,check                              
3607,1825,trvchk                             
3608,1508,debit                              
3609,287,debit                              
3610,1721,debit                              
3611,1421,cash                               
3612,160,credit                             
3525,1611,trvchk                             
3438,963,check                              
3439,626,check                              
3440,1046,MO                                 
3441,634,MC                                 
3442,220,MO                                 
3443,329,MO                                 
3444,988,MO                                 
3445,1536,trvchk                             
3446,1937,MO                                 
3447,156,MO                                 
3448,783,debit                              
3449,1199,debit                              
3450,1579,credit                             
3451,1786,check                              
3452,1092,credit                             
3453,947,MC                                 
3454,578,cash                               
3455,1910,check                              
3456,413,MO                                 
3457,2156,debit                              
3458,1914,check                              
3459,471,debit                              
3460,99,debit                              
3461,947,cash                               
3462,478,MO                                 
3463,1517,MC                                 
3464,1993,cash                               
3465,1765,MO                                 
3466,1114,MC                                 
3467,70,credit                             
3468,848,debit                              
3469,1658,trvchk                             
3470,766,MO                                 
3471,1063,credit                             
3472,35,trvchk                             
3473,22,MO                                 
3474,493,check                              
3475,180,MO                                 
3476,137,trvchk                             
3477,961,debit                              
3478,1312,credit                             
3479,1150,credit                             
3480,2050,MO                                 
3481,1668,trvchk                             
3482,1421,MO                                 
3483,1517,credit                             
3484,505,MO                                 
3485,1899,credit                             
3486,1355,debit                              
3487,1716,MO                                 
3488,877,check                              
3489,1673,trvchk                             
3490,1760,MC                                 
3491,160,credit                             
3492,96,credit                             
3493,339,trvchk                             
3494,328,MC                                 
3495,666,credit                             
3496,1813,trvchk                             
3497,1397,trvchk                             
3498,1074,debit                              
3499,1524,trvchk                             
3500,54,check                              
3501,1148,debit                              
3502,869,MO                                 
3503,1269,MO                                 
3504,1507,MO                                 
3505,647,trvchk                             
3506,1448,MO                                 
3507,1456,check                              
3508,961,MC                                 
3509,1472,MC                                 
3510,878,check                              
3511,2020,cash                               
3512,1941,check                              
3513,688,credit                             
3514,1733,debit                              
3515,210,cash                               
3516,1469,trvchk                             
3517,325,MC                                 
3518,914,debit                              
3519,1847,cash                               
3520,287,check                              
3521,686,trvchk                             
3522,565,credit                             
3523,1074,check                              
3524,1314,MC                                 
3437,1724,trvchk                             
3350,241,debit                              
3351,686,cash                               
3352,317,MO                                 
3353,1800,MC                                 
3354,2078,cash                               
3355,344,credit                             
3356,1548,MC                                 
3357,2127,check                              
3358,1012,MC                                 
3359,1571,cash                               
3360,1533,check                              
3361,1967,debit                              
3362,1547,credit                             
3363,1231,credit                             
3364,653,MO                                 
3365,1996,credit                             
3366,32,MO                                 
3367,769,MC                                 
3368,804,credit                             
3369,1833,check                              
3370,510,debit                              
3371,1856,MO                                 
3372,10,credit                             
3373,1849,MO                                 
3374,1244,trvchk                             
3375,1205,credit                             
3376,1561,debit                              
3377,1958,debit                              
3378,160,credit                             
3379,2108,trvchk                             
3380,407,trvchk                             
3381,1778,debit                              
3382,1654,MO                                 
3383,1032,check                              
3384,1608,check                              
3385,2169,check                              
3386,653,cash                               
3387,1897,check                              
3388,702,trvchk                             
3389,1553,MC                                 
3390,933,trvchk                             
3391,1028,debit                              
3392,514,cash                               
3393,193,debit                              
3394,1923,debit                              
3395,1978,debit                              
3396,835,trvchk                             
3397,1445,check                              
3398,35,cash                               
3399,1033,credit                             
3400,440,trvchk                             
3401,1243,trvchk                             
3402,125,trvchk                             
3403,386,MO                                 
3404,462,MC                                 
3405,856,trvchk                             
3406,2028,MC                                 
3407,769,trvchk                             
3408,383,MC                                 
3409,1306,trvchk                             
3410,1609,cash                               
3411,2026,debit                              
3412,1962,MO                                 
3413,1333,credit                             
3414,1953,check                              
3415,669,MC                                 
3416,1382,cash                               
3417,1119,credit                             
3418,1818,cash                               
3419,1963,trvchk                             
3420,306,debit                              
3421,813,MO                                 
3422,795,credit                             
3423,498,cash                               
3424,764,check                              
3425,411,cash                               
3426,1459,credit                             
3427,1584,trvchk                             
3428,1411,trvchk                             
3429,1023,MC                                 
3430,1926,debit                              
3431,182,debit                              
3432,1734,debit                              
3433,919,check                              
3434,745,MC                                 
3435,654,trvchk                             
3436,1045,trvchk                             
3349,1009,credit                             
3262,17,trvchk                             
3263,404,trvchk                             
3264,1326,credit                             
3265,899,MO                                 
3266,798,debit                              
3267,2144,trvchk                             
3268,78,trvchk                             
3269,1136,MC                                 
3270,1158,trvchk                             
3271,831,credit                             
3272,413,trvchk                             
3273,1650,credit                             
3274,1598,MC                                 
3275,2043,trvchk                             
3276,889,MC                                 
3277,1205,MC                                 
3278,1155,check                              
3279,302,trvchk                             
3280,1972,check                              
3281,1873,MO                                 
3282,651,credit                             
3283,1575,MO                                 
3284,1199,MC                                 
3285,435,MC                                 
3286,731,MC                                 
3287,1098,trvchk                             
3288,670,debit                              
3289,867,debit                              
3290,1277,debit                              
3291,2038,debit                              
3292,567,credit                             
3293,1903,MO                                 
3294,2177,MO                                 
3295,450,credit                             
3296,616,cash                               
3297,1306,cash                               
3298,1100,MO                                 
3299,93,cash                               
3300,732,MC                                 
3301,1511,trvchk                             
3302,1395,check                              
3303,133,check                              
3304,837,trvchk                             
3305,1296,trvchk                             
3306,1636,check                              
3307,1738,MC                                 
3308,2051,cash                               
3309,1968,check                              
3310,1881,credit                             
3311,710,credit                             
3312,485,check                              
3313,1774,MC                                 
3314,345,debit                              
3315,1210,MO                                 
3316,2127,credit                             
3317,452,check                              
3318,200,cash                               
3319,164,MO                                 
3320,1847,cash                               
3321,754,debit                              
3322,224,debit                              
3323,1537,cash                               
3324,1016,trvchk                             
3325,398,check                              
3326,2150,credit                             
3327,1291,debit                              
3328,213,MC                                 
3329,721,credit                             
3330,1859,trvchk                             
3331,13,MO                                 
3332,2050,cash                               
3333,1360,MO                                 
3334,1666,trvchk                             
3335,1569,credit                             
3336,38,check                              
3337,690,MO                                 
3338,2056,debit                              
3339,2174,MO                                 
3340,1697,MC                                 
3341,2018,credit                             
3342,1370,check                              
3343,550,MO                                 
3344,423,MO                                 
3345,1410,debit                              
3346,1239,check                              
3347,698,check                              
3348,1345,MO                                 
3261,120,MO                                 
3174,1420,check                              
3175,1357,cash                               
3176,98,MO                                 
3177,2034,debit                              
3178,2080,trvchk                             
3179,1517,credit                             
3180,707,trvchk                             
3181,1775,MO                                 
3182,530,debit                              
3183,474,MC                                 
3184,817,MC                                 
3185,861,check                              
3186,2130,cash                               
3187,1934,MC                                 
3188,7,credit                             
3189,1450,MC                                 
3190,1040,trvchk                             
3191,1547,trvchk                             
3192,1253,trvchk                             
3193,1320,trvchk                             
3194,1540,debit                              
3195,1182,MC                                 
3196,62,cash                               
3197,1162,debit                              
3198,1281,debit                              
3199,455,credit                             
3200,1284,MO                                 
3201,75,check                              
3202,5,trvchk                             
3203,596,MO                                 
3204,23,MC                                 
3205,1218,cash                               
3206,875,credit                             
3207,908,trvchk                             
3208,1187,MO                                 
3209,1278,MO                                 
3210,18,trvchk                             
3211,986,check                              
3212,949,MO                                 
3213,1053,check                              
3214,1554,MO                                 
3215,2115,MC                                 
3216,267,MC                                 
3217,2046,credit                             
3218,1111,MC                                 
3219,1265,trvchk                             
3220,49,debit                              
3221,57,cash                               
3222,1404,MC                                 
3223,1803,credit                             
3224,2064,debit                              
3225,2054,credit                             
3226,680,trvchk                             
3227,1463,credit                             
3228,274,MC                                 
3229,585,debit                              
3230,77,MC                                 
3231,1415,credit                             
3232,2021,MO                                 
3233,2160,MC                                 
3234,1385,debit                              
3235,1357,trvchk                             
3236,177,debit                              
3237,14,check                              
3238,1800,check                              
3239,363,trvchk                             
3240,1459,credit                             
3241,849,credit                             
3242,1006,check                              
3243,1294,credit                             
3244,1313,check                              
3245,333,cash                               
3246,856,MC                                 
3247,1232,check                              
3248,1824,MC                                 
3249,1626,MC                                 
3250,2040,MO                                 
3251,821,cash                               
3252,293,debit                              
3253,194,MO                                 
3254,2130,trvchk                             
3255,1831,MC                                 
3256,1123,check                              
3257,688,trvchk                             
3258,1559,cash                               
3259,1698,MO                                 
3260,563,MC                                 
3173,143,MC                                 
3086,494,check                              
3087,552,MC                                 
3088,936,cash                               
3089,1108,cash                               
3090,1478,credit                             
3091,1058,cash                               
3092,2001,credit                             
3093,1666,cash                               
3094,1787,check                              
3095,1487,credit                             
3096,2085,credit                             
3097,1606,check                              
3098,788,debit                              
3099,1859,cash                               
3100,244,MO                                 
3101,833,trvchk                             
3102,2112,cash                               
3103,424,cash                               
3104,1519,cash                               
3105,1430,MO                                 
3106,451,trvchk                             
3107,1908,trvchk                             
3108,38,MO                                 
3109,149,MO                                 
3110,424,MO                                 
3111,819,cash                               
3112,764,MC                                 
3113,2007,MO                                 
3114,1742,cash                               
3115,1209,MO                                 
3116,951,cash                               
3117,163,MO                                 
3118,1075,MO                                 
3119,528,MO                                 
3120,1473,check                              
3121,1022,MO                                 
3122,1882,debit                              
3123,1159,trvchk                             
3124,1990,cash                               
3125,280,trvchk                             
3126,1484,debit                              
3127,1402,debit                              
3128,1858,check                              
3129,2000,check                              
3130,1436,cash                               
3131,982,trvchk                             
3132,231,MO                                 
3133,1779,credit                             
3134,1729,MC                                 
3135,1343,MO                                 
3136,1902,check                              
3137,1984,debit                              
3138,750,cash                               
3139,748,credit                             
3140,412,cash                               
3141,2051,credit                             
3142,988,check                              
3143,1697,debit                              
3144,1983,MC                                 
3145,1116,credit                             
3146,775,MC                                 
3147,2190,debit                              
3148,403,MC                                 
3149,2008,trvchk                             
3150,546,check                              
3151,1502,MC                                 
3152,1509,credit                             
3153,1277,trvchk                             
3154,1695,check                              
3155,762,debit                              
3156,807,cash                               
3157,318,credit                             
3158,237,debit                              
3159,505,credit                             
3160,1931,trvchk                             
3161,325,MO                                 
3162,1556,debit                              
3163,1802,check                              
3164,1388,trvchk                             
3165,811,trvchk                             
3166,1460,credit                             
3167,2171,MO                                 
3168,986,check                              
3169,1688,credit                             
3170,1477,cash                               
3171,1630,cash                               
3172,1898,debit                              
3085,132,debit                              
2998,1084,trvchk                             
2999,1116,MC                                 
3000,799,MO                                 
3001,899,check                              
3002,1654,MO                                 
3003,1119,debit                              
3004,1076,credit                             
3005,1324,MC                                 
3006,864,MC                                 
3007,832,trvchk                             
3008,1419,credit                             
3009,432,MC                                 
3010,959,check                              
3011,1352,debit                              
3012,1014,check                              
3013,1179,credit                             
3014,894,cash                               
3015,616,trvchk                             
3016,2134,trvchk                             
3017,1012,MC                                 
3018,1219,check                              
3019,5,cash                               
3020,375,debit                              
3021,253,check                              
3022,1571,credit                             
3023,1355,check                              
3024,365,trvchk                             
3025,888,check                              
3026,1728,cash                               
3027,955,MC                                 
3028,2157,MC                                 
3029,160,debit                              
3030,1840,debit                              
3031,260,check                              
3032,2150,MO                                 
3033,863,credit                             
3034,1835,check                              
3035,433,MO                                 
3036,1947,cash                               
3037,1098,MC                                 
3038,14,credit                             
3039,456,cash                               
3040,1051,debit                              
3041,735,check                              
3042,1767,debit                              
3043,990,check                              
3044,1894,check                              
3045,480,MO                                 
3046,1178,cash                               
3047,839,trvchk                             
3048,887,MC                                 
3049,118,debit                              
3050,1257,cash                               
3051,1362,debit                              
3052,573,MO                                 
3053,326,check                              
3054,470,MO                                 
3055,1289,cash                               
3056,1222,debit                              
3057,1456,MO                                 
3058,370,MC                                 
3059,1679,cash                               
3060,383,credit                             
3061,1515,check                              
3062,1441,check                              
3063,1293,MO                                 
3064,371,MC                                 
3065,2077,cash                               
3066,321,check                              
3067,2091,MO                                 
3068,1791,check                              
3069,223,check                              
3070,1533,MO                                 
3071,772,credit                             
3072,611,check                              
3073,1589,check                              
3074,2107,MO                                 
3075,1399,credit                             
3076,1964,credit                             
3077,1890,cash                               
3078,1668,trvchk                             
3079,903,credit                             
3080,232,trvchk                             
3081,514,credit                             
3082,753,MC                                 
3083,70,check                              
3084,2165,trvchk                             
2997,1216,credit                             
2910,1402,check                              
2911,1058,credit                             
2912,2181,check                              
2913,2010,MC                                 
2914,1149,debit                              
2915,1734,MO                                 
2916,2090,MC                                 
2917,1700,cash                               
2918,2040,debit                              
2919,2143,trvchk                             
2920,189,MC                                 
2921,1304,trvchk                             
2922,536,MC                                 
2923,451,check                              
2924,828,trvchk                             
2925,1181,MC                                 
2926,881,debit                              
2927,140,trvchk                             
2928,877,credit                             
2929,546,MO                                 
2930,818,cash                               
2931,1816,debit                              
2932,239,MC                                 
2933,2019,credit                             
2934,584,check                              
2935,770,credit                             
2936,572,cash                               
2937,8,trvchk                             
2938,128,MC                                 
2939,1251,MO                                 
2940,997,cash                               
2941,1143,MO                                 
2942,2084,debit                              
2943,1421,check                              
2944,1758,cash                               
2945,55,credit                             
2946,765,debit                              
2947,1600,MC                                 
2948,474,MC                                 
2949,364,MO                                 
2950,1030,MO                                 
2951,732,cash                               
2952,737,MO                                 
2953,1961,trvchk                             
2954,1248,MO                                 
2955,795,MO                                 
2956,139,MO                                 
2957,625,debit                              
2958,1755,MO                                 
2959,1615,MC                                 
2960,1609,credit                             
2961,2158,credit                             
2962,1520,MC                                 
2963,1447,trvchk                             
2964,1996,debit                              
2965,630,cash                               
2966,567,MC                                 
2967,1108,trvchk                             
2968,1750,MO                                 
2969,1828,MC                                 
2970,1581,credit                             
2971,711,cash                               
2972,638,trvchk                             
2973,2051,MC                                 
2974,1912,trvchk                             
2975,2163,credit                             
2976,1397,trvchk                             
2977,1146,debit                              
2978,116,MC                                 
2979,2062,check                              
2980,1607,check                              
2981,1579,cash                               
2982,1660,credit                             
2983,1315,credit                             
2984,90,trvchk                             
2985,101,cash                               
2986,1894,credit                             
2987,779,debit                              
2988,292,debit                              
2989,517,credit                             
2990,1079,cash                               
2991,463,debit                              
2992,1880,trvchk                             
2993,1515,trvchk                             
2994,1054,debit                              
2995,106,MC                                 
2996,290,trvchk                             
2909,1944,cash                               
2822,331,debit                              
2823,1766,check                              
2824,1878,check                              
2825,412,MO                                 
2826,680,MO                                 
2827,146,check                              
2828,625,check                              
2829,1710,MO                                 
2830,129,debit                              
2831,97,credit                             
2832,1464,credit                             
2833,2182,check                              
2834,413,check                              
2835,1611,MO                                 
2836,1403,credit                             
2837,512,MC                                 
2838,1308,check                              
2839,2036,trvchk                             
2840,237,debit                              
2841,1897,trvchk                             
2842,43,debit                              
2843,1581,trvchk                             
2844,633,MC                                 
2845,1223,MC                                 
2846,846,trvchk                             
2847,1424,check                              
2848,833,trvchk                             
2849,486,MC                                 
2850,1749,MO                                 
2851,997,debit                              
2852,1869,cash                               
2853,1288,debit                              
2854,299,check                              
2855,1029,credit                             
2856,807,debit                              
2857,885,debit                              
2858,641,check                              
2859,1373,credit                             
2860,707,trvchk                             
2861,572,MO                                 
2862,46,trvchk                             
2863,216,MC                                 
2864,29,MC                                 
2865,91,credit                             
2866,928,MC                                 
2867,1225,credit                             
2868,949,MO                                 
2869,2179,MC                                 
2870,111,credit                             
2871,151,trvchk                             
2872,1507,credit                             
2873,946,cash                               
2874,1393,check                              
2875,1288,check                              
2876,83,MC                                 
2877,125,debit                              
2878,982,MO                                 
2879,242,cash                               
2880,1249,trvchk                             
2881,1999,MO                                 
2882,602,credit                             
2883,943,check                              
2884,1063,check                              
2885,2081,credit                             
2886,54,credit                             
2887,1150,check                              
2888,46,MO                                 
2889,516,trvchk                             
2890,2107,MO                                 
2891,1242,trvchk                             
2892,2175,MC                                 
2893,1693,credit                             
2894,1217,debit                              
2895,1230,trvchk                             
2896,2101,MC                                 
2897,2076,cash                               
2898,2120,debit                              
2899,1335,MO                                 
2900,43,debit                              
2901,1330,MC                                 
2902,333,debit                              
2903,1734,MO                                 
2904,507,check                              
2905,1659,credit                             
2906,1291,MO                                 
2907,1493,MC                                 
2908,1422,debit                              
2821,200,trvchk                             
2734,1539,MO                                 
2735,1155,credit                             
2736,1676,credit                             
2737,313,MC                                 
2738,681,MO                                 
2739,1503,cash                               
2740,952,credit                             
2741,154,MO                                 
2742,2125,MO                                 
2743,2068,debit                              
2744,968,MC                                 
2745,1320,debit                              
2746,2021,check                              
2747,665,MO                                 
2748,815,check                              
2749,1745,debit                              
2750,1262,cash                               
2751,941,MC                                 
2752,568,trvchk                             
2753,1477,MC                                 
2754,1049,credit                             
2755,891,credit                             
2756,1930,cash                               
2757,1742,debit                              
2758,2031,MC                                 
2759,286,MC                                 
2760,1472,check                              
2761,997,cash                               
2762,426,credit                             
2763,695,MO                                 
2764,595,credit                             
2765,1122,MO                                 
2766,854,cash                               
2767,306,cash                               
2768,1512,cash                               
2769,1826,check                              
2770,2049,MO                                 
2771,1078,MO                                 
2772,219,credit                             
2773,814,MC                                 
2774,1472,debit                              
2775,1911,cash                               
2776,562,credit                             
2777,1892,MC                                 
2778,1295,trvchk                             
2779,1968,debit                              
2780,1183,debit                              
2781,333,debit                              
2782,417,MC                                 
2783,964,MC                                 
2784,1362,trvchk                             
2785,307,cash                               
2786,992,MO                                 
2787,847,trvchk                             
2788,1664,MC                                 
2789,789,trvchk                             
2790,992,credit                             
2791,62,cash                               
2792,1567,MO                                 
2793,385,credit                             
2794,1286,cash                               
2795,153,MC                                 
2796,649,check                              
2797,1327,debit                              
2798,940,check                              
2799,588,trvchk                             
2800,1152,credit                             
2801,1691,trvchk                             
2802,460,trvchk                             
2803,1521,check                              
2804,947,credit                             
2805,2139,MO                                 
2806,2029,check                              
2807,1348,MO                                 
2808,1034,cash                               
2809,870,check                              
2810,140,MO                                 
2811,31,debit                              
2812,1244,MC                                 
2813,908,check                              
2814,2112,check                              
2815,1578,cash                               
2816,1709,cash                               
2817,1228,cash                               
2818,1735,MC                                 
2819,376,check                              
2820,1309,check                              
2733,1699,MO                                 
2646,49,trvchk                             
2647,2163,debit                              
2648,1495,MO                                 
2649,739,MC                                 
2650,1023,MC                                 
2651,1035,MC                                 
2652,408,check                              
2653,2021,trvchk                             
2654,621,cash                               
2655,1544,debit                              
2656,2156,check                              
2657,1380,credit                             
2658,475,MO                                 
2659,1893,MC                                 
2660,1988,cash                               
2661,1310,debit                              
2662,1596,credit                             
2663,349,credit                             
2664,2007,credit                             
2665,922,debit                              
2666,495,MO                                 
2667,1839,MO                                 
2668,1408,check                              
2669,2133,cash                               
2670,2016,check                              
