826,,,19808,WILMINGTON,,,,,,,,,,,,,,DE,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
827,,,19809,WILMINGTON,,,,,,,,,,,,,,DE,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
828,,,19952,HARRINGTON,,,,,,,,,,,,,,DE,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
829,,,19954,HOUSTON,,,,,,,,,,,,,,DE,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
830,,,19958,LEWES,,,,,,,,,,,,,,DE,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
831,,,19971,REHOBOTH BCH,,,,,,,,,,,,,,DE,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
832,,,20001,WASHINGTON,,,,,,,,,,,,,,DC,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
833,,,20002,WASHINGTON,,,,,,,,,,,,,,DC,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
834,,,20003,WASHINGTON,,,,,,,,,,,,,,DC,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
835,,,20004,WASHINGTON,,,,,,,,,,,,,,DC,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
836,,,20005,WASHINGTON,,,,,,,,,,,,,,DC,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
837,,,20006,WASHINGTON,,,,,,,,,,,,,,DC,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
838,,,20007,WASHINGTON,,,,,,,,,,,,,,DC,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
839,,,20008,WASHINGTON,,,,,,,,,,,,,,DC,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
840,,,20009,WASHINGTON,,,,,,,,,,,,,,DC,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
841,,,20011,WASHINGTON,,,,,,,,,,,,,,DC,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
842,,,20012,WASHINGTON,,,,,,,,,,,,,,DC,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
843,,,20015,WASHINGTON,,,,,,,,,,,,,,DC,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
844,,,20020,WASHINGTON,,,,,,,,,,,,,,DC,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
845,,,20032,WASHINGTON,,,,,,,,,,,,,,DC,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
846,,,20036,WASHINGTON,,,,,,,,,,,,,,DC,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
847,,,20109,MANASSAS,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
848,,,20111,MANASSAS,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
849,,,20111,MANASSAS PARK,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
850,,,20112,MANASSAS,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
851,,,20115,MARSHALL,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
852,,,20120,CENTREVILLE,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
853,,,20124,CLIFTON,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
854,,,20132,PURCELLVILLE,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
855,,,20136,BRISTOW,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
856,,,20147,ASHBURN,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
857,,,20152,CHANTILLY,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
858,,,20152,SOUTH RIDING,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
859,,,20164,STERLING,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
860,,,20165,STERLING,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
861,,,20170,HERNDON,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
862,,,20171,HERNDON,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
863,,,20175,LEESBURG,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
864,,,20190,RESTON,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
865,,,20191,RESTON,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
866,,,20521,WASHINGTON,,,,,,,,,,,,,,DC,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
867,,,20603,WALDORF,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
868,,,20608,AQUASCO,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
869,,,20707,LAUREL,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
870,,,20715,BOWIE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
871,,,20724,LAUREL,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
872,,,20735,CLINTON,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
873,,,20744,FT WASHINGTON,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
874,,,20748,TEMPLE HILLS,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
875,,,20755,FORT MEADE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
876,,,20759,FULTON,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
877,,,20769,GLENN DALE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
878,,,20770,GREENBELT,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
879,,,20772,UPPR MARLBORO,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
880,,,20782,HYATTSVILLE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
881,,,20784,HYATTSVILLE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
882,,,20785,HYATTSVILLE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
883,,,20814,BETHESDA,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
884,,,20815,CHEVY CHASE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
885,,,20815,BETHESDA,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
886,,,20832,OLNEY,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
887,,,20852,ROCKVILLE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
888,,,20853,ROCKVILLE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
889,,,20854,POTOMAC,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
890,,,20855,ROCKVILLE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
891,,,20872,DAMASCUS,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
892,,,20874,GERMANTOWN,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
893,,,20878,GAITHERSBURG,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
894,,,20879,GAITHERSBURG,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
895,,,20882,GAITHERSBURG,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
896,,,20886,MONTGOMRY VLG,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
897,,,20901,SILVER SPRING,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
898,,,20903,SILVER SPRING,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
899,,,20904,SILVER SPRING,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
900,,,20905,SILVER SPRING,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
901,,,20906,SILVER SPRING,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
902,,,20910,SILVER SPRING,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
903,,,20912,TAKOMA PARK,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
904,,,21001,ABERDEEN,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
905,,,21009,ABINGDON,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
906,,,21010,GUNPOWDER,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
907,,,21012,ARNOLD,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
908,,,21014,BEL AIR,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
909,,,21015,BEL AIR,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
910,,,21032,CROWNSVILLE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
911,,,21035,DAVIDSONVILLE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
912,,,21040,EDGEWOOD,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
913,,,21042,ELLICOTT CITY,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
914,,,21043,ELLICOTT CITY,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
915,,,21044,COLUMBIA,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
916,,,21045,COLUMBIA,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
917,,,21046,COLUMBIA,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
918,,,21050,FOREST HILL,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
919,,,21060,GLEN BURNIE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
920,,,21061,GLEN BURNIE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
921,,,21075,ELKRIDGE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
922,,,21076,HANOVER,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
923,,,21084,JARRETTSVILLE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
924,,,21090,LINTHICUM HTS,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
925,,,21093,TIMONIUM,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
926,,,21093,LUTHVLE TIMON,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
927,,,21108,MILLERSVILLE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
928,,,21113,ODENTON,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
929,,,21117,OWINGS MILLS,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
930,,,21122,PASADENA,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
931,,,21131,PHOENIX,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
932,,,21133,RANDALLSTOWN,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
933,,,21136,REISTERSTOWN,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
934,,,21144,SEVERN,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
935,,,21146,SEVERNA PARK,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
936,,,21157,WESTMINSTER,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
937,,,21201,BALTIMORE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
938,,,21207,GWYNN OAK,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
939,,,21208,BALTIMORE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
940,,,21209,BALTIMORE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
941,,,21210,BALTIMORE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
942,,,21212,BALTIMORE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
943,,,21215,BALTIMORE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
944,,,21217,BALTIMORE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
945,,,21218,BALTIMORE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
946,,,21220,BALTIMORE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
947,,,21221,ESSEX,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
948,,,21222,DUNDALK,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
949,,,21224,BALTIMORE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
950,,,21225,BRKLYN CUR BY,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
951,,,21227,HALETHORPE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
952,,,21228,CATONSVILLE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
953,,,21228,BALTIMORE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
954,,,21230,BALTIMORE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
955,,,21231,BALTIMORE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
956,,,21234,BALTIMORE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
957,,,21234,PARKVILLE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
958,,,21234,BALTIMORE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
959,,,21236,NOTTINGHAM,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
960,,,21237,ROSEDALE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
961,,,21239,BALTIMORE,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
962,,,21401,ANNAPOLIS,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
963,,,21403,ANNAPOLIS,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
964,,,21502,CUMBERLAND,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
965,,,21701,FREDERICK,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
966,,,21703,FREDERICK,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
967,,,21713,BOONSBORO,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
968,,,21769,MIDDLETOWN,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
969,,,21771,MOUNT AIRY,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
970,,,21784,ELDERSBURG,,,,,,,,,,,,,,MD,,,,NORTHEAST,USA,NA ,USA,,,,,,,T
971,,,22003,ANNANDALE,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
972,,,22015,BURKE,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
973,,,22030,FAIRFAX,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
974,,,22031,FAIRFAX,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
975,,,22033,FAIRFAX,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
976,,,22039,FAIRFAX STA,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
977,,,22041,FALLS CHURCH,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
978,,,22042,FALLS CHURCH,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
979,,,22043,FALLS CHURCH,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
980,,,22044,FALLS CHURCH,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
981,,,22046,FALLS CHURCH,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
982,,,22079,LORTON,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
983,,,22101,MCLEAN,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
984,,,22102,MC LEAN,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
985,,,22124,OAKTON,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
986,,,22134,QUANTICO,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
987,,,22151,SPRINGFIELD,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
988,,,22152,SPRINGFIELD,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
989,,,22153,SPRINGFIELD,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
990,,,22180,VIENNA,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
991,,,22191,WOODBRIDGE,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
992,,,22192,WOODBRIDGE,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
993,,,22193,WOODBRIDGE,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
994,,,22201,ARLINGTON,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
995,,,22202,ARLINGTON,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
996,,,22204,ARLINGTON,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
997,,,22206,ARLINGTON,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
998,,,22207,ARLINGTON,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
999,,,22213,ARLINGTON,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1000,,,22301,ALEXANDRIA,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1001,,,22302,ALEXANDRIA,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1002,,,22304,ALEXANDRIA,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1003,,,22305,ALEXANDRIA,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1004,,,22306,ALEXANDRIA,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1005,,,22310,ALEXANDRIA,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1006,,,22311,ALEXANDRIA,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1007,,,22314,ALEXANDRIA,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1008,,,22315,ALEXANDRIA,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1009,,,22401,FREDERICKSBRG,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1010,,,22401,FREDERICKSBURG,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1011,,,22405,FREDERICKSBRG,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1012,,,22406,FREDERICKSBRG,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1013,,,22407,FREDERICKSBRG,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1014,,,22407,FREDERICKSBURG,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1015,,,22407,FREDERICKSBRG,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1016,,,22408,FREDERICKSBRG,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1017,,,22485,KING GEORGE,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1018,,,22503,LANCASTER,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1019,,,22554,STAFFORD,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1020,,,22602,WINCHESTER,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1021,,,22853,TIMBERVILLE,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1022,,,22901,CHARLOTTESVLE,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1023,,,22903,CHARLOTTESVLE,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1024,,,22973,STANARDSVILLE,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1025,,,23060,GLEN ALLEN,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1026,,,23061,GLOUCESTER,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1027,,,23113,MIDLOTHIAN,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1028,,,23150,SANDSTON,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1030,,,23188,WILLIAMSBURG,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1031,,,23220,RICHMOND,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1032,,,23221,RICHMOND,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1033,,,23223,RICHMOND,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1034,,,23225,RICHMOND,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1035,,,23228,RICHMOND,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1036,,,23236,RICHMOND,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1037,,,23294,RICHMOND,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1038,,,23314,CARROLLTON,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1039,,,23322,CHESAPEAKE,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1040,,,23325,CHESAPEAKE,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1041,,,23451,VIRGINIA BCH,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1042,,,23452,VIRGINIA BCH,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1043,,,23454,VIRGINIA BCH,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1044,,,23455,VIRGINIA BCH,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1045,,,23456,VIRGINIA BCH,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1046,,,23462,VIRGINIA BCH,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1047,,,23464,VIRGINIA BCH,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1048,,,23487,WINDSOR,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1049,,,23503,NORFOLK,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1050,,,23504,NORFOLK,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1051,,,23505,NORFOLK,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1052,,,23507,NORFOLK,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1053,,,23508,NORFOLK,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
1054,,,23509,NORFOLK,,,,,,,,,,,,,,VA,,,,SOUTHEAST,USA,NA ,USA,,,,,,,T
