4353,44,,1519,1827,1704,Y,12345,636.71,24.6,v ,G3                                 ,supervisor,N
4354,481,1698,1112,1799,2100,Y,12345,7802.14,92.3,S ,G1                                 ,engineer,Y
4355,332,,1579,1898,2021,Y,12345,18009.42,65.9,w ,G1                                 ,designer,Y
4356,372,,1622,1724,1845,N,12345,8698.78,11.7,Z ,G1                                 ,architect,Y
4357,121,1812,1317,1898,1709,Y,12345,10990.9,73.3,l ,G2                                 ,inspector,Y
4358,415,,1388,1748,1885,Y,12345,975.08,2.96,E ,G1                                 ,mgr-3,Y
4359,203,1663,1170,1808,2066,Y,12345,7437.83,61.7,u ,G2                                 ,designer,N
4360,534,,1498,1766,2107,N,12345,1797.71,45.9,I ,G4                                 ,architect,Y
4361,261,,1277,2069,1994,N,12345,1143.21,90.3,G ,G5                                 ,supervisor,N
4362,274,,1112,2046,2091,Y,12345,3225.27,33.6,B ,G3                                 ,designer,Y
4363,121,,1563,1992,1921,N,12345,453.45,25.4,s ,G1                                 ,architect,Y
4364,172,,1162,2099,1708,N,12345,747.15,69.1,W ,G2                                 ,supervisor,Y
4365,166,,1632,1666,2025,N,12345,4771.15,64.5,IJ,G4                                 ,inspector,N
4366,421,,1377,1669,2051,Y,12345,3416.12,41.5,p ,G3                                 ,supervisor,N
4367,262,,1632,1837,1938,N,12345,9855.37,97.3,DF,G4                                 ,supervisor,N
4368,237,,1227,1667,1658,Y,12345,210.53,99.8,F ,G1                                 ,mgr-2,N
4369,182,,1319,2109,1919,Y,12345,9440.57,31.5,c ,G2                                 ,engineer,Y
4370,300,,1106,2132,1785,N,12345,7443.72,55.1,l ,G1                                 ,engineer,N
4371,464,1708,1103,1883,1899,Y,12345,3647.47,2.98,h ,G5                                 ,supervisor,Y
4372,201,,1306,1991,2084,N,12345,2494.57,16.8,W ,G4                                 ,mgr-1,Y
4373,38,1697,1481,2066,1844,N,12345,2050.53,43.7,K ,G2                                 ,designer,Y
4374,324,,1617,2152,1921,Y,12345,2837.75,32.1,AN,G4                                 ,mgr-3,N
4348,134,,1174,1853,1966,N,12345,12059.52,65.1,l ,G2                                 ,mgr-1,N
4322,471,,1231,1926,2033,N,12345,19402.07,64.1,My,G5                                 ,inspector,Y
4323,45,,1189,1755,1875,Y,12345,5126.35,16.8,wR,G3                                 ,mgr-1,N
4324,416,,1291,1900,1890,N,12345,9414.17,31.7,NB,G4                                 ,mgr-3,Y
4325,39,,1625,2006,1960,Y,12345,5724.72,45.3,bJ,G5                                 ,mgr-3,Y
4326,173,,1116,2050,1882,Y,12345,13061.78,95.6,w ,G2                                 ,architect,N
4327,118,2150,1477,2185,2116,Y,12345,17372.74,92.1,X ,G1                                 ,analyst,N
4328,325,,1216,1650,1804,N,12345,10441.7,36.3,x ,G2                                 ,analyst,N
4329,501,,1332,1880,1703,Y,12345,18306.4,90.3,w ,G4                                 ,supervisor,Y
4330,415,1742,1147,2058,1665,N,12345,19863.13,62.5,ny,G4                                 ,inspector,Y
4331,312,,1305,1879,1908,N,12345,10569.62,89,l ,G4                                 ,engineer,N
4332,383,,1208,1819,1824,N,12345,17532.62,4.71,h ,G3                                 ,supervisor,Y
4333,258,1744,1177,1792,2103,N,12345,9600.62,44.7,F ,G3                                 ,mgr-3,Y
4334,200,1794,1323,1963,1861,N,12345,3577.64,75.5,MB,G4                                 ,analyst,Y
4335,321,,1174,2026,2188,Y,12345,11873.46,20.9,L ,G5                                 ,inspector,N
4336,368,,1256,1842,2117,Y,12345,4544.34,26.1,P ,G3                                 ,engineer,Y
4337,283,1767,1132,1696,1774,N,12345,8214.96,16.4,A ,G1                                 ,supervisor,Y
4338,78,,1352,1910,1818,N,12345,931.97,5.97,L ,G5                                 ,mgr-1,N
4339,332,,1555,1803,1938,N,12345,11173.01,2.75,Cx,G4                                 ,architect,Y
4340,134,,1439,1658,2129,N,12345,11221.05,30.5,qt,G1                                 ,engineer,Y
4341,139,,1289,1687,1738,Y,12345,465.18,7.91,j ,G3                                 ,supervisor,Y
4342,326,,1369,1889,1817,N,12345,2956.4,11.1,d ,G1                                 ,architect,Y
4343,239,,1362,1665,1751,N,12345,19681.1,42.4,j ,G1                                 ,supervisor,N
4344,541,,1191,2174,1698,N,12345,9416.22,89.4,E ,G2                                 ,inspector,Y
4345,341,,1363,2187,1861,N,12345,3328.17,13,G ,G2                                 ,inspector,N
4346,208,,1143,1974,2160,Y,12345,2939.5,72.5,Ao,G4                                 ,analyst,N
4347,264,,1450,1665,1824,N,12345,8842.55,75.4,t ,G1                                 ,architect,Y
4321,425,,1350,2145,1650,N,12345,1977.99,22.4,r ,G4                                 ,mgr-1,N
4294,462,,1386,2172,1740,N,12345,4138.38,70.1,Mq,G5                                 ,engineer,N
4295,507,,1444,1940,2091,N,12345,8173.35,71.5,v ,G5                                 ,engineer,N
4296,411,,1519,2184,2058,Y,12345,15706.31,85.5,f ,G4                                 ,designer,Y
4297,469,,1610,1680,1687,N,12345,17892.42,25.4,X ,G5                                 ,inspector,N
4298,392,,1197,1867,1895,N,12345,7040.85,94.3,Ga,G5                                 ,designer,Y
4299,307,,1591,2045,1787,Y,12345,12439.25,99.9,v ,G2                                 ,designer,N
4300,278,1647,1159,1772,2180,N,12345,6846.78,53.8,a ,G5                                 ,mgr-2,N
4301,181,,1279,2143,1830,Y,12345,18019.89,53.3,Cf,G3                                 ,mgr-3,N
4302,106,2192,1518,1907,1799,Y,12345,19781.4,60,n ,G1                                 ,mgr-3,Y
4303,223,,1356,2144,1846,N,12345,4187.75,17.7,c ,G5                                 ,mgr-1,N
4304,189,1984,1529,1944,1654,N,12345,13435.25,53.4,r ,G1                                 ,mgr-3,N
4305,100,1666,1330,1705,1664,N,12345,7458.51,99.1,U ,G3                                 ,mgr-2,N
4306,446,,1202,1776,1979,Y,12345,8745.19,39.1,x ,G2                                 ,inspector,N
4307,106,,1605,2108,1670,N,12345,7309.04,10,hT,G4                                 ,mgr-1,N
4308,125,2147,1638,2152,2058,Y,12345,16818.28,63.2,i ,G3                                 ,mgr-2,N
4309,446,,1641,2093,1789,Y,12345,14918.59,94.8,I ,G5                                 ,supervisor,Y
4310,391,,1610,2122,1889,Y,12345,8889.42,50.5,J ,G4                                 ,inspector,N
4311,417,,1245,1881,2109,Y,12345,6494.72,23,cL,G3                                 ,supervisor,N
4312,10,,1306,1684,1651,N,12345,8327.41,58.2,IK,G2                                 ,architect,N
4313,462,,1182,1664,2166,N,12345,2561.53,1.31,k ,G2                                 ,designer,N
4314,203,,1236,2023,1957,N,12345,5798.75,11.5,S ,G1                                 ,mgr-3,N
4315,27,,1618,1780,1655,Y,12345,11962.62,56.9,vc,G2                                 ,mgr-2,Y
4316,64,,1417,1807,1785,Y,12345,18144.59,13.7,EL,G3                                 ,designer,N
4317,100,,1168,1919,2060,Y,12345,2428.52,98.3,w ,G4                                 ,analyst,Y
4318,169,,1415,2090,2071,N,12345,5487.59,28.8,b ,G3                                 ,mgr-2,Y
4319,154,1983,1304,2076,1774,N,12345,3034.93,41.5,Xb,G5                                 ,designer,N
4320,538,,1326,2037,1935,Y,12345,14759.3,55,h ,G1                                 ,engineer,N
4293,334,,1550,1990,2014,Y,12345,17613.71,77.1,c ,G1                                 ,engineer,N
4266,89,,1472,1815,1723,Y,12345,1760.81,79.2,q ,G1                                 ,mgr-2,Y
4267,534,,1423,2127,2185,N,12345,809.66,95.3,b ,G1                                 ,mgr-2,Y
4268,497,,1279,1746,1872,Y,12345,12605.55,61.4,iX,G2                                 ,inspector,Y
4269,229,,1492,1708,1788,Y,12345,15082.72,40.6,Mz,G3                                 ,mgr-1,Y
4270,2,,1571,1904,2027,N,12345,14915.24,84.1,vv,G2                                 ,mgr-3,Y
4271,43,,1628,2183,1696,N,12345,4510.07,34.1,y ,G1                                 ,inspector,N
4272,315,,1402,1847,2097,Y,12345,14963.24,41.3,l ,G3                                 ,inspector,N
4273,51,1696,1355,2151,1881,N,12345,3645.01,4.02,z ,G4                                 ,analyst,Y
4274,140,1709,1202,1871,1935,Y,12345,8409.71,50.8,G ,G1                                 ,inspector,Y
4275,325,,1143,1754,1943,N,12345,614.38,93.5,RI,G1                                 ,mgr-3,Y
4276,105,1843,1384,1797,1681,N,12345,673.99,29.7,E ,G1                                 ,engineer,N
4277,82,,1188,2179,1908,N,12345,9373.29,20.4,LN,G1                                 ,mgr-2,N
4278,411,,1100,1710,1744,Y,12345,2619.6,13.2,z ,G4                                 ,analyst,N
4279,532,,1617,2111,1771,N,12345,13205.67,87.7,NQ,G1                                 ,supervisor,Y
4280,318,,1192,1815,1744,N,12345,19577.07,39.5,b ,G3                                 ,designer,Y
4281,141,,1452,2185,1674,Y,12345,8346.65,19.7,y ,G5                                 ,analyst,Y
4282,269,,1598,1682,1875,N,12345,245.01,62.6,h ,G5                                 ,mgr-2,Y
4283,205,1848,1351,1869,1793,Y,12345,18965.51,93.9,Z ,G3                                 ,engineer,N
4284,510,,1174,2079,1771,Y,12345,3620.36,24.9,qX,G4                                 ,inspector,N
4285,515,,1551,2025,2191,N,12345,11802.74,34,y ,G2                                 ,engineer,Y
4286,69,,1588,1868,2091,N,12345,3332.88,95.4,K ,G2                                 ,mgr-2,Y
4287,369,1997,1617,1933,1645,N,12345,3384.23,15.3,v ,G5                                 ,mgr-1,N
4288,300,,1477,2049,1751,Y,12345,2639.66,68.3,K ,G4                                 ,analyst,N
4289,328,,1473,2149,1747,N,12345,15984.11,56.4,U ,G5                                 ,mgr-2,N
4290,11,,1125,1662,1824,Y,12345,4482.4,37.8,a ,G3                                 ,inspector,Y
4291,505,,1102,2009,2024,N,12345,133.91,75.5,EG,G2                                 ,designer,N
4292,401,,1173,1674,1815,N,12345,8676.73,77.9,XL,G3                                 ,mgr-3,N
4265,386,2084,1250,1912,2158,N,12345,18110.82,97,K ,G2                                 ,supervisor,Y
4239,445,,1534,2145,1843,Y,12345,8461.08,92.1,L ,G2                                 ,architect,Y
4240,303,,1406,2092,1798,N,12345,10746.76,85.9,a ,G2                                 ,analyst,Y
4241,50,1883,1541,2066,1820,N,12345,10199.78,81.6,R ,G5                                 ,supervisor,Y
4242,343,,1228,1872,2162,Y,12345,9546.07,57.6,P ,G5                                 ,mgr-2,Y
4243,230,,1111,1650,1803,Y,12345,6821.73,5.87,H ,G3                                 ,analyst,Y
4244,41,,1446,1781,1736,Y,12345,17812.8,26.9,Q ,G5                                 ,designer,N
4245,240,,1352,1948,1838,Y,12345,19811.51,29.3,T ,G2                                 ,analyst,Y
4246,450,1738,1480,2122,2131,N,12345,19384.52,0.62,aw,G1                                 ,engineer,Y
4247,249,,1550,1779,1816,N,12345,3813.76,0.62,G ,G4                                 ,mgr-2,Y
4248,374,,1631,1906,1809,N,12345,7604.02,61.1,NY,G4                                 ,mgr-3,Y
4249,56,1706,1472,1796,1738,N,12345,5894.04,45,z ,G1                                 ,engineer,Y
4250,490,,1133,1882,1672,Y,12345,14028.67,73.7,r ,G5                                 ,inspector,N
4251,221,1972,1248,1961,1783,Y,12345,15008.58,5.75,v ,G2                                 ,mgr-3,Y
4252,422,2014,1551,1905,2109,Y,12345,5533.84,32.1,aY,G3                                 ,mgr-3,Y
4253,424,,1578,2187,2098,Y,12345,10193.77,43.6,M ,G1                                 ,mgr-1,Y
4254,538,,1301,2096,2051,Y,12345,7784.07,69.2,Fp,G5                                 ,supervisor,N
4255,421,,1355,2105,1974,Y,12345,16788.82,17.5,dd,G5                                 ,architect,Y
4256,529,,1225,1926,2040,N,12345,18075.69,52.6,j ,G5                                 ,inspector,Y
4257,491,,1505,2034,2041,N,12345,2477.89,40.1,r ,G3                                 ,inspector,Y
4258,444,,1169,1736,1681,N,12345,17095.43,6.41,c ,G1                                 ,inspector,Y
4259,104,,1514,1733,1832,Y,12345,9690.11,83.3,M ,G3                                 ,mgr-2,Y
4260,483,,1392,1776,1909,Y,12345,6332.05,12.7,Jy,G3                                 ,mgr-3,Y
4261,342,,1220,1910,2190,Y,12345,19092.07,11.1,U ,G4                                 ,mgr-3,Y
4262,519,1893,1570,2127,1846,Y,12345,11321.89,13.6,lG,G3                                 ,engineer,N
4263,234,,1410,1939,1950,Y,12345,15074.27,49.8,G ,G1                                 ,mgr-3,N
4264,349,,1159,1962,1772,N,12345,6450.22,8.4,wk,G2                                 ,mgr-2,Y
4238,22,1755,1577,2008,1707,N,12345,19755.93,65.8,q ,G1                                 ,architect,Y
4212,224,2167,1122,1866,1671,Y,12345,5776.28,9.24,LJ,G5                                 ,engineer,Y
4213,358,,1290,1898,1893,Y,12345,12082.04,72.8,Cz,G1                                 ,mgr-2,Y
4214,441,2158,1606,2078,2009,N,12345,19851.5,31.4,O ,G5                                 ,mgr-2,N
4215,179,,1204,2015,2156,N,12345,13172.34,39.6,z ,G3                                 ,mgr-1,N
4216,500,1746,1514,1686,1815,N,12345,14190.45,66.7,l ,G1                                 ,mgr-3,Y
4217,231,,1383,2162,1884,N,12345,7684.72,82,g ,G2                                 ,supervisor,N
4218,24,,1515,1774,1654,N,12345,14325.1,36,p ,G3                                 ,designer,N
4219,67,,1278,1870,1829,N,12345,7010.84,55.6,C ,G5                                 ,mgr-1,N
4220,116,,1121,1860,1769,N,12345,1449.66,94.8,U ,G4                                 ,engineer,Y
4221,114,1904,1358,1948,2054,N,12345,6423.39,80.1,k ,G1                                 ,inspector,N
4222,206,,1562,1820,2039,N,12345,465.74,91.4,E ,G5                                 ,supervisor,N
4223,316,2170,1163,1913,1745,Y,12345,10177.93,47.8,Q ,G3                                 ,mgr-1,N
4224,330,,1359,2097,2157,Y,12345,10246.11,10.6,R ,G5                                 ,inspector,N
4225,43,,1482,1764,2096,N,12345,9559.61,56.6,Qr,G1                                 ,mgr-3,N
4226,548,,1456,2175,1717,Y,12345,557.71,20.4,Yi,G5                                 ,analyst,N
4227,95,,1276,2003,1690,Y,12345,16532.96,24.5,R ,G4                                 ,mgr-1,Y
4228,131,2069,1329,1939,2079,N,12345,11686.81,28.5,g ,G4                                 ,mgr-3,N
4229,30,,1203,1771,1707,N,12345,1090.52,75,B ,G2                                 ,engineer,Y
4230,129,,1574,1993,1784,N,12345,5727.16,47.2,M ,G4                                 ,supervisor,Y
4231,271,,1369,1916,2028,Y,12345,4725.78,77.7,f ,G1                                 ,designer,Y
4232,44,,1276,1791,1914,Y,12345,11679.57,75,Q ,G2                                 ,supervisor,N
4233,269,,1099,1844,1790,Y,12345,18702.21,44.4,vL,G5                                 ,mgr-3,Y
4234,50,,1226,1847,1931,Y,12345,9459.18,93.2,id,G2                                 ,inspector,Y
4235,384,1960,1459,1777,1954,Y,12345,2301.05,17.8,x ,G4                                 ,architect,N
4236,199,,1102,2038,1677,Y,12345,6354.51,94,t ,G1                                 ,architect,Y
4237,57,,1561,1944,1775,N,12345,3526.21,86.3,Or,G4                                 ,analyst,Y
4211,537,2106,1631,1974,1722,Y,12345,12754.59,58.2,eN,G2                                 ,mgr-3,Y
4185,539,2068,1458,1756,1680,N,12345,7404.82,83.7,MP,G4                                 ,mgr-3,Y
4186,354,,1164,1872,1716,N,12345,17302.09,78.3,o ,G2                                 ,designer,N
4187,138,,1561,1881,2174,Y,12345,8621.45,99.5,wJ,G5                                 ,mgr-3,Y
4188,467,,1115,1744,2141,Y,12345,4796.86,85.2,A ,G3                                 ,inspector,N
4189,505,2091,1464,1687,2130,N,12345,3918.94,10.2,R ,G4                                 ,inspector,N
4190,164,,1389,1703,2188,Y,12345,9494.2,98.5,h ,G1                                 ,analyst,Y
4191,227,1730,1557,2076,1857,Y,12345,18280.59,14,f ,G3                                 ,analyst,N
4192,241,,1318,1757,2058,Y,12345,4880.96,69.8,Ux,G3                                 ,inspector,Y
4193,374,,1185,1706,2139,Y,12345,2163.77,45.1,zO,G1                                 ,engineer,Y
4194,434,1822,1579,1680,1903,Y,12345,14479.18,94.4,L ,G2                                 ,inspector,N
4195,156,,1294,1939,1983,N,12345,9881.1,7.18,I ,G5                                 ,supervisor,N
4196,396,,1171,2145,1786,Y,12345,11836.73,96.8,M ,G2                                 ,analyst,Y
4197,312,,1493,2001,1792,N,12345,1657.06,25.4,T ,G5                                 ,inspector,Y
4198,1,,1600,1896,1930,N,12345,16576.28,52.1,sV,G1                                 ,supervisor,N
4199,170,2154,1419,2024,1993,Y,12345,12699.48,25.9,a ,G1                                 ,designer,Y
4200,158,1925,1148,1787,2014,Y,12345,16141.64,27.2,Ft,G3                                 ,mgr-2,N
4201,67,1942,1488,1859,1989,N,12345,2115.66,61.6,z ,G3                                 ,mgr-3,Y
4202,296,,1258,1714,1825,N,12345,9637.82,85.2,mP,G2                                 ,mgr-1,N
4203,406,1976,1627,2098,1942,Y,12345,13282.73,82.3,WM,G1                                 ,mgr-3,N
4204,144,1769,1136,2131,2181,Y,12345,17787.03,75.8,c ,G2                                 ,mgr-3,Y
4205,380,,1521,1714,2186,Y,12345,3605.27,87.1,u ,G5                                 ,mgr-2,N
4206,364,,1471,1740,2026,Y,12345,5961.58,88.4,az,G3                                 ,architect,N
4207,107,,1375,2169,1708,N,12345,19045.92,55,w ,G1                                 ,supervisor,Y
4208,474,2148,1497,1758,1881,Y,12345,10504.5,71.3,I ,G3                                 ,supervisor,N
4209,162,,1608,2102,2166,Y,12345,6826.15,51.8,Y ,G5                                 ,architect,Y
4210,100,2087,1285,2190,2099,N,12345,2010.92,81.2,P ,G4                                 ,designer,N
4184,305,2171,1357,2119,2001,Y,12345,10837.75,71.2,HD,G3                                 ,engineer,Y
4158,438,,1535,1942,1971,Y,12345,253.65,52.5,c ,G4                                 ,engineer,N
4159,413,1985,1139,1791,1884,N,12345,5701.99,7.47,U ,G2                                 ,engineer,Y
4160,93,,1289,1784,1907,Y,12345,1156.26,24.1,i ,G3                                 ,architect,N
4161,115,,1258,1701,2108,Y,12345,10849.18,64.7,CC,G1                                 ,mgr-3,N
4162,83,,1584,2118,1760,N,12345,1577.41,56.4,y ,G2                                 ,designer,N
4163,389,2087,1342,1967,1660,N,12345,17096.5,69.4,b ,G3                                 ,supervisor,N
4164,352,2047,1343,1871,1649,N,12345,1906.29,3.43,s ,G3                                 ,engineer,Y
4165,163,1646,1141,1958,1743,Y,12345,5578.44,53,DX,G3                                 ,inspector,Y
4166,444,,1360,1964,2148,Y,12345,19143.87,61.1,t ,G4                                 ,mgr-2,N
4167,205,2099,1585,1884,1932,N,12345,11441.77,97.4,Qa,G1                                 ,mgr-3,N
4168,85,,1303,1966,1970,N,12345,11588.44,68.5,e ,G1                                 ,supervisor,N
4169,396,1962,1554,1920,1901,Y,12345,14799.47,71,c ,G4                                 ,supervisor,N
4170,372,1909,1170,2130,1751,N,12345,185.66,68.5,e ,G1                                 ,analyst,Y
4171,65,,1483,1792,2158,Y,12345,119.65,70.5,h ,G2                                 ,mgr-1,N
4172,394,,1199,1772,1883,N,12345,12820.57,72.6,w ,G3                                 ,designer,N
4173,237,,1482,1918,1984,Y,12345,13507.75,54.1,yp,G1                                 ,mgr-2,N
4174,338,,1320,2039,1927,Y,12345,3874.23,60.2,P ,G3                                 ,mgr-3,N
4175,462,,1603,2116,1864,Y,12345,5241.25,88.5,W ,G1                                 ,mgr-2,Y
4176,386,,1140,1935,1737,Y,12345,17097.66,26.6,a ,G3                                 ,mgr-3,N
4177,519,,1589,1707,1853,N,12345,1289.34,8.19,n ,G2                                 ,inspector,N
4178,449,,1302,1906,2103,N,12345,19488.68,48.2,I ,G5                                 ,analyst,Y
4179,547,,1314,1889,2068,Y,12345,16079.42,33.7,z ,G2                                 ,architect,Y
4180,368,2021,1313,1659,1945,Y,12345,7684.49,73.6,Bz,G3                                 ,inspector,N
4181,459,,1179,2017,2021,Y,12345,16327.61,86.8,Jf,G1                                 ,inspector,Y
4182,42,,1211,1744,1770,N,12345,6274.14,62.2,K ,G1                                 ,designer,Y
4183,28,,1406,2054,1855,Y,12345,5021.41,76.2,P ,G5                                 ,mgr-1,N
4157,338,,1160,1884,2032,N,12345,7190.42,77,J ,G2                                 ,mgr-1,N
4130,245,,1612,1705,1917,Y,12345,4980.26,68.8,l ,G3                                 ,engineer,N
4131,172,,1154,1798,1807,Y,12345,10497.32,38.3,s ,G2                                 ,engineer,Y
4132,392,,1576,2124,1721,N,12345,4057.68,17.1,N ,G5                                 ,designer,Y
4133,496,,1525,1888,1689,Y,12345,2654.78,85.3,J ,G1                                 ,analyst,N
4134,259,,1580,1698,2153,N,12345,14956.29,53,As,G2                                 ,engineer,N
4135,223,,1441,1699,2034,N,12345,19028.22,16.9,b ,G5                                 ,mgr-1,Y
4136,498,,1219,2147,1938,N,12345,1700.09,32.7,J ,G5                                 ,mgr-2,N
4137,525,,1507,1887,1980,Y,12345,14203.41,45,k ,G2                                 ,analyst,N
4138,201,2130,1564,1885,2127,N,12345,14628.59,78.4,I ,G4                                 ,engineer,N
4139,370,2105,1438,1991,1920,N,12345,1184.01,88,R ,G4                                 ,mgr-2,Y
4140,525,,1148,2023,1961,N,12345,4646.85,97,k ,G1                                 ,mgr-3,Y
4141,541,,1433,1862,1842,Y,12345,5543.62,82.9,Kg,G2                                 ,mgr-2,Y
4142,193,,1551,2115,2180,N,12345,10343.73,78.7,sv,G1                                 ,architect,Y
4143,328,,1147,1741,1681,N,12345,19874.2,74,v ,G5                                 ,mgr-2,N
4144,114,,1221,1966,2112,N,12345,6578.04,2.58,P ,G5                                 ,analyst,N
4145,60,,1108,1652,1919,Y,12345,7812.55,30.7,o ,G2                                 ,architect,N
4146,417,,1212,2055,1715,N,12345,18574.58,59,e ,G5                                 ,mgr-3,Y
4147,496,,1201,1822,1869,N,12345,1375.68,18.5,h ,G3                                 ,supervisor,N
4148,434,2147,1558,2191,2124,N,12345,5361.57,83.7,L ,G3                                 ,mgr-1,N
4149,540,,1531,1870,1798,N,12345,13989.78,97.5,G ,G2                                 ,analyst,Y
4150,402,,1522,1862,1942,N,12345,16961.97,51.3,ab,G1                                 ,inspector,N
4151,174,,1515,1672,2178,N,12345,1442.87,98.4,y ,G5                                 ,inspector,N
4152,538,,1350,1867,1830,Y,12345,11182.53,89.5,t ,G4                                 ,mgr-3,Y
4153,233,1799,1349,2060,1884,N,12345,1902.6,72.1,A ,G5                                 ,mgr-1,Y
4154,406,,1214,1693,2111,N,12345,2957.42,58.1,m ,G3                                 ,inspector,Y
4155,149,,1633,1968,1780,N,12345,19720.57,61.3,jb,G5                                 ,inspector,N
4156,524,,1516,1945,1829,Y,12345,15463.91,34.9,J ,G4                                 ,architect,Y
4129,96,,1256,1844,1697,N,12345,17279.37,28,V ,G1                                 ,architect,Y
4103,419,,1141,1677,1963,N,12345,11059.18,28.8,x ,G2                                 ,designer,Y
4104,9,,1455,1706,2146,N,12345,9338.88,38.2,kv,G1                                 ,designer,N
4105,523,,1487,1680,1963,N,12345,4644.67,50.2,w ,G5                                 ,supervisor,N
4106,476,,1131,1909,1911,Y,12345,2556.83,76.2,w ,G3                                 ,architect,Y
4107,505,,1502,1811,1703,N,12345,8377.76,15.3,C ,G5                                 ,supervisor,Y
4108,134,,1460,1645,2039,Y,12345,10111.82,93.8,nR,G3                                 ,mgr-3,Y
4109,11,,1461,1977,2043,Y,12345,18004.44,37.7,xM,G5                                 ,mgr-2,Y
4110,352,2055,1172,1987,1988,Y,12345,560.87,11.1,Z ,G5                                 ,inspector,N
4111,230,,1432,2094,1824,N,12345,12657.02,14.5,f ,G5                                 ,analyst,N
4112,104,1765,1284,1708,1687,N,12345,1280.36,3.45,S ,G4                                 ,analyst,Y
4113,368,,1313,2031,2104,Y,12345,16968.05,68.2,Qi,G3                                 ,analyst,N
4114,47,,1137,1857,1720,N,12345,7175.15,65.2,Ez,G2                                 ,mgr-2,Y
4115,215,,1355,1851,1945,N,12345,16676.92,35.6,gI,G2                                 ,mgr-2,N
4116,487,1903,1625,1897,1715,Y,12345,17154.94,40.1,N ,G1                                 ,mgr-3,N
4117,77,,1431,1676,1986,N,12345,10539.29,63.7,u ,G4                                 ,analyst,Y
4118,34,,1224,2118,2132,Y,12345,2604.5,0.69,ee,G3                                 ,supervisor,N
4119,8,,1563,1951,2065,N,12345,3365.48,42.9,Es,G2                                 ,mgr-1,Y
4120,4,,1342,2171,1787,N,12345,6101.68,47.6,F ,G3                                 ,mgr-2,N
4121,175,,1208,1842,2165,N,12345,17553.16,66.8,f ,G1                                 ,designer,Y
4122,374,,1634,1821,2146,Y,12345,19433.38,84.4,F ,G2                                 ,inspector,Y
4123,157,,1242,2174,2159,Y,12345,13820.89,61.9,qU,G2                                 ,engineer,Y
4124,5,,1207,1948,1842,Y,12345,5742.4,12.2,n ,G5                                 ,supervisor,Y
4125,44,,1562,1884,1750,N,12345,17117.19,14.9,R ,G2                                 ,architect,N
4126,441,1877,1154,1753,1672,Y,12345,13799.12,82.1,OH,G2                                 ,architect,Y
4127,442,,1555,2077,2086,Y,12345,2899.75,62.9,U ,G5                                 ,designer,N
4128,83,1720,1345,2129,2159,N,12345,14347.83,32.3,V ,G5                                 ,designer,Y
4102,207,,1254,2023,2078,N,12345,2934.03,17.2,Z ,G5                                 ,analyst,Y
4076,404,,1121,1941,1864,N,12345,18131.53,46.4,u ,G2                                 ,supervisor,N
4077,275,2097,1446,1678,1858,N,12345,9331.65,84.2,b ,G2                                 ,analyst,Y
4078,432,,1450,2051,1798,Y,12345,17883.17,24.8,Y ,G1                                 ,inspector,N
4079,271,,1116,1972,2063,N,12345,5304.44,82.6,wH,G2                                 ,designer,N
4080,1,,1466,1755,1667,N,12345,4653.01,94.5,N ,G4                                 ,designer,N
4081,30,1768,1117,2144,2175,Y,12345,802.7,33.3,v ,G1                                 ,analyst,N
4082,431,1949,1539,2137,1688,N,12345,16146.98,90.1,m ,G2                                 ,inspector,N
4083,272,,1121,2173,1876,Y,12345,2594.2,33.4,f ,G5                                 ,analyst,N
4084,104,1810,1542,1852,1787,N,12345,621.58,50.1,v ,G3                                 ,engineer,Y
4085,16,,1441,1660,1909,N,12345,17696.35,52.3,Az,G4                                 ,architect,N
4086,407,,1428,1740,1768,Y,12345,6223.17,22.9,ss,G3                                 ,mgr-2,N
4087,480,2003,1201,1748,1670,N,12345,2015.45,23.3,C ,G3                                 ,analyst,Y
4088,434,2076,1176,1757,2045,Y,12345,7110.07,27.6,G ,G2                                 ,architect,Y
4089,41,,1576,2042,2001,Y,12345,17314.39,29.6,C ,G4                                 ,engineer,N
4090,339,,1308,1819,1703,Y,12345,9146.24,7.57,DU,G3                                 ,mgr-3,Y
4091,374,,1373,2189,1794,N,12345,9692.34,56.2,vc,G2                                 ,supervisor,N
4092,381,,1379,1676,1990,N,12345,4782.81,50.6,eu,G5                                 ,architect,N
4093,275,,1588,2155,2155,N,12345,18345.79,0.2,fv,G5                                 ,designer,N
4094,416,1942,1200,1888,1737,Y,12345,1243.63,25.5,Z ,G5                                 ,engineer,Y
4095,348,,1505,1881,2105,Y,12345,18672.31,28.8,d ,G1                                 ,mgr-3,Y
4096,501,,1130,1773,1780,Y,12345,4109.56,90.4,vo,G3                                 ,inspector,Y
4097,126,1731,1171,1837,2124,N,12345,5666.53,68.5,s ,G2                                 ,designer,Y
4098,191,1856,1100,1878,2105,N,12345,12597.67,26.1,g ,G4                                 ,analyst,Y
4099,547,,1105,1786,1912,Y,12345,115.33,98.3,gn,G1                                 ,supervisor,Y
4100,105,1838,1485,2104,1846,Y,12345,6157.81,96.9,F ,G3                                 ,designer,N
4101,522,,1601,1768,2097,Y,12345,2885.58,17.3,O ,G3                                 ,mgr-2,Y
4075,105,1784,1586,1973,2090,Y,12345,8212.45,23.1,t ,G3                                 ,mgr-2,N
4048,122,,1617,2171,2023,N,12345,18073.66,1.06,u ,G1                                 ,architect,Y
4049,367,,1525,1872,1913,N,12345,17775.28,13.1,N ,G4                                 ,inspector,Y
