697,800696,HAR,IAS,3/12/95,7/20/96,BBB,Stockholder Equity,Stocks,AP,Credit,TAX,,,,T
698,800697,IAS,HAR,6/9/95,7/23/98,CCC,Stockholder Equity,401K,GL,Debit,TAX,,,,T
699,800698,IAS,IAS,11/9/94,7/14/96,BBB,Bond Interest,Government,MA,Credit,TAX,,,,T
700,800699,IAS,IAS,6/1/93,7/30/98,CCC,Stockholder Equity,Mutual Funds,AP,Debit,EXP,,,,T
701,800700,IAS,IAS,11/4/94,7/31/99,CCC,Loan Equity,Prinicipal Paid,MA,Debit,EXP,,,,T
702,800701,HAR,IAS,11/8/92,8/26/98,DDD,Collateral Equity,Platinum Investment,BGT,Debit,REV,,,,T
703,800702,HAR,IAS,2/13/93,12/10/00,DDD,Collateral Equity,Gold Investment,MA,Credit,REV,,,,T
704,800703,IAS,IAS,8/2/93,5/30/96,CCC,Collateral Equity,Gold Investment,GL,Credit,EXP,,,,T
705,800704,IAS,IAS,4/14/95,2/4/00,BBB,Stockholder Equity,401K,MA,Credit,REV,,,,T
706,800705,HAR,IAS,5/4/95,4/2/96,DDD,Collateral Equity,Gold Investment,BGT,Credit,DEBIT,,,,T
707,800706,HAR,IAS,7/28/95,10/30/98,DDD,Collateral Equity,Gold Investment,MA,Debit,REV,,,,T
708,800707,HAR,IAS,6/14/94,3/9/97,AAA,Bond Interest,Government,AP,Debit,DEBIT,,,,T
709,800708,IAS,HAR,3/22/94,3/29/00,CCC,Loan Equity,Prinicipal Paid,MA,Credit,REV,,,,T
710,800709,IAS,HAR,12/29/92,11/20/98,DDD,Collateral Equity,Gold Investment,MA,Debit,REV,,,,T
711,800710,HAR,HAR,2/1/95,7/17/96,DDD,Stockholder Equity,401K,AP,Debit,DEBIT,,,,T
712,800711,IAS,IAS,8/24/95,8/6/96,CCC,Stockholder Equity,Stocks,GL,Debit,EXP,,,,T
713,800712,HAR,IAS,1/23/95,7/25/99,AAA,Stockholder Equity,Mutual Funds,BGT,Credit,EXP,,,,T
714,800713,IAS,HAR,10/11/93,5/9/99,BBB,Bond Interest,International,AP,Debit,REV,,,,T
715,800714,IAS,IAS,1/16/94,4/25/99,BBB,Collateral Equity,Gold Investment,MA,Credit,TAX,,,,T
716,800715,HAR,IAS,11/27/94,5/15/00,AAA,Collateral Equity,Platinum Investment,GL,Debit,TAX,,,,T
717,800716,HAR,IAS,4/17/92,6/25/00,CCC,Stockholder Equity,Stocks,BGT,Credit,EXP,,,,T
718,800717,HAR,IAS,11/26/94,3/12/99,CCC,Stockholder Equity,Mutual Funds,MA,Credit,DEBIT,,,,T
719,800718,HAR,IAS,9/25/94,8/14/98,CCC,Stockholder Equity,Stocks,GL,Debit,DEBIT,,,,T
720,800719,HAR,IAS,6/3/95,7/1/00,DDD,Bond Interest,International,GL,Debit,EXP,,,,T
721,800720,HAR,HAR,10/24/95,1/15/97,CCC,Stockholder Equity,401K,BGT,Debit,EXP,,,,T
722,800721,IAS,HAR,10/14/93,5/21/96,CCC,Loan Equity,Interest Owed,AP,Credit,REV,,,,T
723,800722,IAS,HAR,7/10/94,6/16/98,CCC,Loan Equity,Interest Owed,AP,Credit,DEBIT,,,,T
724,800723,HAR,IAS,10/26/92,10/9/96,BBB,Stockholder Equity,Mutual Funds,BGT,Credit,DEBIT,,,,T
725,800724,IAS,HAR,4/11/95,10/18/00,CCC,Collateral Equity,Gold Investment,BGT,Credit,EXP,,,,T
726,800725,HAR,IAS,8/6/94,8/30/99,CCC,Bond Interest,International,GL,Debit,TAX,,,,T
727,800726,IAS,HAR,11/20/92,2/10/97,BBB,Stockholder Equity,401K,MA,Debit,DEBIT,,,,T
728,800727,IAS,IAS,8/21/92,9/12/97,AAA,Loan Equity,Interest Owed,GL,Debit,REV,,,,T
729,800728,IAS,HAR,10/31/94,11/11/96,DDD,Stockholder Equity,Mutual Funds,BGT,Credit,EXP,,,,T
730,800729,IAS,HAR,7/1/94,5/8/99,DDD,Loan Equity,Interest Owed,GL,Debit,EXP,,,,T
731,800730,HAR,IAS,4/13/95,11/20/99,AAA,Bond Interest,Government,AP,Credit,EXP,,,,T
732,800731,HAR,HAR,5/6/94,6/18/00,CCC,Stockholder Equity,401K,MA,Credit,DEBIT,,,,T
733,800732,IAS,IAS,10/9/92,8/23/96,DDD,Collateral Equity,Gold Investment,GL,Debit,REV,,,,T
734,800733,IAS,HAR,7/12/95,4/8/00,BBB,Collateral Equity,Gold Investment,AP,Debit,EXP,,,,T
735,800734,HAR,IAS,10/2/92,5/18/00,BBB,Loan Equity,Interest Owed,GL,Credit,TAX,,,,T
736,800735,IAS,IAS,10/21/95,9/8/99,DDD,Bond Interest,International,BGT,Credit,REV,,,,T
737,800736,HAR,HAR,2/25/95,9/19/96,CCC,Loan Equity,Interest Owed,BGT,Debit,TAX,,,,T
738,800737,HAR,HAR,6/12/92,7/13/97,CCC,Loan Equity,Prinicipal Paid,AP,Credit,TAX,,,,T
739,800738,IAS,HAR,2/3/95,6/9/96,AAA,Stockholder Equity,Stocks,BGT,Credit,DEBIT,,,,T
740,800739,IAS,IAS,5/16/95,1/6/98,AAA,Stockholder Equity,Stocks,BGT,Debit,REV,,,,T
741,800740,HAR,IAS,8/30/95,6/30/00,AAA,Stockholder Equity,Stocks,GL,Credit,TAX,,,,T
742,800741,IAS,IAS,11/9/94,8/17/99,BBB,Bond Interest,International,MA,Debit,EXP,,,,T
743,800742,HAR,HAR,10/19/94,1/1/98,AAA,Bond Interest,International,MA,Debit,EXP,,,,T
744,800743,HAR,HAR,4/30/93,4/11/99,DDD,Bond Interest,International,MA,Debit,REV,,,,T
745,800744,IAS,IAS,7/27/95,11/10/99,BBB,Bond Interest,International,BGT,Debit,DEBIT,,,,T
746,800745,IAS,IAS,12/7/95,11/20/00,CCC,Loan Equity,Interest Owed,AP,Debit,DEBIT,,,,T
747,800746,IAS,HAR,9/23/94,12/22/00,AAA,Bond Interest,International,BGT,Debit,DEBIT,,,,T
748,800747,HAR,IAS,7/17/94,3/16/97,AAA,Bond Interest,International,AP,Credit,EXP,,,,T
749,800748,HAR,IAS,6/6/92,9/10/00,CCC,Stockholder Equity,401K,AP,Credit,REV,,,,T
750,800749,IAS,HAR,8/13/93,8/11/97,CCC,Bond Interest,International,MA,Credit,DEBIT,,,,T
751,800750,IAS,HAR,9/11/93,8/24/99,BBB,Collateral Equity,Platinum Investment,BGT,Debit,DEBIT,,,,T
752,800751,HAR,IAS,10/19/95,6/2/97,DDD,Collateral Equity,Gold Investment,GL,Credit,TAX,,,,T
753,800752,IAS,HAR,11/9/93,2/2/99,DDD,Bond Interest,Government,BGT,Debit,EXP,,,,T
754,800753,IAS,HAR,12/31/93,12/24/00,BBB,Collateral Equity,Platinum Investment,GL,Credit,EXP,,,,T
755,800754,HAR,HAR,10/2/95,6/28/96,AAA,Bond Interest,Government,AP,Debit,DEBIT,,,,T
756,800755,HAR,HAR,2/23/93,3/23/00,CCC,Stockholder Equity,Mutual Funds,BGT,Debit,EXP,,,,T
757,800756,HAR,HAR,10/21/92,11/19/98,AAA,Stockholder Equity,401K,GL,Debit,EXP,,,,T
758,800757,IAS,HAR,5/2/93,9/3/96,DDD,Stockholder Equity,Mutual Funds,AP,Credit,REV,,,,T
759,800758,IAS,IAS,1/28/95,4/10/97,AAA,Bond Interest,International,AP,Debit,REV,,,,T
760,800759,IAS,HAR,11/27/92,12/25/96,AAA,Loan Equity,Interest Owed,MA,Credit,TAX,,,,T
761,800760,IAS,HAR,12/22/95,4/3/99,AAA,Bond Interest,Government,BGT,Debit,REV,,,,T
762,800761,IAS,IAS,8/13/92,6/9/96,BBB,Collateral Equity,Gold Investment,MA,Credit,REV,,,,T
763,800762,IAS,IAS,7/19/92,9/16/99,CCC,Collateral Equity,Platinum Investment,AP,Debit,TAX,,,,T
764,800763,IAS,IAS,3/30/94,1/20/99,CCC,Stockholder Equity,Mutual Funds,MA,Credit,EXP,,,,T
765,800764,HAR,HAR,2/5/93,6/27/00,AAA,Bond Interest,Government,GL,Debit,DEBIT,,,,T
766,800765,IAS,HAR,4/11/92,7/19/00,BBB,Bond Interest,International,AP,Credit,EXP,,,,T
767,800766,HAR,HAR,7/13/92,5/22/00,DDD,Bond Interest,Government,AP,Debit,DEBIT,,,,T
768,800767,IAS,HAR,9/27/94,7/28/96,DDD,Bond Interest,Government,BGT,Debit,TAX,,,,T
769,800768,IAS,IAS,4/29/94,6/18/98,BBB,Loan Equity,Interest Owed,AP,Debit,DEBIT,,,,T
770,800769,IAS,HAR,11/21/94,1/4/98,AAA,Collateral Equity,Gold Investment,AP,Credit,TAX,,,,T
771,800770,HAR,IAS,11/10/94,3/14/97,BBB,Stockholder Equity,Mutual Funds,AP,Credit,DEBIT,,,,T
772,800771,HAR,IAS,6/23/93,9/10/96,DDD,Loan Equity,Interest Owed,MA,Credit,DEBIT,,,,T
773,800772,IAS,IAS,7/31/93,3/13/96,AAA,Bond Interest,Government,AP,Credit,DEBIT,,,,T
774,800773,IAS,HAR,4/18/92,6/3/96,CCC,Collateral Equity,Platinum Investment,GL,Credit,REV,,,,T
775,800774,HAR,HAR,12/9/92,8/22/98,CCC,Loan Equity,Prinicipal Paid,MA,Debit,TAX,,,,T
776,800775,HAR,IAS,11/16/93,3/13/00,AAA,Bond Interest,International,GL,Debit,EXP,,,,T
777,800776,HAR,HAR,8/20/94,10/19/98,CCC,Collateral Equity,Platinum Investment,AP,Debit,EXP,,,,T
778,800777,HAR,HAR,4/16/94,7/7/00,CCC,Loan Equity,Interest Owed,AP,Credit,DEBIT,,,,T
779,800778,HAR,IAS,8/26/95,9/26/98,CCC,Loan Equity,Prinicipal Paid,MA,Debit,EXP,,,,T
780,800779,IAS,IAS,8/6/92,9/8/99,DDD,Loan Equity,Interest Owed,AP,Credit,REV,,,,T
781,800780,IAS,HAR,11/14/92,5/16/98,CCC,Loan Equity,Prinicipal Paid,GL,Credit,DEBIT,,,,T
782,800781,IAS,IAS,8/13/95,12/9/97,AAA,Collateral Equity,Platinum Investment,AP,Credit,EXP,,,,T
783,800782,HAR,HAR,9/15/93,9/21/97,AAA,Bond Interest,Government,GL,Debit,TAX,,,,T
784,800783,IAS,HAR,9/10/94,4/11/96,AAA,Bond Interest,Government,BGT,Debit,REV,,,,T
785,800784,HAR,IAS,1/6/95,5/27/00,BBB,Bond Interest,International,MA,Credit,REV,,,,T
786,800785,IAS,IAS,5/20/94,7/31/97,DDD,Stockholder Equity,Mutual Funds,GL,Debit,TAX,,,,T
787,800786,HAR,HAR,6/19/94,12/12/99,CCC,Stockholder Equity,401K,GL,Debit,REV,,,,T
788,800787,HAR,HAR,9/20/94,3/25/00,BBB,Bond Interest,Government,MA,Credit,EXP,,,,T
789,800788,HAR,IAS,8/16/93,8/9/98,BBB,Stockholder Equity,Mutual Funds,BGT,Credit,DEBIT,,,,T
790,800789,HAR,HAR,3/15/93,9/25/99,DDD,Stockholder Equity,Mutual Funds,BGT,Debit,DEBIT,,,,T
791,800790,IAS,HAR,2/16/94,10/11/97,DDD,Stockholder Equity,401K,AP,Debit,REV,,,,T
792,800791,HAR,IAS,3/12/93,10/14/99,AAA,Stockholder Equity,Mutual Funds,BGT,Debit,REV,,,,T
793,800792,HAR,IAS,2/18/93,10/29/98,CCC,Stockholder Equity,401K,AP,Debit,REV,,,,T
794,800793,HAR,IAS,6/30/92,3/11/99,DDD,Loan Equity,Prinicipal Paid,AP,Credit,DEBIT,,,,T
795,800794,HAR,HAR,12/4/94,3/10/00,BBB,Stockholder Equity,Stocks,AP,Credit,EXP,,,,T
796,800795,HAR,IAS,6/7/93,9/28/00,AAA,Loan Equity,Prinicipal Paid,AP,Debit,TAX,,,,T
797,800796,IAS,HAR,4/2/93,2/8/99,BBB,Bond Interest,Government,MA,Debit,DEBIT,,,,T
798,800797,HAR,IAS,12/21/93,10/4/99,CCC,Collateral Equity,Gold Investment,MA,Debit,EXP,,,,T
799,800798,HAR,IAS,7/24/94,2/18/00,AAA,Stockholder Equity,Mutual Funds,MA,Credit,TAX,,,,T
800,800799,IAS,HAR,8/17/92,7/25/99,AAA,Loan Equity,Prinicipal Paid,MA,Debit,EXP,,,,T
801,800800,IAS,HAR,8/26/93,8/11/99,BBB,Bond Interest,International,MA,Debit,REV,,,,T
802,800801,HAR,IAS,4/1/95,8/25/96,AAA,Loan Equity,Interest Owed,BGT,Debit,REV,,,,T
803,800802,IAS,IAS,1/10/95,10/15/96,DDD,Collateral Equity,Platinum Investment,BGT,Credit,EXP,,,,T
804,800803,IAS,HAR,2/16/92,9/15/98,BBB,Collateral Equity,Gold Investment,GL,Debit,EXP,,,,T
805,800804,HAR,HAR,11/24/92,1/10/00,DDD,Stockholder Equity,401K,MA,Credit,TAX,,,,T
806,800805,HAR,IAS,6/7/92,8/17/99,DDD,Collateral Equity,Gold Investment,GL,Credit,REV,,,,T
807,800806,IAS,IAS,6/27/93,7/5/00,AAA,Loan Equity,Prinicipal Paid,BGT,Debit,REV,,,,T
808,800807,HAR,HAR,5/26/94,5/8/96,BBB,Loan Equity,Prinicipal Paid,AP,Debit,REV,,,,T
809,800808,HAR,HAR,4/22/94,7/13/98,CCC,Bond Interest,Government,MA,Debit,DEBIT,,,,T
810,800809,IAS,IAS,6/17/92,2/5/00,DDD,Loan Equity,Interest Owed,BGT,Debit,REV,,,,T
811,800810,IAS,IAS,11/3/95,3/2/96,BBB,Loan Equity,Prinicipal Paid,AP,Credit,REV,,,,T
812,800811,IAS,HAR,6/9/93,4/9/98,AAA,Collateral Equity,Platinum Investment,MA,Credit,TAX,,,,T
813,800812,HAR,HAR,7/16/93,6/10/98,DDD,Stockholder Equity,Stocks,AP,Debit,TAX,,,,T
814,800813,IAS,HAR,3/28/92,7/29/99,CCC,Bond Interest,Government,AP,Credit,TAX,,,,T
815,800814,IAS,IAS,3/24/94,8/24/98,BBB,Stockholder Equity,Mutual Funds,MA,Credit,DEBIT,,,,T
816,800815,IAS,HAR,6/9/94,8/31/96,DDD,Loan Equity,Prinicipal Paid,GL,Credit,DEBIT,,,,T
817,800816,HAR,IAS,5/28/93,3/25/98,BBB,Stockholder Equity,401K,BGT,Credit,TAX,,,,T
818,800817,HAR,IAS,1/22/95,10/15/96,DDD,Bond Interest,International,GL,Credit,EXP,,,,T
819,800818,IAS,IAS,8/18/94,5/22/98,AAA,Bond Interest,Government,AP,Debit,EXP,,,,T
820,800819,IAS,IAS,3/26/92,7/7/96,DDD,Stockholder Equity,401K,MA,Debit,EXP,,,,T
821,800820,IAS,IAS,4/25/94,3/15/97,AAA,Collateral Equity,Platinum Investment,BGT,Debit,REV,,,,T
822,800821,HAR,IAS,8/29/95,9/13/00,CCC,Bond Interest,Government,MA,Debit,EXP,,,,T
823,800822,HAR,HAR,7/31/92,12/6/99,DDD,Bond Interest,Government,MA,Credit,REV,,,,T
824,800823,HAR,HAR,7/4/93,4/28/96,AAA,Loan Equity,Prinicipal Paid,MA,Credit,DEBIT,,,,T
825,800824,IAS,HAR,11/13/93,3/5/98,CCC,Bond Interest,International,AP,Credit,DEBIT,,,,T
826,800825,HAR,IAS,12/30/94,11/22/98,BBB,Collateral Equity,Gold Investment,AP,Credit,TAX,,,,T
827,800826,IAS,IAS,8/25/95,3/20/96,DDD,Collateral Equity,Gold Investment,BGT,Credit,TAX,,,,T
828,800827,IAS,IAS,11/14/94,5/28/98,CCC,Bond Interest,Government,AP,Credit,EXP,,,,T
829,800828,HAR,IAS,11/13/95,10/4/00,AAA,Bond Interest,International,GL,Debit,EXP,,,,T
830,800829,HAR,IAS,10/19/93,2/13/96,BBB,Collateral Equity,Gold Investment,MA,Debit,REV,,,,T
831,800830,HAR,IAS,4/7/92,5/9/00,AAA,Collateral Equity,Gold Investment,GL,Credit,EXP,,,,T
832,800831,IAS,HAR,12/7/95,10/11/98,DDD,Stockholder Equity,Mutual Funds,AP,Credit,TAX,,,,T
833,800832,IAS,HAR,7/10/92,3/2/99,DDD,Stockholder Equity,Mutual Funds,AP,Debit,DEBIT,,,,T
834,800833,IAS,IAS,1/9/93,7/29/96,CCC,Collateral Equity,Gold Investment,GL,Credit,EXP,,,,T
835,800834,HAR,HAR,9/30/93,9/12/96,AAA,Collateral Equity,Platinum Investment,BGT,Debit,EXP,,,,T
836,800835,IAS,IAS,8/14/92,11/28/00,BBB,Bond Interest,Government,BGT,Debit,EXP,,,,T
837,800836,HAR,IAS,8/20/94,9/14/99,BBB,Stockholder Equity,Mutual Funds,AP,Credit,TAX,,,,T
838,800837,IAS,HAR,3/9/94,7/10/99,DDD,Collateral Equity,Gold Investment,GL,Debit,EXP,,,,T
839,800838,IAS,HAR,10/27/93,9/22/99,AAA,Collateral Equity,Platinum Investment,AP,Debit,EXP,,,,T
840,800839,IAS,HAR,1/16/94,1/14/00,CCC,Stockholder Equity,401K,BGT,Credit,REV,,,,T
841,800840,HAR,HAR,8/5/95,7/3/97,BBB,Loan Equity,Interest Owed,AP,Credit,REV,,,,T
842,800841,HAR,HAR,10/18/93,2/25/99,AAA,Stockholder Equity,Mutual Funds,MA,Credit,REV,,,,T
843,800842,HAR,HAR,3/25/92,5/26/96,DDD,Bond Interest,Government,GL,Debit,TAX,,,,T
844,800843,HAR,IAS,4/10/93,4/2/97,CCC,Bond Interest,International,GL,Credit,EXP,,,,T
845,800844,HAR,IAS,2/18/94,2/20/96,AAA,Bond Interest,Government,GL,Debit,DEBIT,,,,T
846,800845,IAS,IAS,10/17/93,5/26/97,CCC,Bond Interest,International,MA,Credit,EXP,,,,T
847,800846,HAR,HAR,2/25/92,9/10/96,CCC,Collateral Equity,Gold Investment,AP,Debit,EXP,,,,T
848,800847,HAR,IAS,7/3/93,1/25/00,AAA,Stockholder Equity,Stocks,GL,Credit,TAX,,,,T
849,800848,IAS,HAR,10/31/94,11/19/97,DDD,Loan Equity,Prinicipal Paid,MA,Debit,DEBIT,,,,T
850,800849,HAR,IAS,11/27/92,1/26/98,CCC,Stockholder Equity,Mutual Funds,AP,Debit,TAX,,,,T
851,800850,HAR,HAR,4/11/93,11/19/96,DDD,Loan Equity,Interest Owed,BGT,Credit,TAX,,,,T
852,800851,IAS,IAS,6/24/95,12/12/96,AAA,Loan Equity,Interest Owed,GL,Debit,TAX,,,,T
853,800852,HAR,IAS,10/29/93,11/9/96,CCC,Collateral Equity,Platinum Investment,AP,Credit,DEBIT,,,,T
854,800853,HAR,HAR,6/23/94,6/26/00,BBB,Stockholder Equity,Stocks,GL,Credit,DEBIT,,,,T
855,800854,HAR,IAS,8/12/92,1/25/00,BBB,Stockholder Equity,Stocks,MA,Credit,TAX,,,,T
856,800855,HAR,IAS,9/19/94,5/30/98,AAA,Collateral Equity,Platinum Investment,GL,Credit,TAX,,,,T
857,800856,HAR,IAS,8/6/94,12/9/96,DDD,Bond Interest,Government,MA,Credit,DEBIT,,,,T
858,800857,IAS,HAR,9/22/94,11/16/96,DDD,Loan Equity,Prinicipal Paid,GL,Credit,EXP,,,,T
859,800858,IAS,HAR,8/9/93,10/30/99,DDD,Loan Equity,Prinicipal Paid,GL,Credit,EXP,,,,T
860,800859,HAR,IAS,1/27/95,2/12/97,BBB,Collateral Equity,Gold Investment,MA,Credit,REV,,,,T
861,800860,HAR,HAR,6/23/95,1/27/98,CCC,Collateral Equity,Gold Investment,MA,Credit,TAX,,,,T
862,800861,IAS,IAS,10/13/93,4/1/00,AAA,Bond Interest,Government,GL,Credit,DEBIT,,,,T
863,800862,IAS,HAR,12/11/92,9/14/00,DDD,Stockholder Equity,Stocks,AP,Credit,TAX,,,,T
864,800863,HAR,IAS,8/15/93,10/31/97,AAA,Collateral Equity,Gold Investment,GL,Debit,DEBIT,,,,T
865,800864,HAR,HAR,4/7/94,10/11/96,CCC,Stockholder Equity,Stocks,BGT,Debit,TAX,,,,T
866,800865,HAR,IAS,5/29/95,2/23/96,DDD,Collateral Equity,Gold Investment,BGT,Debit,TAX,,,,T
867,800866,HAR,IAS,7/26/94,6/30/99,BBB,Stockholder Equity,Mutual Funds,AP,Credit,REV,,,,T
868,800867,IAS,IAS,11/29/92,3/7/00,AAA,Bond Interest,International,GL,Credit,DEBIT,,,,T
869,800868,HAR,IAS,2/22/94,1/12/98,BBB,Bond Interest,International,GL,Credit,EXP,,,,T
870,800869,HAR,HAR,11/30/92,8/6/00,CCC,Stockholder Equity,Stocks,MA,Credit,TAX,,,,T
871,800870,IAS,IAS,9/4/93,4/29/98,BBB,Loan Equity,Prinicipal Paid,MA,Debit,REV,,,,T
872,800871,HAR,HAR,4/16/95,12/27/96,CCC,Collateral Equity,Platinum Investment,AP,Credit,DEBIT,,,,T
873,800872,IAS,HAR,3/21/95,8/1/99,AAA,Stockholder Equity,Stocks,BGT,Debit,TAX,,,,T
874,800873,IAS,IAS,1/10/95,8/14/96,CCC,Stockholder Equity,Mutual Funds,BGT,Credit,TAX,,,,T
875,800874,HAR,HAR,4/19/92,1/14/97,DDD,Loan Equity,Interest Owed,MA,Credit,DEBIT,,,,T
876,800875,IAS,HAR,5/21/92,12/10/00,AAA,Collateral Equity,Gold Investment,BGT,Debit,EXP,,,,T
877,800876,HAR,HAR,10/27/93,12/27/99,DDD,Loan Equity,Prinicipal Paid,AP,Debit,REV,,,,T
878,800877,IAS,IAS,12/16/93,2/2/99,AAA,Stockholder Equity,401K,BGT,Debit,DEBIT,,,,T
879,800878,HAR,HAR,12/21/95,11/29/96,BBB,Collateral Equity,Gold Investment,MA,Credit,EXP,,,,T
880,800879,IAS,HAR,6/28/92,10/3/98,DDD,Loan Equity,Interest Owed,AP,Credit,REV,,,,T
881,800880,HAR,HAR,4/10/95,11/10/96,CCC,Loan Equity,Prinicipal Paid,AP,Credit,REV,,,,T
882,800881,HAR,IAS,3/20/93,4/12/00,DDD,Bond Interest,International,BGT,Credit,DEBIT,,,,T
883,800882,IAS,IAS,6/28/94,11/16/98,BBB,Stockholder Equity,Mutual Funds,BGT,Debit,REV,,,,T
884,800883,HAR,HAR,6/28/95,2/18/97,AAA,Loan Equity,Prinicipal Paid,GL,Debit,EXP,,,,T
885,800884,IAS,HAR,10/23/95,5/12/99,DDD,Stockholder Equity,Mutual Funds,AP,Debit,EXP,,,,T
886,800885,IAS,IAS,8/8/94,1/28/97,DDD,Bond Interest,International,GL,Credit,REV,,,,T
887,800886,HAR,HAR,3/28/92,7/23/00,DDD,Bond Interest,Government,AP,Credit,EXP,,,,T
888,800887,HAR,HAR,10/1/93,8/18/97,DDD,Bond Interest,Government,GL,Debit,EXP,,,,T
889,800888,HAR,IAS,12/26/93,11/10/97,DDD,Bond Interest,International,AP,Debit,TAX,,,,T
890,800889,HAR,HAR,11/14/93,6/7/98,BBB,Loan Equity,Interest Owed,AP,Debit,TAX,,,,T
891,800890,IAS,HAR,4/30/95,7/19/00,AAA,Loan Equity,Interest Owed,MA,Debit,TAX,,,,T
892,800891,HAR,IAS,10/17/94,4/10/96,AAA,Stockholder Equity,401K,GL,Debit,TAX,,,,T
893,800892,HAR,HAR,5/26/94,4/4/97,CCC,Loan Equity,Prinicipal Paid,AP,Credit,TAX,,,,T
894,800893,HAR,IAS,5/3/92,12/10/99,BBB,Bond Interest,International,MA,Credit,REV,,,,T
895,800894,IAS,IAS,4/2/93,12/23/00,BBB,Stockholder Equity,Mutual Funds,BGT,Debit,TAX,,,,T
896,800895,HAR,IAS,9/3/95,5/9/96,CCC,Collateral Equity,Platinum Investment,AP,Debit,TAX,,,,T
897,800896,HAR,HAR,8/4/95,2/7/97,DDD,Stockholder Equity,401K,MA,Credit,REV,,,,T
898,800897,IAS,HAR,12/4/94,9/25/98,CCC,Stockholder Equity,Mutual Funds,AP,Credit,EXP,,,,T
899,800898,HAR,IAS,11/29/93,9/23/96,DDD,Stockholder Equity,Mutual Funds,MA,Debit,REV,,,,T
900,800899,IAS,IAS,12/21/93,10/30/00,DDD,Stockholder Equity,Stocks,AP,Credit,REV,,,,T
901,800900,IAS,HAR,6/9/94,12/10/99,AAA,Stockholder Equity,Stocks,MA,Credit,TAX,,,,T
902,800901,IAS,IAS,2/28/92,2/26/00,AAA,Loan Equity,Interest Owed,BGT,Credit,TAX,,,,T
903,800902,HAR,HAR,11/25/95,2/26/99,DDD,Stockholder Equity,Stocks,MA,Debit,DEBIT,,,,T
904,800903,HAR,IAS,1/23/94,1/16/98,DDD,Bond Interest,International,GL,Credit,TAX,,,,T
905,800904,HAR,HAR,10/16/95,9/25/98,DDD,Collateral Equity,Gold Investment,MA,Credit,REV,,,,T
906,800905,HAR,IAS,2/29/92,1/22/99,DDD,Collateral Equity,Platinum Investment,GL,Debit,REV,,,,T
907,800906,IAS,IAS,11/6/93,5/29/99,AAA,Loan Equity,Prinicipal Paid,GL,Credit,DEBIT,,,,T
908,800907,IAS,HAR,4/28/93,9/10/00,DDD,Collateral Equity,Platinum Investment,MA,Credit,REV,,,,T
909,800908,HAR,HAR,6/11/94,4/6/96,BBB,Loan Equity,Prinicipal Paid,AP,Debit,REV,,,,T
910,800909,HAR,IAS,8/11/93,3/8/99,CCC,Loan Equity,Prinicipal Paid,MA,Credit,DEBIT,,,,T
911,800910,IAS,HAR,12/10/95,4/8/96,AAA,Collateral Equity,Gold Investment,AP,Debit,TAX,,,,T
912,800911,HAR,HAR,11/10/94,3/17/96,DDD,Bond Interest,Government,MA,Credit,EXP,,,,T
913,800912,HAR,IAS,4/20/95,7/9/96,DDD,Bond Interest,Government,GL,Debit,DEBIT,,,,T
914,800913,IAS,HAR,4/19/95,3/19/97,CCC,Loan Equity,Interest Owed,GL,Debit,EXP,,,,T
915,800914,IAS,IAS,6/9/93,9/30/00,AAA,Bond Interest,Government,GL,Debit,DEBIT,,,,T
916,800915,IAS,HAR,6/22/95,1/2/97,CCC,Collateral Equity,Platinum Investment,AP,Debit,REV,,,,T
917,800916,IAS,HAR,8/27/95,2/26/99,CCC,Stockholder Equity,401K,BGT,Credit,REV,,,,T
918,800917,IAS,HAR,10/10/92,4/3/99,AAA,Bond Interest,Government,GL,Debit,REV,,,,T
919,800918,IAS,HAR,6/24/95,4/19/98,DDD,Stockholder Equity,Stocks,AP,Debit,DEBIT,,,,T
920,800919,HAR,IAS,2/23/94,2/9/96,CCC,Loan Equity,Interest Owed,MA,Debit,EXP,,,,T
921,800920,IAS,HAR,3/17/94,9/8/98,CCC,Bond Interest,Government,MA,Credit,DEBIT,,,,T
922,800921,HAR,IAS,3/27/94,1/12/98,AAA,Stockholder Equity,Mutual Funds,AP,Credit,DEBIT,,,,T
923,800922,IAS,IAS,6/29/92,8/4/97,AAA,Bond Interest,International,MA,Credit,DEBIT,,,,T
924,800923,HAR,HAR,6/6/92,2/14/97,BBB,Collateral Equity,Gold Investment,MA,Debit,EXP,,,,T
925,800924,IAS,IAS,2/2/92,9/20/97,CCC,Loan Equity,Interest Owed,AP,Credit,DEBIT,,,,T
926,800925,IAS,IAS,4/14/94,7/3/97,AAA,Bond Interest,International,GL,Debit,EXP,,,,T
927,800926,IAS,HAR,7/17/95,4/24/00,CCC,Bond Interest,International,MA,Debit,REV,,,,T
928,800927,IAS,IAS,12/20/92,12/1/98,DDD,Collateral Equity,Platinum Investment,MA,Debit,EXP,,,,T
929,800928,HAR,HAR,6/27/92,1/3/97,CCC,Collateral Equity,Gold Investment,BGT,Debit,EXP,,,,T
930,800929,HAR,HAR,2/13/93,8/22/97,DDD,Stockholder Equity,401K,GL,Credit,TAX,,,,T
931,800930,HAR,IAS,5/12/94,11/6/96,AAA,Collateral Equity,Gold Investment,GL,Debit,TAX,,,,T
932,800931,IAS,IAS,1/21/95,12/31/00,AAA,Bond Interest,International,GL,Debit,DEBIT,,,,T
933,800932,HAR,HAR,5/16/95,6/4/99,BBB,Bond Interest,International,MA,Credit,EXP,,,,T
