3893,1,2,6275,1842,24,4188,1,4,30,1,3,28,442467,24,396,142,225,1,224,4716,3,,,,2,PN,5.85,5.85,,,In,1,,brochure requested
3894,1,2,6284,1839,25,3832,1,3,30,5,2,28,428755,25,305,142,226,1,500,4722,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
3895,1,2,6284,1839,26,3832,1,3,30,5,2,28,428755,26,305,142,226,1,500,4722,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
3896,1,2,6284,1839,25,3832,1,3,30,5,2,28,428755,25,305,62,226,1,500,4722,3,,,,3,PN,5.85,5.85,,,In,1,,sale
3897,1,2,6286,1909,25,3842,1,4,30,3,3,28,473669,25,73,142,286,1,433,4724,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
3898,1,2,6286,1909,26,3842,1,4,30,3,3,28,473669,26,73,142,286,1,433,4724,3,,,,2,PN,5.85,5.85,,,In,1,,brochure requested
3899,1,2,6289,1850,25,4022,1,1,30,5,3,28,483265,25,358,142,218,1,121,4726,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
3900,1,2,6289,1850,24,4022,1,1,30,5,3,28,483265,24,358,142,218,1,121,4726,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
3901,1,2,6289,1850,25,4022,1,1,30,5,3,28,483265,25,358,62,218,1,121,4726,3,,,,3,PN,5.85,5.85,,,In,1,,sale
3902,1,1,6305,1898,23,3134,1,4,30,1,2,27,475421,23,98,182,327,1,364,4738,3,,,,1,PN,.25,.25,,,In,0,,more Information required
3903,1,1,6305,1898,23,3134,1,4,30,1,2,27,475421,23,98,182,327,1,364,4738,3,,,,2,PN,.25,.25,,,In,1,,not interested
3904,1,2,6306,1844,26,1203,1,1,30,5,3,28,483267,26,335,142,170,1,376,4739,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
3905,1,2,6306,1844,25,1203,1,1,30,5,3,28,483267,25,335,142,170,1,376,4739,3,,,,2,PN,5.85,5.85,,,In,1,,brochure requested
3906,1,1,6310,1888,22,1660,1,1,30,5,3,27,455691,22,98,182,212,1,210,4742,3,,,,1,PN,.25,.25,,,In,0,,more Information required
3907,1,1,6310,1888,22,1660,1,1,30,5,3,27,455691,22,98,142,212,1,210,4742,3,,,,2,PN,.25,.25,,,In,0,,brochure requested
3908,1,1,6310,1888,23,1660,1,1,30,5,3,27,455691,23,98,62,212,1,210,4742,3,,,,3,PN,.25,.25,,,In,1,,sale
3909,1,2,6316,1850,26,736,1,4,30,4,2,28,444309,26,170,142,273,1,48,4747,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
3910,1,2,6316,1850,25,736,1,4,30,4,2,28,444309,25,170,282,273,1,48,4747,3,,,,2,PN,5.85,5.85,,,In,1,,more Information required
3911,1,1,6318,1837,21,553,1,1,30,2,3,27,486797,21,272,142,176,1,281,4748,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
3912,1,1,6318,1837,23,553,1,1,30,2,3,27,486797,23,272,142,176,1,281,4748,3,,,,2,PN,.25,.25,,,In,0,,brochure requested
3913,1,1,6318,1837,21,553,1,1,30,2,3,27,486797,21,272,62,176,1,281,4748,3,,,,3,PN,.25,.25,,,In,1,,sale
3914,1,2,6319,1882,24,2511,1,5,30,8,1,28,501229,24,439,142,243,1,420,4749,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
3915,1,2,6319,1882,26,2511,1,5,30,8,1,28,501229,26,439,142,243,1,420,4749,3,,,,2,PN,5.85,5.85,,,In,1,,brochure requested
3916,1,1,6320,1852,23,3170,1,4,30,3,3,27,471868,23,46,182,280,1,302,4750,3,,,,1,PN,.25,.25,,,In,0,,not interested
3917,1,1,6320,1852,23,3170,1,4,30,3,3,27,471868,23,46,142,280,1,302,4750,3,,,,2,PN,.25,.25,,,In,0,,brochure requested
3918,1,1,6320,1852,21,3170,1,4,30,3,3,27,471868,21,46,62,280,1,302,4750,3,,,,3,PN,.25,.25,,,In,1,,sale
3919,1,1,6321,1829,21,2963,1,4,30,7,1,27,475405,21,19,142,285,1,355,4751,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
3920,1,1,6321,1829,22,2963,1,4,30,7,1,27,475405,22,19,142,285,1,355,4751,3,,,,2,PN,.25,.25,,,In,0,,brochure requested
3921,1,1,6321,1829,21,2963,1,4,30,7,1,27,475405,21,19,62,285,1,355,4751,3,,,,3,PN,.25,.25,,,In,1,,sale
3922,1,2,6327,1867,24,959,1,1,30,5,1,28,486787,24,388,142,331,1,274,4756,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
3923,1,2,6327,1867,26,959,1,1,30,5,1,28,486787,26,388,142,331,1,274,4756,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
3924,1,2,6327,1867,26,959,1,1,30,5,1,28,486787,26,388,62,331,1,274,4756,3,,,,3,PN,5.85,5.85,,,In,1,,sale
3927,1,2,6337,1886,24,265,1,4,30,3,1,28,475409,24,451,142,76,1,353,4763,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
3928,1,2,6337,1886,24,265,1,4,30,3,1,28,475409,24,451,142,76,1,353,4763,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
3929,1,2,6337,1886,24,265,1,4,30,3,1,28,475409,24,451,62,76,1,353,4763,3,,,,3,PN,5.85,5.85,,,In,1,,sale
3935,1,2,6353,1913,25,3061,1,2,30,5,2,28,509933,25,416,182,225,1,124,4774,3,,,,1,PN,5.85,5.85,,,In,0,,more Information required
3936,1,2,6353,1913,25,3061,1,2,30,5,2,28,509933,25,416,142,225,1,124,4774,3,,,,2,PN,5.85,5.85,,,In,1,,brochure requested
3937,1,2,6358,1829,25,894,1,5,30,8,1,28,504705,25,232,142,328,1,265,4778,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
3938,1,2,6358,1829,24,894,1,5,30,8,1,28,504705,24,232,142,328,1,265,4778,3,,,,2,PN,5.85,5.85,,,In,1,,brochure requested
3942,1,1,6363,1841,23,2074,1,2,30,5,3,27,525465,23,260,142,225,1,410,4782,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
3943,1,1,6363,1841,23,2074,1,2,30,5,3,27,525465,23,260,142,225,1,410,4782,3,,,,2,PN,.25,.25,,,In,1,,brochure requested
3947,1,2,6369,1833,26,1516,1,4,30,2,2,28,470125,26,440,142,160,1,92,4787,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
3948,1,2,6369,1833,24,1516,1,4,30,2,2,28,470125,24,440,282,160,1,92,4787,3,,,,2,PN,5.85,5.85,,,In,1,,not home
3953,1,2,6373,1860,24,507,1,1,30,1,3,28,455665,24,10,142,218,1,16,4789,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
3954,1,2,6373,1860,26,507,1,1,30,1,3,28,455665,26,10,142,218,1,16,4789,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
3955,1,2,6373,1860,24,507,1,1,30,1,3,28,455665,24,10,62,218,1,16,4789,3,,,,3,PN,5.85,5.85,,,In,1,,sale
3956,1,2,6374,1832,25,989,1,5,30,4,1,28,503057,25,292,142,285,1,219,4790,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
3957,1,2,6374,1832,24,989,1,5,30,4,1,28,503057,24,292,142,285,1,219,4790,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
3958,1,2,6374,1832,25,989,1,5,30,4,1,28,503057,25,292,62,285,1,219,4790,3,,,,3,PN,5.85,5.85,,,In,1,,sale
3959,1,2,6379,1866,26,1653,1,3,30,4,3,28,418355,26,445,142,94,1,22,4794,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
3960,1,2,6379,1866,26,1653,1,3,30,4,3,28,418355,26,445,142,94,1,22,4794,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
3961,1,2,6379,1866,25,1653,1,3,30,4,3,28,418355,25,445,62,94,1,22,4794,3,,,,3,PN,5.85,5.85,,,In,1,,sale
3964,1,2,6393,1851,25,3906,1,1,30,7,3,28,485069,25,266,142,260,1,163,4805,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
3965,1,2,6393,1851,25,3906,1,1,30,7,3,28,485069,25,266,142,260,1,163,4805,3,,,,2,PN,5.85,5.85,,,In,1,,brochure requested
3966,1,2,6401,1869,25,1215,1,1,30,3,2,28,481709,25,45,142,218,1,64,4811,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
3967,1,2,6401,1869,25,1215,1,1,30,3,2,28,481709,25,45,182,218,1,64,4811,3,,,,2,PN,5.85,5.85,,,In,1,,more Information required
3968,1,2,6408,1832,26,1451,1,3,30,8,2,28,399293,26,281,142,184,1,451,4816,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
3969,1,2,6408,1832,26,1451,1,3,30,8,2,28,399293,26,281,142,184,1,451,4816,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
3970,1,2,6408,1832,25,1451,1,3,30,8,2,28,399293,25,281,62,184,1,451,4816,3,,,,3,PN,5.85,5.85,,,In,1,,sale
3971,1,1,6410,1856,22,3670,1,4,30,6,3,27,470139,22,216,142,153,1,182,4818,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
3972,1,1,6410,1856,22,3670,1,4,30,6,3,27,470139,22,216,182,153,1,182,4818,3,,,,2,PN,.25,.25,,,In,1,,not interested
3975,1,1,6415,1857,23,580,1,3,30,5,2,27,399433,23,2,142,184,1,481,4822,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
3976,1,1,6415,1857,21,580,1,3,30,5,2,27,399433,21,2,142,184,1,481,4822,3,,,,2,PN,.25,.25,,,In,1,,brochure requested
3980,1,1,6417,1829,23,4168,1,1,30,7,3,27,487301,23,96,142,218,1,398,4823,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
3981,1,1,6417,1829,22,4168,1,1,30,7,3,27,487301,22,96,282,218,1,398,4823,3,,,,2,PN,.25,.25,,,In,1,,brochure requested
3982,1,1,6420,1867,22,1900,1,4,30,8,3,27,470141,22,432,142,118,1,52,4826,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
3983,1,1,6420,1867,23,1900,1,4,30,8,3,27,470141,23,432,142,118,1,52,4826,3,,,,2,PN,.25,.25,,,In,1,,brochure requested
3990,1,1,6445,1849,22,4112,1,1,30,2,2,27,483285,22,73,142,92,1,280,4843,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
3991,1,1,6445,1849,21,4112,1,1,30,2,2,27,483285,21,73,182,92,1,280,4843,3,,,,2,PN,.25,.25,,,In,1,,not interested
3992,1,1,6446,1888,23,329,1,3,30,5,1,27,433885,23,48,142,315,1,244,4844,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
3993,1,1,6446,1888,22,329,1,3,30,5,1,27,433885,22,48,142,315,1,244,4844,3,,,,2,PN,.25,.25,,,In,0,,brochure requested
3994,1,1,6446,1888,22,329,1,3,30,5,1,27,433885,22,48,62,315,1,244,4844,3,,,,3,PN,.25,.25,,,In,1,,sale
3995,1,1,6447,1831,22,3689,1,1,30,1,1,27,486787,22,373,182,254,1,393,4845,3,,,,1,PN,.25,.25,,,In,0,,more Information required
3996,1,1,6447,1831,23,3689,1,1,30,1,1,27,486787,23,373,142,254,1,393,4845,3,,,,2,PN,.25,.25,,,In,1,,brochure requested
3997,1,1,6452,1863,22,4206,1,1,30,6,3,27,487323,22,56,142,296,1,330,4849,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
3998,1,1,6452,1863,21,4206,1,1,30,6,3,27,487323,21,56,142,296,1,330,4849,3,,,,2,PN,.25,.25,,,In,1,,brochure requested
4004,1,1,6468,1840,23,3191,1,1,30,7,3,27,484993,23,10,142,37,1,410,4860,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
4005,1,1,6468,1840,22,3191,1,1,30,7,3,27,484993,22,10,142,37,1,410,4860,3,,,,2,PN,.25,.25,,,In,0,,brochure requested
4006,1,1,6468,1840,21,3191,1,1,30,7,3,27,484993,21,10,62,37,1,410,4860,3,,,,3,PN,.25,.25,,,In,1,,sale
4007,1,2,6472,1874,25,2124,1,3,30,7,3,28,414937,25,84,142,226,1,328,4863,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4008,1,2,6472,1874,24,2124,1,3,30,7,3,28,414937,24,84,142,226,1,328,4863,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
4009,1,2,6472,1874,25,2124,1,3,30,7,3,28,414937,25,84,62,226,1,328,4863,3,,,,3,PN,5.85,5.85,,,In,1,,sale
4012,1,2,6474,1865,24,4211,1,1,30,7,2,28,455683,24,443,182,170,1,310,4864,3,,,,1,PN,5.85,5.85,,,In,0,,more Information required
4013,1,2,6474,1865,25,4211,1,1,30,7,2,28,455683,25,443,142,170,1,310,4864,3,,,,2,PN,5.85,5.85,,,In,1,,brochure requested
4014,1,2,6476,1899,25,3638,1,3,30,5,2,28,428753,25,198,142,231,1,265,4866,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4015,1,2,6476,1899,25,3638,1,3,30,5,2,28,428753,25,198,142,231,1,265,4866,3,,,,2,PN,5.85,5.85,,,In,1,,brochure requested
4016,1,2,6477,1877,26,356,1,5,30,7,1,28,503101,26,63,142,286,1,395,4867,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4017,1,2,6477,1877,26,356,1,5,30,7,1,28,503101,26,63,142,286,1,395,4867,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
4018,1,2,6477,1877,26,356,1,5,30,7,1,28,503101,26,63,62,286,1,395,4867,3,,,,3,PN,5.85,5.85,,,In,1,,sale
4021,1,1,6488,1830,23,1129,1,5,30,7,3,27,501249,23,178,142,159,1,471,4875,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
4022,1,1,6488,1830,21,1129,1,5,30,7,3,27,501249,21,178,182,159,1,471,4875,3,,,,2,PN,.25,.25,,,In,0,,more Information required
4023,1,1,6488,1830,22,1129,1,5,30,7,3,27,501249,22,178,62,159,1,471,4875,3,,,,3,PN,.25,.25,,,In,1,,sale
4024,1,1,6493,1858,22,218,1,3,30,5,1,27,433885,22,406,142,316,1,283,4879,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
4025,1,1,6493,1858,21,218,1,3,30,5,1,27,433885,21,406,142,316,1,283,4879,3,,,,2,PN,.25,.25,,,In,0,,brochure requested
4026,1,1,6493,1858,22,218,1,3,30,5,1,27,433885,22,406,62,316,1,283,4879,3,,,,3,PN,.25,.25,,,In,1,,sale
4027,1,2,6494,1859,25,1860,1,5,30,3,1,28,504793,25,320,142,160,1,291,4880,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4028,1,2,6494,1859,25,1860,1,5,30,3,1,28,504793,25,320,182,160,1,291,4880,3,,,,2,PN,5.85,5.85,,,In,1,,more Information required
4029,1,2,6500,1864,25,1186,1,1,30,1,3,28,483289,25,133,282,218,1,389,4884,3,,,,1,PN,5.85,5.85,,,In,0,,more Information required
4030,1,2,6500,1864,24,1186,1,1,30,1,3,28,483289,24,133,142,218,1,389,4884,3,,,,2,PN,5.85,5.85,,,In,1,,brochure requested
4031,1,2,6501,1884,25,136,1,3,30,6,2,28,416605,25,308,282,268,1,359,4885,3,,,,1,PN,5.85,5.85,,,In,0,,more Information required
4032,1,2,6501,1884,26,136,1,3,30,6,2,28,416605,26,308,142,268,1,359,4885,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
4033,1,2,6501,1884,26,136,1,3,30,6,2,28,416605,26,308,62,268,1,359,4885,3,,,,3,PN,5.85,5.85,,,In,1,,sale
4034,1,2,6507,1865,24,1539,1,4,30,5,2,28,470276,24,317,142,280,1,358,4890,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4035,1,2,6507,1865,25,1539,1,4,30,5,2,28,470276,25,317,142,280,1,358,4890,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
4036,1,2,6507,1865,24,1539,1,4,30,5,2,28,470276,24,317,62,280,1,358,4890,3,,,,3,PN,5.85,5.85,,,In,1,,sale
4037,1,2,6510,1840,26,1456,1,1,30,4,2,28,453957,26,216,142,218,1,398,4892,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4038,1,2,6510,1840,25,1456,1,1,30,4,2,28,453957,25,216,142,218,1,398,4892,3,,,,2,PN,5.85,5.85,,,In,1,,brochure requested
4042,1,1,6515,1852,22,485,1,4,30,4,3,27,442495,22,22,142,226,1,442,4896,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
4043,1,1,6515,1852,21,485,1,4,30,4,3,27,442495,21,22,142,226,1,442,4896,3,,,,2,PN,.25,.25,,,In,1,,brochure requested
4044,1,1,6519,1897,22,3314,1,3,30,1,3,27,402797,22,157,142,268,1,390,4899,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
4045,1,1,6519,1897,23,3314,1,3,30,1,3,27,402797,23,157,142,268,1,390,4899,3,,,,2,PN,.25,.25,,,In,0,,brochure requested
4046,1,1,6519,1897,22,3314,1,3,30,1,3,27,402797,22,157,62,268,1,390,4899,3,,,,3,PN,.25,.25,,,In,1,,sale
4047,1,1,6526,1850,21,2810,1,4,30,6,3,27,471871,21,410,282,279,1,478,4904,3,,,,1,PN,.25,.25,,,In,0,,not interested
4048,1,1,6526,1850,21,2810,1,4,30,6,3,27,471871,21,410,142,279,1,478,4904,3,,,,2,PN,.25,.25,,,In,0,,brochure requested
4049,1,1,6526,1850,22,2810,1,4,30,6,3,27,471871,22,410,62,279,1,478,4904,3,,,,3,PN,.25,.25,,,In,1,,sale
4050,1,2,6535,1877,25,2365,1,4,30,8,3,28,471845,25,9,142,244,1,157,4910,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4051,1,2,6535,1877,24,2365,1,4,30,8,3,28,471845,24,9,182,244,1,157,4910,3,,,,2,PN,5.85,5.85,,,In,0,,not interested
4052,1,2,6535,1877,25,2365,1,4,30,8,3,28,471845,25,9,62,244,1,157,4910,3,,,,3,PN,5.85,5.85,,,In,1,,sale
4055,1,1,6540,1894,23,3844,1,2,30,3,3,27,525485,23,349,142,289,1,281,4914,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
4056,1,1,6540,1894,22,3844,1,2,30,3,3,27,525485,22,349,142,289,1,281,4914,3,,,,2,PN,.25,.25,,,In,1,,brochure requested
4059,1,2,6549,1855,25,255,1,4,30,6,3,28,471869,25,83,142,285,1,254,4919,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4060,1,2,6549,1855,24,255,1,4,30,6,3,28,471869,24,83,142,285,1,254,4919,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
4061,1,2,6549,1855,24,255,1,4,30,6,3,28,471869,24,83,62,285,1,254,4919,3,,,,3,PN,5.85,5.85,,,In,1,,sale
4062,1,2,6556,1893,24,4195,1,1,30,6,3,28,486745,24,175,142,176,1,332,4924,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4063,1,2,6556,1893,26,4195,1,1,30,6,3,28,486745,26,175,142,176,1,332,4924,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
4064,1,2,6556,1893,25,4195,1,1,30,6,3,28,486745,25,175,62,176,1,332,4924,3,,,,3,PN,5.85,5.85,,,In,1,,sale
4065,1,2,6557,1867,26,4190,1,5,30,8,1,28,395981,26,315,142,159,1,72,4925,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4066,1,2,6557,1867,26,4190,1,5,30,8,1,28,395981,26,315,142,159,1,72,4925,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
4067,1,2,6557,1867,26,4190,1,5,30,8,1,28,395981,26,315,62,159,1,72,4925,3,,,,3,PN,5.85,5.85,,,In,1,,sale
4068,1,2,6559,1855,25,638,1,3,30,4,3,28,402797,25,76,142,268,1,405,4927,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4069,1,2,6559,1855,26,638,1,3,30,4,3,28,402797,26,76,142,268,1,405,4927,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
4070,1,2,6559,1855,26,638,1,3,30,4,3,28,402797,26,76,62,268,1,405,4927,3,,,,3,PN,5.85,5.85,,,In,1,,sale
4073,1,1,6564,1855,22,1364,1,1,30,1,3,27,486801,22,129,142,218,1,474,4930,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
4074,1,1,6564,1855,22,1364,1,1,30,1,3,27,486801,22,129,142,218,1,474,4930,3,,,,2,PN,.25,.25,,,In,0,,brochure requested
4075,1,1,6564,1855,21,1364,1,1,30,1,3,27,486801,21,129,62,218,1,474,4930,3,,,,3,PN,.25,.25,,,In,1,,sale
4076,1,2,6568,1841,25,3137,1,4,30,3,3,28,471844,25,422,182,280,1,277,4933,3,,,,1,PN,5.85,5.85,,,In,0,,not interested
4077,1,2,6568,1841,25,3137,1,4,30,3,3,28,471844,25,422,142,280,1,277,4933,3,,,,2,PN,5.85,5.85,,,In,1,,brochure requested
4078,1,1,6576,1839,22,3352,1,3,30,4,3,27,418331,22,226,142,262,1,492,4940,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
4079,1,1,6576,1839,23,3352,1,3,30,4,3,27,418331,23,226,142,262,1,492,4940,3,,,,2,PN,.25,.25,,,In,1,,brochure requested
4080,1,2,6579,1830,26,1406,1,2,30,3,2,28,525473,26,102,142,225,1,76,4942,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4081,1,2,6579,1830,26,1406,1,2,30,3,2,28,525473,26,102,142,225,1,76,4942,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
4082,1,2,6579,1830,24,1406,1,2,30,3,2,28,525473,24,102,62,225,1,76,4942,3,,,,3,PN,5.85,5.85,,,In,1,,sale
4086,1,2,6593,1856,25,780,1,1,30,3,3,28,455699,25,48,142,247,1,376,4953,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4087,1,2,6593,1856,24,780,1,1,30,3,3,28,455699,24,48,142,247,1,376,4953,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
4088,1,2,6593,1856,26,780,1,1,30,3,3,28,455699,26,48,62,247,1,376,4953,3,,,,3,PN,5.85,5.85,,,In,1,,sale
4091,1,2,6602,1836,25,3033,1,1,30,5,3,28,486753,25,372,142,218,1,216,4959,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4092,1,2,6602,1836,26,3033,1,1,30,5,3,28,486753,26,372,142,218,1,216,4959,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
4093,1,2,6602,1836,25,3033,1,1,30,5,3,28,486753,25,372,62,218,1,216,4959,3,,,,3,PN,5.85,5.85,,,In,1,,sale
4094,1,1,6604,1862,23,3057,1,1,30,1,2,27,453965,23,447,142,163,1,335,4960,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
4095,1,1,6604,1862,21,3057,1,1,30,1,2,27,453965,21,447,142,163,1,335,4960,3,,,,2,PN,.25,.25,,,In,0,,brochure requested
4096,1,1,6604,1862,23,3057,1,1,30,1,2,27,453965,23,447,62,163,1,335,4960,3,,,,3,PN,.25,.25,,,In,1,,sale
4097,1,1,6610,1842,23,2132,1,1,30,1,3,27,486775,23,58,142,79,1,330,4965,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
4098,1,1,6610,1842,22,2132,1,1,30,1,3,27,486775,22,58,142,79,1,330,4965,3,,,,2,PN,.25,.25,,,In,1,,brochure requested
4099,1,2,6612,1838,25,2814,1,3,30,2,3,28,402797,25,422,142,268,1,475,4967,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4100,1,2,6612,1838,25,2814,1,3,30,2,3,28,402797,25,422,142,268,1,475,4967,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
4101,1,2,6612,1838,24,2814,1,3,30,2,3,28,402797,24,422,62,268,1,475,4967,3,,,,3,PN,5.85,5.85,,,In,1,,sale
4102,1,2,6616,1857,24,4192,1,5,30,8,3,28,499657,24,44,142,286,1,205,4970,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4103,1,2,6616,1857,24,4192,1,5,30,8,3,28,499657,24,44,142,286,1,205,4970,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
4104,1,2,6616,1857,24,4192,1,5,30,8,3,28,499657,24,44,62,286,1,205,4970,3,,,,3,PN,5.85,5.85,,,In,1,,sale
4105,1,1,6626,1872,21,4147,1,2,30,3,1,27,517857,21,419,142,267,1,52,4978,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
4106,1,1,6626,1872,23,4147,1,2,30,3,1,27,517857,23,419,142,267,1,52,4978,3,,,,2,PN,.25,.25,,,In,0,,brochure requested
4107,1,1,6626,1872,22,4147,1,2,30,3,1,27,517857,22,419,62,267,1,52,4978,3,,,,3,PN,.25,.25,,,In,1,,sale
4108,1,2,6627,1839,26,1147,1,4,30,7,3,28,470286,26,331,142,244,1,460,4979,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4109,1,2,6627,1839,25,1147,1,4,30,7,3,28,470286,25,331,142,244,1,460,4979,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
4110,1,2,6627,1839,26,1147,1,4,30,7,3,28,470286,26,331,62,244,1,460,4979,3,,,,3,PN,5.85,5.85,,,In,1,,sale
4111,1,2,6631,1832,25,59,1,2,30,7,3,28,525485,25,432,142,225,1,109,4982,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4112,1,2,6631,1832,25,59,1,2,30,7,3,28,525485,25,432,142,225,1,109,4982,3,,,,2,PN,5.85,5.85,,,In,0,,brochure requested
4113,1,2,6631,1832,26,59,1,2,30,7,3,28,525485,26,432,62,225,1,109,4982,3,,,,3,PN,5.85,5.85,,,In,1,,sale
4114,1,1,6634,1876,21,4114,1,1,30,8,2,27,481571,21,348,142,2,1,495,4984,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
4115,1,1,6634,1876,21,4114,1,1,30,8,2,27,481571,21,348,142,2,1,495,4984,3,,,,2,PN,.25,.25,,,In,1,,brochure requested
4119,1,2,6639,1868,24,1468,1,1,30,8,2,28,483279,24,400,142,254,1,58,4988,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4120,1,2,6639,1868,26,1468,1,1,30,8,2,28,483279,26,400,142,254,1,58,4988,3,,,,2,PN,5.85,5.85,,,In,1,,brochure requested
4121,1,1,6643,1881,21,3776,1,3,30,6,2,27,433905,21,276,142,147,1,77,4991,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
4122,1,1,6643,1881,22,3776,1,3,30,6,2,27,433905,22,276,142,147,1,77,4991,3,,,,2,PN,.25,.25,,,In,1,,brochure requested
4123,1,2,6652,1834,25,3478,1,1,30,3,3,28,483265,25,108,142,176,1,257,4998,3,,,,1,PN,5.85,5.85,,,In,0,,brochure requested
4124,1,2,6652,1834,24,3478,1,1,30,3,3,28,483265,24,108,142,176,1,257,4998,3,,,,2,PN,5.85,5.85,,,In,1,,brochure requested
4125,1,1,6661,1868,22,1779,1,4,30,5,3,27,473693,22,285,142,244,1,175,5005,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
4126,1,1,6661,1868,23,1779,1,4,30,5,3,27,473693,23,285,142,244,1,175,5005,3,,,,2,PN,.25,.25,,,In,1,,brochure requested
4127,1,1,6663,1833,22,617,1,1,30,1,3,27,486725,22,37,142,163,1,399,5007,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
4128,1,1,6663,1833,21,617,1,1,30,1,3,27,486725,21,37,142,163,1,399,5007,3,,,,2,PN,.25,.25,,,In,1,,brochure requested
4129,1,1,6670,1828,23,1856,1,1,30,3,2,27,453969,23,87,142,218,1,418,5012,3,,,,1,PN,.25,.25,,,In,0,,brochure requested
