1090577,HH ,, 100001-125000,76+,F,,D,Y,own                                ,,3,2,,,,,N,Y,, 
1090582,HH ,, 100001-125000,76+,M,,D,N,lease                              ,,3,2,,,,,Y,N,, 
1090587,HH ,, 100001-125000,76+,M,,D,Y,lease                              ,,3,2,,,,,N,N,, 
1090588,HH ,, 100001-125000,76+,F,,D,N,lease                              ,,3,2,,,,,Y,Y,, 
1090589,HH ,, 100001-125000,76+,F,,D,Y,lease                              ,,3,2,,,,,Y,Y,, 
1090592,HH ,, 100001-125000,76+,F,,D,N,lease                              ,,3,2,,,,,N,Y,, 
1090596,HH ,, 100001-125000,76+,M,,M,N,rent                               ,,3,2,,,,,Y,Y,, 
1090603,HH ,, 100001-125000,76+,M,,M,Y,rent                               ,,3,2,,,,,N,N,, 
1090604,HH ,, 100001-125000,76+,F,,M,N,rent                               ,,3,2,,,,,Y,Y,, 
1090605,HH ,, 100001-125000,76+,F,,M,Y,rent                               ,,3,2,,,,,Y,Y,, 
1090606,HH ,, 100001-125000,76+,F,,M,N,rent                               ,,3,2,,,,,Y,N,, 
1090609,HH ,, 100001-125000,76+,F,,M,Y,rent                               ,,3,2,,,,,N,Y,, 
1090616,HH ,, 100001-125000,76+,M,,M,N,own                                ,,3,2,,,,,N,Y,, 
1090617,HH ,, 100001-125000,76+,M,,M,Y,own                                ,,3,2,,,,,N,Y,, 
1090619,HH ,, 100001-125000,76+,M,,M,Y,own                                ,,3,2,,,,,N,N,, 
1090622,HH ,, 100001-125000,76+,F,,M,N,own                                ,,3,2,,,,,Y,N,, 
1090624,HH ,, 100001-125000,76+,F,,M,N,own                                ,,3,2,,,,,N,Y,, 
1090626,HH ,, 100001-125000,76+,F,,M,N,own                                ,,3,2,,,,,N,N,, 
1090627,HH ,, 100001-125000,76+,F,,M,Y,own                                ,,3,2,,,,,N,N,, 
1090630,HH ,, 100001-125000,76+,M,,M,N,lease                              ,,3,2,,,,,Y,N,, 
1090646,HH ,, 100001-125000,76+,M,,S,N,rent                               ,,3,2,,,,,Y,N,, 
1090647,HH ,, 100001-125000,76+,M,,S,Y,rent                               ,,3,2,,,,,Y,N,, 
1090669,HH ,, 100001-125000,76+,F,,S,Y,own                                ,,3,2,,,,,Y,Y,, 
1090673,HH ,, 100001-125000,76+,F,,S,Y,own                                ,,3,2,,,,,N,Y,, 
1090677,HH ,, 100001-125000,76+,M,,S,Y,lease                              ,,3,2,,,,,Y,Y,, 
1090684,HH ,, 100001-125000,76+,F,,S,N,lease                              ,,3,2,,,,,Y,Y,, 
1090688,HH ,, 100001-125000,76+,F,,S,N,lease                              ,,3,2,,,,,N,Y,, 
1090694,HH ,, 100001-125000,76+,M,,W,N,rent                               ,,3,2,,,,,Y,N,, 
1090722,HH ,, 100001-125000,76+,F,,W,N,own                                ,,3,2,,,,,N,N,, 
1090725,HH ,, 100001-125000,76+,M,,W,Y,lease                              ,,3,2,,,,,Y,Y,, 
1090730,HH ,, 100001-125000,76+,M,,W,N,lease                              ,,3,2,,,,,N,N,, 
1090733,HH ,, 100001-125000,76+,F,,W,Y,lease                              ,,3,2,,,,,Y,Y,, 
1090742,HH ,, 100001-125000,76+,M,,D,N,rent                               ,,3,3,,,,,Y,N,, 
1090762,HH ,, 100001-125000,76+,M,,D,N,own                                ,,3,3,,,,,N,N,, 
1090770,HH ,, 100001-125000,76+,F,,D,N,own                                ,,3,3,,,,,N,N,, 
1090774,HH ,, 100001-125000,76+,M,,D,N,lease                              ,,3,3,,,,,Y,N,, 
1090777,HH ,, 100001-125000,76+,M,,D,Y,lease                              ,,3,3,,,,,N,Y,, 
1090781,HH ,, 100001-125000,76+,F,,D,Y,lease                              ,,3,3,,,,,Y,Y,, 
1090827,HH ,, 100001-125000,76+,M,,M,Y,lease                              ,,3,3,,,,,N,N,, 
1090879,HH ,, 100001-125000,76+,F,,S,Y,lease                              ,,3,3,,,,,Y,N,, 
1090983,HH ,, 100001-125000,76+,M,,M,Y,rent                               ,,3,0,,,,,Y,N,, 
1091001,HH ,, 100001-125000,76+,M,,M,Y,own                                ,,3,0,,,,,N,Y,, 
1091003,HH ,, 100001-125000,76+,M,,M,Y,own                                ,,3,0,,,,,N,N,, 
1091031,HH ,, 100001-125000,76+,M,,S,Y,rent                               ,,3,0,,,,,Y,N,, 
1091032,HH ,, 100001-125000,76+,M,,S,N,rent                               ,,3,0,,,,,N,Y,, 
1091045,HH ,, 100001-125000,76+,M,,S,Y,own                                ,,3,0,,,,,Y,Y,, 
1091051,HH ,, 100001-125000,76+,M,,S,Y,own                                ,,3,0,,,,,N,N,, 
1091067,HH ,, 100001-125000,76+,M,,S,Y,lease                              ,,3,0,,,,,N,N,, 
1091081,HH ,, 100001-125000,76+,M,,W,Y,rent                               ,,3,0,,,,,N,Y,, 
1091100,HH ,, 100001-125000,76+,F,,W,N,own                                ,,3,0,,,,,Y,Y,, 
1091113,HH ,, 100001-125000,76+,M,,W,Y,lease                              ,,3,0,,,,,N,Y,, 
1091127,HH ,, 100001-125000,76+,M,,D,Y,rent                               ,,4,1,,,,,Y,N,, 
1091139,HH ,, 100001-125000,76+,F,,D,Y,rent                               ,,4,1,,,,,N,N,, 
1091143,HH ,, 100001-125000,76+,M,,D,Y,own                                ,,4,1,,,,,Y,N,, 
1091157,HH ,, 100001-125000,76+,M,,D,Y,lease                              ,,4,1,,,,,Y,Y,, 
1091159,HH ,, 100001-125000,76+,M,,D,Y,lease                              ,,4,1,,,,,Y,N,, 
1091160,HH ,, 100001-125000,76+,M,,D,N,lease                              ,,4,1,,,,,N,Y,, 
1091169,HH ,, 100001-125000,76+,F,,D,Y,lease                              ,,4,1,,,,,N,Y,, 
1091170,HH ,, 100001-125000,76+,F,,D,N,lease                              ,,4,1,,,,,N,N,, 
1091171,HH ,, 100001-125000,76+,F,,D,Y,lease                              ,,4,1,,,,,N,N,, 
1091178,HH ,, 100001-125000,76+,M,,M,N,rent                               ,,4,1,,,,,N,N,, 
1091192,HH ,, 100001-125000,76+,M,,M,N,own                                ,,4,1,,,,,N,Y,, 
1091209,HH ,, 100001-125000,76+,M,,M,Y,lease                              ,,4,1,,,,,N,Y,, 
1091236,HH ,, 100001-125000,76+,M,,S,N,own                                ,,4,1,,,,,Y,Y,, 
1091246,HH ,, 100001-125000,76+,F,,S,N,own                                ,,4,1,,,,,Y,N,, 
1091263,HH ,, 100001-125000,76+,F,,S,Y,lease                              ,,4,1,,,,,Y,N,, 
1091283,HH ,, 100001-125000,76+,F,,W,Y,rent                               ,,4,1,,,,,N,N,, 
1091286,HH ,, 100001-125000,76+,M,,W,N,own                                ,,4,1,,,,,Y,N,, 
1091289,HH ,, 100001-125000,76+,M,,W,Y,own                                ,,4,1,,,,,N,Y,, 
1091293,HH ,, 100001-125000,76+,F,,W,Y,own                                ,,4,1,,,,,Y,Y,, 
1091297,HH ,, 100001-125000,76+,F,,W,Y,own                                ,,4,1,,,,,N,Y,, 
1091298,HH ,, 100001-125000,76+,F,,W,N,own                                ,,4,1,,,,,N,N,, 
1091305,HH ,, 100001-125000,76+,M,,W,Y,lease                              ,,4,1,,,,,N,Y,, 
1091306,HH ,, 100001-125000,76+,M,,W,N,lease                              ,,4,1,,,,,N,N,, 
1091313,HH ,, 100001-125000,76+,F,,W,Y,lease                              ,,4,1,,,,,N,Y,, 
1091324,HH ,, 100001-125000,76+,F,,D,N,rent                               ,,4,2,,,,,Y,Y,, 
1091343,HH ,, 100001-125000,76+,F,,D,Y,own                                ,,4,2,,,,,Y,N,, 
1091346,HH ,, 100001-125000,76+,F,,D,N,own                                ,,4,2,,,,,N,N,, 
1091352,HH ,, 100001-125000,76+,M,,D,N,lease                              ,,4,2,,,,,N,Y,, 
1091367,HH ,, 100001-125000,76+,M,,M,Y,rent                               ,,4,2,,,,,Y,N,, 
1091373,HH ,, 100001-125000,76+,F,,M,Y,rent                               ,,4,2,,,,,Y,Y,, 
1091394,HH ,, 100001-125000,76+,F,,M,N,own                                ,,4,2,,,,,N,N,, 
1091407,HH ,, 100001-125000,76+,F,,M,Y,lease                              ,,4,2,,,,,Y,N,, 
1091413,HH ,, 100001-125000,76+,M,,S,Y,rent                               ,,4,2,,,,,Y,Y,, 
1091435,HH ,, 100001-125000,76+,M,,S,Y,own                                ,,4,2,,,,,N,N,, 
1091467,HH ,, 100001-125000,76+,M,,W,Y,rent                               ,,4,2,,,,,N,N,, 
1091478,HH ,, 100001-125000,76+,M,,W,N,own                                ,,4,2,,,,,Y,N,, 
1091481,HH ,, 100001-125000,76+,M,,W,Y,own                                ,,4,2,,,,,N,Y,, 
1091499,HH ,, 100001-125000,76+,M,,W,Y,lease                              ,,4,2,,,,,N,N,, 
1091515,HH ,, 100001-125000,76+,M,,D,Y,rent                               ,,4,3,,,,,N,N,, 
1091525,HH ,, 100001-125000,76+,M,,D,Y,own                                ,,4,3,,,,,Y,Y,, 
1091530,HH ,, 100001-125000,76+,M,,D,N,own                                ,,4,3,,,,,N,N,, 
1091537,HH ,, 100001-125000,76+,F,,D,Y,own                                ,,4,3,,,,,N,Y,, 
1091580,HH ,, 100001-125000,76+,F,,M,N,own                                ,,4,3,,,,,Y,Y,, 
1091603,HH ,, 100001-125000,76+,F,,M,Y,lease                              ,,4,3,,,,,N,N,, 
1091605,HH ,, 100001-125000,76+,M,,S,Y,rent                               ,,4,3,,,,,Y,Y,, 
1091610,HH ,, 100001-125000,76+,M,,S,N,rent                               ,,4,3,,,,,N,N,, 
1091618,HH ,, 100001-125000,76+,F,,S,N,rent                               ,,4,3,,,,,N,N,, 
1091620,HH ,, 100001-125000,76+,M,,S,N,own                                ,,4,3,,,,,Y,Y,, 
1091621,HH ,, 100001-125000,76+,M,,S,Y,own                                ,,4,3,,,,,Y,Y,, 
1091622,HH ,, 100001-125000,76+,M,,S,N,own                                ,,4,3,,,,,Y,N,, 
1091632,HH ,, 100001-125000,76+,F,,S,N,own                                ,,4,3,,,,,N,Y,, 
1091646,HH ,, 100001-125000,76+,F,,S,N,lease                              ,,4,3,,,,,Y,N,, 
1091651,HH ,, 100001-125000,76+,F,,S,Y,lease                              ,,4,3,,,,,N,N,, 
1091653,HH ,, 100001-125000,76+,M,,W,Y,rent                               ,,4,3,,,,,Y,Y,, 
1091656,HH ,, 100001-125000,76+,M,,W,N,rent                               ,,4,3,,,,,N,Y,, 
1091676,HH ,, 100001-125000,76+,F,,W,N,own                                ,,4,3,,,,,Y,Y,, 
1091681,HH ,, 100001-125000,76+,F,,W,Y,own                                ,,4,3,,,,,N,Y,, 
1091683,HH ,, 100001-125000,76+,F,,W,Y,own                                ,,4,3,,,,,N,N,, 
1091693,HH ,, 100001-125000,76+,F,,W,Y,lease                              ,,4,3,,,,,Y,Y,, 
1091698,HH ,, 100001-125000,76+,F,,W,N,lease                              ,,4,3,,,,,N,N,, 
1091720,HH ,, 100001-125000,76+,M,,D,N,own                                ,,4,0,,,,,N,Y,, 
1091745,HH ,, 100001-125000,76+,F,,D,Y,lease                              ,,4,0,,,,,N,Y,, 
1091756,HH ,, 100001-125000,76+,F,,M,N,rent                               ,,4,0,,,,,Y,Y,, 
1091760,HH ,, 100001-125000,76+,F,,M,N,rent                               ,,4,0,,,,,N,Y,, 
1091768,HH ,, 100001-125000,76+,M,,M,N,own                                ,,4,0,,,,,N,Y,, 
1091779,HH ,, 100001-125000,76+,F,,M,Y,own                                ,,4,0,,,,,N,N,, 
1091783,HH ,, 100001-125000,76+,M,,M,Y,lease                              ,,4,0,,,,,Y,N,, 
1091796,HH ,, 100001-125000,76+,M,,S,N,rent                               ,,4,0,,,,,Y,Y,, 
1091808,HH ,, 100001-125000,76+,F,,S,N,rent                               ,,4,0,,,,,N,Y,, 
1091813,HH ,, 100001-125000,76+,M,,S,Y,own                                ,,4,0,,,,,Y,Y,, 
1091819,HH ,, 100001-125000,76+,M,,S,Y,own                                ,,4,0,,,,,N,N,, 
1091824,HH ,, 100001-125000,76+,F,,S,N,own                                ,,4,0,,,,,N,Y,, 
1091835,HH ,, 100001-125000,76+,M,,S,Y,lease                              ,,4,0,,,,,N,N,, 
1091838,HH ,, 100001-125000,76+,F,,S,N,lease                              ,,4,0,,,,,Y,N,, 
1091844,HH ,, 100001-125000,76+,M,,W,N,rent                               ,,4,0,,,,,Y,Y,, 
1091845,HH ,, 100001-125000,76+,M,,W,Y,rent                               ,,4,0,,,,,Y,Y,, 
1091846,HH ,, 100001-125000,76+,M,,W,N,rent                               ,,4,0,,,,,Y,N,, 
1091886,HH ,, 100001-125000,76+,F,,W,N,lease                              ,,4,0,,,,,Y,N,, 
1091892,HH ,, 100001-125000,76+,M,,D,N,rent                               ,,5,1,,,,,Y,Y,, 
1091893,HH ,, 100001-125000,76+,M,,D,Y,rent                               ,,5,1,,,,,Y,Y,, 
1091899,HH ,, 100001-125000,76+,M,,D,Y,rent                               ,,5,1,,,,,N,N,, 
1091908,HH ,, 100001-125000,76+,M,,D,N,own                                ,,5,1,,,,,Y,Y,, 
1091911,HH ,, 100001-125000,76+,M,,D,Y,own                                ,,5,1,,,,,Y,N,, 
1091919,HH ,, 100001-125000,76+,F,,D,Y,own                                ,,5,1,,,,,Y,N,, 
1091930,HH ,, 100001-125000,76+,M,,D,N,lease                              ,,5,1,,,,,N,N,, 
1091935,HH ,, 100001-125000,76+,F,,D,Y,lease                              ,,5,1,,,,,Y,N,, 
1091939,HH ,, 100001-125000,76+,F,,D,Y,lease                              ,,5,1,,,,,N,N,, 
1091941,HH ,, 100001-125000,76+,M,,M,Y,rent                               ,,5,1,,,,,Y,Y,, 
1091946,HH ,, 100001-125000,76+,M,,M,N,rent                               ,,5,1,,,,,N,N,, 
1091948,HH ,, 100001-125000,76+,F,,M,N,rent                               ,,5,1,,,,,Y,Y,, 
1091957,HH ,, 100001-125000,76+,M,,M,Y,own                                ,,5,1,,,,,Y,Y,, 
1091960,HH ,, 100001-125000,76+,M,,M,N,own                                ,,5,1,,,,,N,Y,, 
1091969,HH ,, 100001-125000,76+,F,,M,Y,own                                ,,5,1,,,,,N,Y,, 
1091973,HH ,, 100001-125000,76+,M,,M,Y,lease                              ,,5,1,,,,,Y,Y,, 
1091995,HH ,, 100001-125000,76+,M,,S,Y,rent                               ,,5,1,,,,,N,N,, 
1092005,HH ,, 100001-125000,76+,M,,S,Y,own                                ,,5,1,,,,,Y,Y,, 
1092007,HH ,, 100001-125000,76+,M,,S,Y,own                                ,,5,1,,,,,Y,N,, 
1092008,HH ,, 100001-125000,76+,M,,S,N,own                                ,,5,1,,,,,N,Y,, 
1092011,HH ,, 100001-125000,76+,M,,S,Y,own                                ,,5,1,,,,,N,N,, 
1092029,HH ,, 100001-125000,76+,F,,S,Y,lease                              ,,5,1,,,,,Y,Y,, 
1092035,HH ,, 100001-125000,76+,F,,S,Y,lease                              ,,5,1,,,,,N,N,, 
1092037,HH ,, 100001-125000,76+,M,,W,Y,rent                               ,,5,1,,,,,Y,Y,, 
1092059,HH ,, 100001-125000,76+,M,,W,Y,own                                ,,5,1,,,,,N,N,, 
1092062,HH ,, 100001-125000,76+,F,,W,N,own                                ,,5,1,,,,,Y,N,, 
1092067,HH ,, 100001-125000,76+,F,,W,Y,own                                ,,5,1,,,,,N,N,, 
1092071,HH ,, 100001-125000,76+,M,,W,Y,lease                              ,,5,1,,,,,Y,N,, 
1092083,HH ,, 100001-125000,76+,F,,W,Y,lease                              ,,5,1,,,,,N,N,, 
1092084,HH ,, 100001-125000,76+,M,,D,N,rent                               ,,5,2,,,,,Y,Y,, 
1092095,HH ,, 100001-125000,76+,F,,D,Y,rent                               ,,5,2,,,,,Y,N,, 
1092102,HH ,, 100001-125000,76+,M,,D,N,own                                ,,5,2,,,,,Y,N,, 
1092107,HH ,, 100001-125000,76+,M,,D,Y,own                                ,,5,2,,,,,N,N,, 
1092123,HH ,, 100001-125000,76+,M,,D,Y,lease                              ,,5,2,,,,,N,N,, 
1092124,HH ,, 100001-125000,76+,F,,D,N,lease                              ,,5,2,,,,,Y,Y,, 
1092135,HH ,, 100001-125000,76+,M,,M,Y,rent                               ,,5,2,,,,,Y,N,, 
1092141,HH ,, 100001-125000,76+,F,,M,Y,rent                               ,,5,2,,,,,Y,Y,, 
1092171,HH ,, 100001-125000,76+,M,,M,Y,lease                              ,,5,2,,,,,N,N,, 
1092177,HH ,, 100001-125000,76+,F,,M,Y,lease                              ,,5,2,,,,,N,Y,, 
1092180,HH ,, 100001-125000,76+,M,,S,N,rent                               ,,5,2,,,,,Y,Y,, 
1092185,HH ,, 100001-125000,76+,M,,S,Y,rent                               ,,5,2,,,,,N,Y,, 
1092189,HH ,, 100001-125000,76+,F,,S,Y,rent                               ,,5,2,,,,,Y,Y,, 
1092208,HH ,, 100001-125000,76+,F,,S,N,own                                ,,5,2,,,,,N,Y,, 
1092218,HH ,, 100001-125000,76+,M,,S,N,lease                              ,,5,2,,,,,N,N,, 
1092220,HH ,, 100001-125000,76+,F,,S,N,lease                              ,,5,2,,,,,Y,Y,, 
1092237,HH ,, 100001-125000,76+,F,,W,Y,rent                               ,,5,2,,,,,Y,Y,, 
1092238,HH ,, 100001-125000,76+,F,,W,N,rent                               ,,5,2,,,,,Y,N,, 
1092245,HH ,, 100001-125000,76+,M,,W,Y,own                                ,,5,2,,,,,Y,Y,, 
1092272,HH ,, 100001-125000,76+,F,,W,N,lease                              ,,5,2,,,,,N,Y,, 
1092275,HH ,, 100001-125000,76+,F,,W,Y,lease                              ,,5,2,,,,,N,N,, 
1092280,HH ,, 100001-125000,76+,M,,D,N,rent                               ,,5,3,,,,,N,Y,, 
1092283,HH ,, 100001-125000,76+,M,,D,Y,rent                               ,,5,3,,,,,N,N,, 
1092317,HH ,, 100001-125000,76+,F,,D,Y,lease                              ,,5,3,,,,,Y,Y,, 
1092322,HH ,, 100001-125000,76+,F,,D,N,lease                              ,,5,3,,,,,N,N,, 
1092329,HH ,, 100001-125000,76+,M,,M,Y,rent                               ,,5,3,,,,,N,Y,, 
1092334,HH ,, 100001-125000,76+,F,,M,N,rent                               ,,5,3,,,,,Y,N,, 
1092335,HH ,, 100001-125000,76+,F,,M,Y,rent                               ,,5,3,,,,,Y,N,, 
1092337,HH ,, 100001-125000,76+,F,,M,Y,rent                               ,,5,3,,,,,N,Y,, 
1092342,HH ,, 100001-125000,76+,M,,M,N,own                                ,,5,3,,,,,Y,N,, 
1092353,HH ,, 100001-125000,76+,F,,M,Y,own                                ,,5,3,,,,,N,Y,, 
1092365,HH ,, 100001-125000,76+,F,,M,Y,lease                              ,,5,3,,,,,Y,Y,, 
1092366,HH ,, 100001-125000,76+,F,,M,N,lease                              ,,5,3,,,,,Y,N,, 
1092370,HH ,, 100001-125000,76+,F,,M,N,lease                              ,,5,3,,,,,N,N,, 
1092372,HH ,, 100001-125000,76+,M,,S,N,rent                               ,,5,3,,,,,Y,Y,, 
1092373,HH ,, 100001-125000,76+,M,,S,Y,rent                               ,,5,3,,,,,Y,Y,, 
1092386,HH ,, 100001-125000,76+,F,,S,N,rent                               ,,5,3,,,,,N,N,, 
1092403,HH ,, 100001-125000,76+,F,,S,Y,own                                ,,5,3,,,,,N,N,, 
1092427,HH ,, 100001-125000,76+,M,,W,Y,rent                               ,,5,3,,,,,N,N,, 
1092428,HH ,, 100001-125000,76+,F,,W,N,rent                               ,,5,3,,,,,Y,Y,, 
1092430,HH ,, 100001-125000,76+,F,,W,N,rent                               ,,5,3,,,,,Y,N,, 
1092453,HH ,, 100001-125000,76+,M,,W,Y,lease                              ,,5,3,,,,,Y,Y,, 
1092457,HH ,, 100001-125000,76+,M,,W,Y,lease                              ,,5,3,,,,,N,Y,, 
1092495,HH ,, 100001-125000,76+,F,,D,Y,own                                ,,5,0,,,,,Y,N,, 
1092513,HH ,, 100001-125000,76+,F,,D,Y,lease                              ,,5,0,,,,,N,Y,, 
1092537,HH ,, 100001-125000,76+,M,,M,Y,own                                ,,5,0,,,,,N,Y,, 
1092540,HH ,, 100001-125000,76+,F,,M,N,own                                ,,5,0,,,,,Y,Y,, 
1092547,HH ,, 100001-125000,76+,F,,M,Y,own                                ,,5,0,,,,,N,N,, 
1092551,HH ,, 100001-125000,76+,M,,M,Y,lease                              ,,5,0,,,,,Y,N,, 
1092553,HH ,, 100001-125000,76+,M,,M,Y,lease                              ,,5,0,,,,,N,Y,, 
1092571,HH ,, 100001-125000,76+,M,,S,Y,rent                               ,,5,0,,,,,N,N,, 
1092573,HH ,, 100001-125000,76+,F,,S,Y,rent                               ,,5,0,,,,,Y,Y,, 
1092583,HH ,, 100001-125000,76+,M,,S,Y,own                                ,,5,0,,,,,Y,N,, 
1092585,HH ,, 100001-125000,76+,M,,S,Y,own                                ,,5,0,,,,,N,Y,, 
1092589,HH ,, 100001-125000,76+,F,,S,Y,own                                ,,5,0,,,,,Y,Y,, 
1092616,HH ,, 100001-125000,76+,M,,W,N,rent                               ,,5,0,,,,,N,Y,, 
1092625,HH ,, 100001-125000,76+,F,,W,Y,rent                               ,,5,0,,,,,N,Y,, 
1092626,HH ,, 100001-125000,76+,F,,W,N,rent                               ,,5,0,,,,,N,N,, 
1092628,HH ,, 100001-125000,76+,M,,W,N,own                                ,,5,0,,,,,Y,Y,, 
1092629,HH ,, 100001-125000,76+,M,,W,Y,own                                ,,5,0,,,,,Y,Y,, 
1092632,HH ,, 100001-125000,76+,M,,W,N,own                                ,,5,0,,,,,N,Y,, 
1092634,HH ,, 100001-125000,76+,M,,W,N,own                                ,,5,0,,,,,N,N,, 
1096506,HH ,, 125001-150000,20-25,M,,D,N,rent                               ,,1,1,,,,,N,N,, 
1096518,HH ,, 125001-150000,20-25,M,,D,N,own                                ,,1,1,,,,,Y,N,, 
1096524,HH ,, 125001-150000,20-25,F,,D,N,own                                ,,1,1,,,,,Y,Y,, 
1096527,HH ,, 125001-150000,20-25,F,,D,Y,own                                ,,1,1,,,,,Y,N,, 
1096537,HH ,, 125001-150000,20-25,M,,D,Y,lease                              ,,1,1,,,,,N,Y,, 
1096550,HH ,, 125001-150000,20-25,M,,M,N,rent                               ,,1,1,,,,,Y,N,, 
1096557,HH ,, 125001-150000,20-25,F,,M,Y,rent                               ,,1,1,,,,,Y,Y,, 
1096558,HH ,, 125001-150000,20-25,F,,M,N,rent                               ,,1,1,,,,,Y,N,, 
1096560,HH ,, 125001-150000,20-25,F,,M,N,rent                               ,,1,1,,,,,N,Y,, 
1096561,HH ,, 125001-150000,20-25,F,,M,Y,rent                               ,,1,1,,,,,N,Y,, 
1096565,HH ,, 125001-150000,20-25,M,,M,Y,own                                ,,1,1,,,,,Y,Y,, 
1096570,HH ,, 125001-150000,20-25,M,,M,N,own                                ,,1,1,,,,,N,N,, 
1096584,HH ,, 125001-150000,20-25,M,,M,N,lease                              ,,1,1,,,,,N,Y,, 
1096597,HH ,, 125001-150000,20-25,M,,S,Y,rent                               ,,1,1,,,,,Y,Y,, 
1096600,HH ,, 125001-150000,20-25,M,,S,N,rent                               ,,1,1,,,,,N,Y,, 
1096606,HH ,, 125001-150000,20-25,F,,S,N,rent                               ,,1,1,,,,,Y,N,, 
1096607,HH ,, 125001-150000,20-25,F,,S,Y,rent                               ,,1,1,,,,,Y,N,, 
1096614,HH ,, 125001-150000,20-25,M,,S,N,own                                ,,1,1,,,,,Y,N,, 
1096615,HH ,, 125001-150000,20-25,M,,S,Y,own                                ,,1,1,,,,,Y,N,, 
1096630,HH ,, 125001-150000,20-25,M,,S,N,lease                              ,,1,1,,,,,Y,N,, 
1096631,HH ,, 125001-150000,20-25,M,,S,Y,lease                              ,,1,1,,,,,Y,N,, 
1096633,HH ,, 125001-150000,20-25,M,,S,Y,lease                              ,,1,1,,,,,N,Y,, 
1096638,HH ,, 125001-150000,20-25,F,,S,N,lease                              ,,1,1,,,,,Y,N,, 
1096641,HH ,, 125001-150000,20-25,F,,S,Y,lease                              ,,1,1,,,,,N,Y,, 
1096654,HH ,, 125001-150000,20-25,F,,W,N,rent                               ,,1,1,,,,,Y,N,, 
1096657,HH ,, 125001-150000,20-25,F,,W,Y,rent                               ,,1,1,,,,,N,Y,, 
1096662,HH ,, 125001-150000,20-25,M,,W,N,own                                ,,1,1,,,,,Y,N,, 
1096667,HH ,, 125001-150000,20-25,M,,W,Y,own                                ,,1,1,,,,,N,N,, 
1096683,HH ,, 125001-150000,20-25,M,,W,Y,lease                              ,,1,1,,,,,N,N,, 
1096691,HH ,, 125001-150000,20-25,F,,W,Y,lease                              ,,1,1,,,,,N,N,, 
1096696,HH ,, 125001-150000,20-25,M,,D,N,rent                               ,,1,2,,,,,N,Y,, 
1096702,HH ,, 125001-150000,20-25,F,,D,N,rent                               ,,1,2,,,,,Y,N,, 
1096706,HH ,, 125001-150000,20-25,F,,D,N,rent                               ,,1,2,,,,,N,N,, 
1096710,HH ,, 125001-150000,20-25,M,,D,N,own                                ,,1,2,,,,,Y,N,, 
1096722,HH ,, 125001-150000,20-25,F,,D,N,own                                ,,1,2,,,,,N,N,, 
1096751,HH ,, 125001-150000,20-25,F,,M,Y,rent                               ,,1,2,,,,,Y,N,, 
1096799,HH ,, 125001-150000,20-25,F,,S,Y,rent                               ,,1,2,,,,,Y,N,, 
1096801,HH ,, 125001-150000,20-25,F,,S,Y,rent                               ,,1,2,,,,,N,Y,, 
1096804,HH ,, 125001-150000,20-25,M,,S,N,own                                ,,1,2,,,,,Y,Y,, 
1096814,HH ,, 125001-150000,20-25,F,,S,N,own                                ,,1,2,,,,,Y,N,, 
1096821,HH ,, 125001-150000,20-25,M,,S,Y,lease                              ,,1,2,,,,,Y,Y,, 
1096830,HH ,, 125001-150000,20-25,F,,S,N,lease                              ,,1,2,,,,,Y,N,, 
1096839,HH ,, 125001-150000,20-25,M,,W,Y,rent                               ,,1,2,,,,,Y,N,, 
1096845,HH ,, 125001-150000,20-25,F,,W,Y,rent                               ,,1,2,,,,,Y,Y,, 
1096847,HH ,, 125001-150000,20-25,F,,W,Y,rent                               ,,1,2,,,,,Y,N,, 
1096853,HH ,, 125001-150000,20-25,M,,W,Y,own                                ,,1,2,,,,,Y,Y,, 
1096854,HH ,, 125001-150000,20-25,M,,W,N,own                                ,,1,2,,,,,Y,N,, 
1096862,HH ,, 125001-150000,20-25,F,,W,N,own                                ,,1,2,,,,,Y,N,, 
1096864,HH ,, 125001-150000,20-25,F,,W,N,own                                ,,1,2,,,,,N,Y,, 
1096872,HH ,, 125001-150000,20-25,M,,W,N,lease                              ,,1,2,,,,,N,Y,, 
1096880,HH ,, 125001-150000,20-25,F,,W,N,lease                              ,,1,2,,,,,N,Y,, 
1096885,HH ,, 125001-150000,20-25,M,,D,Y,rent                               ,,1,3,,,,,Y,Y,, 
1096890,HH ,, 125001-150000,20-25,M,,D,N,rent                               ,,1,3,,,,,N,N,, 
1096903,HH ,, 125001-150000,20-25,M,,D,Y,own                                ,,1,3,,,,,Y,N,, 
1096910,HH ,, 125001-150000,20-25,F,,D,N,own                                ,,1,3,,,,,Y,N,, 
1096911,HH ,, 125001-150000,20-25,F,,D,Y,own                                ,,1,3,,,,,Y,N,, 
1096921,HH ,, 125001-150000,20-25,M,,D,Y,lease                              ,,1,3,,,,,N,Y,, 
1096942,HH ,, 125001-150000,20-25,F,,M,N,rent                               ,,1,3,,,,,Y,N,, 
1096967,HH ,, 125001-150000,20-25,M,,M,Y,lease                              ,,1,3,,,,,Y,N,, 
1096997,HH ,, 125001-150000,20-25,M,,S,Y,own                                ,,1,3,,,,,Y,Y,, 
1096998,HH ,, 125001-150000,20-25,M,,S,N,own                                ,,1,3,,,,,Y,N,, 
1097012,HH ,, 125001-150000,20-25,M,,S,N,lease                              ,,1,3,,,,,Y,Y,, 
1097025,HH ,, 125001-150000,20-25,F,,S,Y,lease                              ,,1,3,,,,,N,Y,, 
